REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_SUM_of_ÚnicaDOSIS;SUM_of_Refuerzo_DOSIS;SUM_of_4_Dosis
" Valparaíso";5801;16/08/2021;;4;;;
" Valparaíso";5803;16/08/2021;1;;;;
" Valparaíso";5804;16/08/2021;;4;;;
Libertador B. O'Higgins;6101;16/08/2021;1;57;;1;
Libertador B. O'Higgins;6102;16/08/2021;;32;;;
Libertador B. O'Higgins;6103;16/08/2021;;15;;;
Libertador B. O'Higgins;6104;16/08/2021;1;1;;;
Libertador B. O'Higgins;6106;16/08/2021;;1;;;
Libertador B. O'Higgins;6108;16/08/2021;;5;;;
Libertador B. O'Higgins;6109;16/08/2021;;1;;;
Libertador B. O'Higgins;6110;16/08/2021;;6;;;
Libertador B. O'Higgins;6111;16/08/2021;;5;;;
Libertador B. O'Higgins;6112;16/08/2021;;4;;;
Libertador B. O'Higgins;6113;16/08/2021;;20;;;
Libertador B. O'Higgins;6114;16/08/2021;;35;;;
Libertador B. O'Higgins;6115;16/08/2021;;15;;;
Libertador B. O'Higgins;6116;16/08/2021;;1;;;
Libertador B. O'Higgins;6201;16/08/2021;;2;;;
Libertador B. O'Higgins;6203;16/08/2021;1;13;;;
Libertador B. O'Higgins;6204;16/08/2021;;4;;;
Libertador B. O'Higgins;6206;16/08/2021;;5;;;
Libertador B. O'Higgins;6301;16/08/2021;1;10;;;
Libertador B. O'Higgins;6302;16/08/2021;;2;;;
Libertador B. O'Higgins;6303;16/08/2021;;31;;;
Libertador B. O'Higgins;6305;16/08/2021;;29;;;
Libertador B. O'Higgins;6307;16/08/2021;1;;;;
Libertador B. O'Higgins;6308;16/08/2021;;2;;;
Libertador B. O'Higgins;6309;16/08/2021;;3;;;
Libertador B. O'Higgins;6310;16/08/2021;;1;;;
Maule;7101;16/08/2021;;3;;;
Maule;7107;16/08/2021;;5;;;
Maule;7109;16/08/2021;;4;;;
Maule;7202;16/08/2021;;1;;;
Maule;7301;16/08/2021;;3;;;
Maule;7401;16/08/2021;;2;;;
Maule;7403;16/08/2021;;3;;;
Maule;7404;16/08/2021;;1;;;
Maule;7405;16/08/2021;;30;;;
Bíobío;8101;16/08/2021;;21;;1;
Bíobío;8102;16/08/2021;;1;;;
Bíobío;8103;16/08/2021;;3;;;
Bíobío;8107;16/08/2021;;3;;;
Bíobío;8108;16/08/2021;;4;;;
Bíobío;8109;16/08/2021;6;27;;;
Bíobío;8110;16/08/2021;;2;;;
Bíobío;8112;16/08/2021;;16;;;
Bíobío;8202;16/08/2021;;1;;;
Bíobío;8207;16/08/2021;12;19;;;
Bíobío;8302;16/08/2021;;10;;;
Bíobío;8303;16/08/2021;;2;;;
Bíobío;8304;16/08/2021;1;;;;
Bíobío;8305;16/08/2021;;5;;;
Bíobío;8306;16/08/2021;1;4;;;
Bíobío;8307;16/08/2021;;1;;;
Bíobío;8308;16/08/2021;;5;;;
Bíobío;8314;16/08/2021;4;10;;;
" La Araucanía";9101;16/08/2021;1;4;;;
" La Araucanía";9102;16/08/2021;;1;;;
" La Araucanía";9103;16/08/2021;;1;;;
" La Araucanía";9109;16/08/2021;;1;;;
" La Araucanía";9114;16/08/2021;;12;;;
" La Araucanía";9115;16/08/2021;;1;;;
" La Araucanía";9119;16/08/2021;;35;;;
" La Araucanía";9203;16/08/2021;;1;;;
" La Araucanía";9211;16/08/2021;;2;;;
" Los Lagos";10101;16/08/2021;3;17;;2;
" Los Lagos";10102;16/08/2021;1;11;;;
" Los Lagos";10104;16/08/2021;;15;;;
" Los Lagos";10105;16/08/2021;;3;;;
" Los Lagos";10107;16/08/2021;;46;;;
" Los Lagos";10108;16/08/2021;;29;;;
" Los Lagos";10109;16/08/2021;;11;;;
" Los Lagos";10201;16/08/2021;;18;;;
" Los Lagos";10202;16/08/2021;;1;;;
" Los Lagos";10203;16/08/2021;;2;;;
" Los Lagos";10204;16/08/2021;;8;;;
" Los Lagos";10205;16/08/2021;;16;;;
" Los Lagos";10206;16/08/2021;1;2;;;
" Los Lagos";10207;16/08/2021;;10;;;
" Los Lagos";10208;16/08/2021;;3;;;
" Los Lagos";10209;16/08/2021;;1;;;
" Los Lagos";10210;16/08/2021;;1;;;
" Los Lagos";10301;16/08/2021;;3;;;
" Los Lagos";10302;16/08/2021;;3;;;
" Los Lagos";10304;16/08/2021;;3;;;
" Los Lagos";10305;16/08/2021;;7;;;
" Los Lagos";10306;16/08/2021;;13;;;
" Los Lagos";10307;16/08/2021;;6;;;
" Los Lagos";10401;16/08/2021;5;;;;
" Los Lagos";10402;16/08/2021;1;2;;;
" Los Lagos";10403;16/08/2021;;10;;;
" Aisén Gral. C. Ibáñez Campo";11101;16/08/2021;23;123;;1;
" Aisén Gral. C. Ibáñez Campo";11201;16/08/2021;5;17;;;
" Aisén Gral. C. Ibáñez Campo";11202;16/08/2021;3;5;;;
" Aisén Gral. C. Ibáñez Campo";11301;16/08/2021;1;9;;;
" Aisén Gral. C. Ibáñez Campo";11402;16/08/2021;;1;;;
" Magallanes y  La Antártica Chilena";12101;16/08/2021;;157;;;
" Magallanes y  La Antártica Chilena";12301;16/08/2021;1;1;;;
" Magallanes y  La Antártica Chilena";12401;16/08/2021;;1;;;
Metropolitana  Santiago;13101;16/08/2021;;5;;;
Metropolitana  Santiago;13102;16/08/2021;;4;;;
Metropolitana  Santiago;13103;16/08/2021;;2;;;
Metropolitana  Santiago;13104;16/08/2021;;2;;;
Metropolitana  Santiago;13106;16/08/2021;;1;;;
Metropolitana  Santiago;13107;16/08/2021;;4;;;
Metropolitana  Santiago;13108;16/08/2021;;;;1;
Metropolitana  Santiago;13109;16/08/2021;1;1;;;
Metropolitana  Santiago;13110;16/08/2021;;3;;1;
Metropolitana  Santiago;13111;16/08/2021;;1;;;
Metropolitana  Santiago;13112;16/08/2021;;1;;;
Metropolitana  Santiago;13113;16/08/2021;;1;;;
Metropolitana  Santiago;13114;16/08/2021;;6;;1;
Metropolitana  Santiago;13115;16/08/2021;;1;;;
Metropolitana  Santiago;13116;16/08/2021;;1;;;
Metropolitana  Santiago;13118;16/08/2021;;1;;;
Metropolitana  Santiago;13119;16/08/2021;;1;;1;
Metropolitana  Santiago;13120;16/08/2021;;2;;;
Metropolitana  Santiago;13122;16/08/2021;;2;;;
Metropolitana  Santiago;13123;16/08/2021;5;40;;;
Metropolitana  Santiago;13124;16/08/2021;;2;;;
Metropolitana  Santiago;13125;16/08/2021;;2;;;
Metropolitana  Santiago;13127;16/08/2021;2;15;;;
Metropolitana  Santiago;13129;16/08/2021;;2;;;
Metropolitana  Santiago;13130;16/08/2021;;13;;;
Metropolitana  Santiago;13131;16/08/2021;;6;;;
Metropolitana  Santiago;13132;16/08/2021;;4;;;
Metropolitana  Santiago;13201;16/08/2021;2;5;;1;
Metropolitana  Santiago;13303;16/08/2021;;2;;;
Metropolitana  Santiago;13401;16/08/2021;;3;;;
Metropolitana  Santiago;13402;16/08/2021;;3;;;
Metropolitana  Santiago;13501;16/08/2021;;2;;1;
Metropolitana  Santiago;13602;16/08/2021;;1;;;
Metropolitana  Santiago;13603;16/08/2021;1;;;;
" Los Ríos";14101;16/08/2021;3;193;;;
" Los Ríos";14102;16/08/2021;;10;;;
" Los Ríos";14103;16/08/2021;;33;;;
" Los Ríos";14104;16/08/2021;;47;;;
" Los Ríos";14105;16/08/2021;;6;;;
" Los Ríos";14106;16/08/2021;2;40;;;
" Los Ríos";14107;16/08/2021;;17;;;
" Los Ríos";14108;16/08/2021;;72;;;
" Los Ríos";14201;16/08/2021;;54;;;
" Los Ríos";14202;16/08/2021;1;36;;;
" Los Ríos";14203;16/08/2021;;20;;;
" Los Ríos";14204;16/08/2021;1;44;;;
" Arica y Parinacota";15101;16/08/2021;;4;;;
" Arica y Parinacota";15102;16/08/2021;1;;;;
" Ñuble";16101;16/08/2021;;2;;;
" Ñuble";16301;16/08/2021;;2;;;
" Ñuble";16302;16/08/2021;;1;;;
" Tarapacá";1101;17/08/2021;;44;;;
" Tarapacá";1107;17/08/2021;6;168;;;
" Tarapacá";1401;17/08/2021;2;28;;;
" Tarapacá";1404;17/08/2021;;2;;;
" Tarapacá";1405;17/08/2021;;5;;;
" Antofagasta";2101;17/08/2021;1;4;;;
" Antofagasta";2201;17/08/2021;;2;;;
" Antofagasta";2203;17/08/2021;3;2;;;
" Atacama";3101;17/08/2021;;3;;;
" Atacama";3201;17/08/2021;;2;;;
" Atacama";3303;17/08/2021;;1;;;
" Coquimbo";4101;17/08/2021;3;11;;;
" Coquimbo";4102;17/08/2021;1;7;;;
" Coquimbo";4104;17/08/2021;;4;;;
" Coquimbo";4105;17/08/2021;1;9;;;
" Coquimbo";4106;17/08/2021;;41;;;
" Coquimbo";4201;17/08/2021;;1;;;
" Coquimbo";4202;17/08/2021;2;28;;;
" Coquimbo";4203;17/08/2021;;12;;;
" Coquimbo";4204;17/08/2021;5;66;;;
" Coquimbo";4301;17/08/2021;2;16;;;
" Coquimbo";4302;17/08/2021;1;44;;;
" Coquimbo";4303;17/08/2021;1;16;;;
" Coquimbo";4304;17/08/2021;;2;;;
" Coquimbo";4305;17/08/2021;;2;;;
" Valparaíso";5101;17/08/2021;;3;;;
" Valparaíso";5102;17/08/2021;;2;;;
" Valparaíso";5105;17/08/2021;;3;;;
" Valparaíso";5107;17/08/2021;;2;;;
" Valparaíso";5109;17/08/2021;;1;;;
" Valparaíso";5201;17/08/2021;90;;;;
" Valparaíso";5402;17/08/2021;;4;;;
" Valparaíso";5501;17/08/2021;;1;;;
" Valparaíso";5502;17/08/2021;1;;;;
" Valparaíso";5601;17/08/2021;;5;;;
" Valparaíso";5602;17/08/2021;;1;;;
" Valparaíso";5604;17/08/2021;;1;;;
" Valparaíso";5605;17/08/2021;1;;;;
" Valparaíso";5701;17/08/2021;;;;1;
" Valparaíso";5706;17/08/2021;;1;;;
" Valparaíso";5801;17/08/2021;;3;;;
" Valparaíso";5804;17/08/2021;;1;;;
Libertador B. O'Higgins;6101;17/08/2021;2;62;;;
Libertador B. O'Higgins;6102;17/08/2021;;42;;;
Libertador B. O'Higgins;6103;17/08/2021;;20;;;
Libertador B. O'Higgins;6104;17/08/2021;;2;;;
Libertador B. O'Higgins;6106;17/08/2021;;1;;;
Libertador B. O'Higgins;6108;17/08/2021;;2;;;
Libertador B. O'Higgins;6109;17/08/2021;;6;;;
Libertador B. O'Higgins;6110;17/08/2021;1;4;;;
Libertador B. O'Higgins;6111;17/08/2021;;1;;;
Libertador B. O'Higgins;6112;17/08/2021;;1;;;
Libertador B. O'Higgins;6113;17/08/2021;;20;;;
Libertador B. O'Higgins;6114;17/08/2021;1;;;;
Libertador B. O'Higgins;6115;17/08/2021;;4;;;
Libertador B. O'Higgins;6116;17/08/2021;;8;;;
Libertador B. O'Higgins;6117;17/08/2021;;1;;;
Libertador B. O'Higgins;6201;17/08/2021;;1;;;
Libertador B. O'Higgins;6202;17/08/2021;;2;;;
Libertador B. O'Higgins;6203;17/08/2021;;2;;;
Libertador B. O'Higgins;6204;17/08/2021;;1;;;
Libertador B. O'Higgins;6206;17/08/2021;;15;;;
Libertador B. O'Higgins;6301;17/08/2021;;6;;;
Libertador B. O'Higgins;6302;17/08/2021;;3;;;
Libertador B. O'Higgins;6303;17/08/2021;;2;;;
Libertador B. O'Higgins;6304;17/08/2021;2;4;;;
Libertador B. O'Higgins;6305;17/08/2021;;25;;;
Libertador B. O'Higgins;6306;17/08/2021;;4;;;
Libertador B. O'Higgins;6307;17/08/2021;;1;;;
Libertador B. O'Higgins;6308;17/08/2021;1;;;;
Libertador B. O'Higgins;6309;17/08/2021;;3;;;
Libertador B. O'Higgins;6310;17/08/2021;1;1;;1;
Maule;7101;17/08/2021;2;8;;;
Maule;7102;17/08/2021;;1;;;
Maule;7109;17/08/2021;;32;;;
Maule;7301;17/08/2021;;3;;;
Maule;7303;17/08/2021;;1;;;
Maule;7404;17/08/2021;1;3;;;
Maule;7405;17/08/2021;;14;;;
Bíobío;8101;17/08/2021;1;12;;;
Bíobío;8102;17/08/2021;;1;;;
Bíobío;8103;17/08/2021;;3;;;
Bíobío;8106;17/08/2021;;1;;;
Bíobío;8107;17/08/2021;;4;;;
Bíobío;8108;17/08/2021;;4;;;
Bíobío;8109;17/08/2021;4;41;;;
Bíobío;8111;17/08/2021;;1;;;
Bíobío;8112;17/08/2021;;3;;;
Bíobío;8204;17/08/2021;;1;;;
Bíobío;8205;17/08/2021;;1;;;
Bíobío;8206;17/08/2021;;6;;;
Bíobío;8207;17/08/2021;7;16;;;
Bíobío;8301;17/08/2021;;4;;;
Bíobío;8302;17/08/2021;2;10;;;
Bíobío;8303;17/08/2021;;1;;;
Bíobío;8305;17/08/2021;;16;;;
Bíobío;8306;17/08/2021;;1;;;
Bíobío;8307;17/08/2021;;3;;;
Bíobío;8308;17/08/2021;1;5;;;
Bíobío;8311;17/08/2021;;1;;;
Bíobío;8314;17/08/2021;3;4;;;
" La Araucanía";9101;17/08/2021;;5;;;
" La Araucanía";9105;17/08/2021;1;;;;
" La Araucanía";9106;17/08/2021;1;1;;;
" La Araucanía";9109;17/08/2021;;1;;;
" La Araucanía";9111;17/08/2021;;1;;;
" La Araucanía";9112;17/08/2021;;1;;1;
" La Araucanía";9114;17/08/2021;;3;;;
" La Araucanía";9119;17/08/2021;;33;;;
" La Araucanía";9201;17/08/2021;;1;;;
" La Araucanía";9206;17/08/2021;;2;;;
" Los Lagos";10101;17/08/2021;2;13;;1;
" Los Lagos";10102;17/08/2021;2;7;;;
" Los Lagos";10103;17/08/2021;1;;;;
" Los Lagos";10104;17/08/2021;;5;;;
" Los Lagos";10105;17/08/2021;;1;;;
" Los Lagos";10107;17/08/2021;;46;;;
" Los Lagos";10108;17/08/2021;1;31;;;
" Los Lagos";10109;17/08/2021;;6;;;
" Los Lagos";10201;17/08/2021;;52;;;
" Los Lagos";10202;17/08/2021;;1;;;
" Los Lagos";10203;17/08/2021;;1;;;
" Los Lagos";10204;17/08/2021;;10;;;
" Los Lagos";10205;17/08/2021;;22;;;
" Los Lagos";10206;17/08/2021;1;3;;;
" Los Lagos";10207;17/08/2021;;8;;;
" Los Lagos";10208;17/08/2021;;1;;;
" Los Lagos";10209;17/08/2021;1;2;;;
" Los Lagos";10301;17/08/2021;;27;;;
" Los Lagos";10305;17/08/2021;;14;;;
" Los Lagos";10306;17/08/2021;;7;;;
" Los Lagos";10401;17/08/2021;3;24;;;
" Los Lagos";10403;17/08/2021;6;18;;;
" Aisén Gral. C. Ibáñez Campo";11101;17/08/2021;12;75;;;
" Aisén Gral. C. Ibáñez Campo";11201;17/08/2021;2;53;;;
" Aisén Gral. C. Ibáñez Campo";11202;17/08/2021;2;10;;;
" Aisén Gral. C. Ibáñez Campo";11301;17/08/2021;;9;;;
" Aisén Gral. C. Ibáñez Campo";11302;17/08/2021;;1;;;
" Aisén Gral. C. Ibáñez Campo";11401;17/08/2021;;1;;;
" Aisén Gral. C. Ibáñez Campo";11402;17/08/2021;1;3;;;
" Magallanes y  La Antártica Chilena";12101;17/08/2021;1;128;;;
" Magallanes y  La Antártica Chilena";12301;17/08/2021;1;8;;;
" Magallanes y  La Antártica Chilena";12401;17/08/2021;1;26;;;
Metropolitana  Santiago;13101;17/08/2021;1;6;;;
Metropolitana  Santiago;13103;17/08/2021;1;;;;
Metropolitana  Santiago;13104;17/08/2021;;;;2;
Metropolitana  Santiago;13105;17/08/2021;;1;;;
Metropolitana  Santiago;13106;17/08/2021;;2;;;
Metropolitana  Santiago;13107;17/08/2021;;2;;;
Metropolitana  Santiago;13108;17/08/2021;;15;;;
Metropolitana  Santiago;13109;17/08/2021;;1;;1;
Metropolitana  Santiago;13110;17/08/2021;;2;;;
Metropolitana  Santiago;13111;17/08/2021;;1;;;
Metropolitana  Santiago;13113;17/08/2021;;;;1;
Metropolitana  Santiago;13114;17/08/2021;1;1;;;
Metropolitana  Santiago;13115;17/08/2021;;2;;;
Metropolitana  Santiago;13116;17/08/2021;;1;;;
Metropolitana  Santiago;13117;17/08/2021;1;2;;;
Metropolitana  Santiago;13118;17/08/2021;;5;;;
Metropolitana  Santiago;13119;17/08/2021;1;28;;;
Metropolitana  Santiago;13121;17/08/2021;;2;;;
Metropolitana  Santiago;13122;17/08/2021;1;6;;;
Metropolitana  Santiago;13123;17/08/2021;;14;;1;
Metropolitana  Santiago;13124;17/08/2021;;2;;;
Metropolitana  Santiago;13125;17/08/2021;4;3;;;
Metropolitana  Santiago;13127;17/08/2021;3;18;;1;
Metropolitana  Santiago;13128;17/08/2021;;4;;1;
Metropolitana  Santiago;13129;17/08/2021;;4;;;
Metropolitana  Santiago;13130;17/08/2021;;2;;;
Metropolitana  Santiago;13131;17/08/2021;;2;;;
Metropolitana  Santiago;13201;17/08/2021;;14;;;
Metropolitana  Santiago;13301;17/08/2021;;3;;1;
Metropolitana  Santiago;13302;17/08/2021;1;;;;
Metropolitana  Santiago;13401;17/08/2021;1;3;;;
Metropolitana  Santiago;13402;17/08/2021;;1;;;
Metropolitana  Santiago;13404;17/08/2021;;1;;;
Metropolitana  Santiago;13505;17/08/2021;;5;;;
Metropolitana  Santiago;13602;17/08/2021;;1;;;
Metropolitana  Santiago;13604;17/08/2021;;1;;;
Metropolitana  Santiago;13605;17/08/2021;;1;;;
" Los Ríos";14101;17/08/2021;3;161;;;
" Los Ríos";14102;17/08/2021;;11;;;
" Los Ríos";14103;17/08/2021;1;15;;;
" Los Ríos";14104;17/08/2021;;29;;;
" Los Ríos";14105;17/08/2021;;6;;;
" Los Ríos";14106;17/08/2021;1;38;;;
" Los Ríos";14107;17/08/2021;4;43;;;
" Los Ríos";14108;17/08/2021;;54;;;
" Los Ríos";14201;17/08/2021;1;75;;;
" Los Ríos";14202;17/08/2021;;22;;1;
" Los Ríos";14203;17/08/2021;2;23;;;
" Los Ríos";14204;17/08/2021;3;34;;;
" Arica y Parinacota";15101;17/08/2021;;3;;;
" Arica y Parinacota";15102;17/08/2021;;6;;;
" Ñuble";16101;17/08/2021;1;1;;;
" Ñuble";16203;17/08/2021;;5;;;
" Ñuble";16302;17/08/2021;;1;;;
" Tarapacá";1101;18/08/2021;1;531;;;
" Tarapacá";1107;18/08/2021;9;225;;;
" Tarapacá";1401;18/08/2021;;35;;;
" Tarapacá";1402;18/08/2021;;2;;;
" Tarapacá";1404;18/08/2021;;3;;;
" Tarapacá";1405;18/08/2021;;5;;;
" Antofagasta";2101;18/08/2021;7;1697;;1;
" Antofagasta";2102;18/08/2021;;48;;;
" Antofagasta";2103;18/08/2021;;13;;;
" Antofagasta";2104;18/08/2021;;74;;;
" Antofagasta";2201;18/08/2021;1;853;;;
" Antofagasta";2203;18/08/2021;;11;;;
" Antofagasta";2301;18/08/2021;1;129;;;
" Antofagasta";2302;18/08/2021;;20;;;
" Atacama";3101;18/08/2021;;531;;;
" Atacama";3102;18/08/2021;;104;;;
" Atacama";3103;18/08/2021;;73;;;
" Atacama";3201;18/08/2021;;56;;;
" Atacama";3202;18/08/2021;;99;;;
" Atacama";3301;18/08/2021;;257;;;
" Atacama";3302;18/08/2021;;24;;;
" Atacama";3303;18/08/2021;2;36;;;
" Atacama";3304;18/08/2021;;63;;;
" Coquimbo";4101;18/08/2021;4;1057;;;
" Coquimbo";4102;18/08/2021;5;966;;;
" Coquimbo";4103;18/08/2021;;39;;;
" Coquimbo";4104;18/08/2021;1;16;;;
" Coquimbo";4105;18/08/2021;3;14;;;
" Coquimbo";4106;18/08/2021;1;130;;;
" Coquimbo";4201;18/08/2021;;204;;;
" Coquimbo";4202;18/08/2021;5;27;;;
" Coquimbo";4203;18/08/2021;;92;;;
" Coquimbo";4204;18/08/2021;9;182;;;
" Coquimbo";4301;18/08/2021;1;578;;;
" Coquimbo";4302;18/08/2021;1;55;;;
" Coquimbo";4303;18/08/2021;2;121;;;
" Coquimbo";4304;18/08/2021;;77;;;
" Coquimbo";4305;18/08/2021;;14;;;
" Valparaíso";5101;18/08/2021;;1154;;;
" Valparaíso";5102;18/08/2021;;108;;;
" Valparaíso";5103;18/08/2021;;250;;;
" Valparaíso";5104;18/08/2021;;59;;;
" Valparaíso";5105;18/08/2021;;110;;;
" Valparaíso";5107;18/08/2021;;141;;;
" Valparaíso";5109;18/08/2021;2;1024;;;
" Valparaíso";5201;18/08/2021;8;;;;
" Valparaíso";5301;18/08/2021;;415;;;
" Valparaíso";5302;18/08/2021;;108;;;
" Valparaíso";5303;18/08/2021;;69;;;
" Valparaíso";5304;18/08/2021;;85;;;
" Valparaíso";5401;18/08/2021;;169;;;
" Valparaíso";5402;18/08/2021;;133;;;
" Valparaíso";5403;18/08/2021;;63;;;
" Valparaíso";5404;18/08/2021;;80;;;
" Valparaíso";5405;18/08/2021;;127;;;
" Valparaíso";5501;18/08/2021;;284;;;
" Valparaíso";5502;18/08/2021;;194;;1;
" Valparaíso";5503;18/08/2021;;99;;;
" Valparaíso";5504;18/08/2021;;76;;;
" Valparaíso";5506;18/08/2021;;97;;;
" Valparaíso";5601;18/08/2021;;382;;1;
" Valparaíso";5602;18/08/2021;;77;;;
" Valparaíso";5603;18/08/2021;;91;;;
" Valparaíso";5604;18/08/2021;;99;;;
" Valparaíso";5605;18/08/2021;;47;;;
" Valparaíso";5606;18/08/2021;;136;;;
" Valparaíso";5701;18/08/2021;;431;;;
" Valparaíso";5702;18/08/2021;;89;;;
" Valparaíso";5703;18/08/2021;;188;;;
" Valparaíso";5704;18/08/2021;;55;;;
" Valparaíso";5705;18/08/2021;;79;;;
" Valparaíso";5706;18/08/2021;;96;;;
" Valparaíso";5801;18/08/2021;;531;;1;
" Valparaíso";5802;18/08/2021;;204;;;
" Valparaíso";5803;18/08/2021;;79;;;
" Valparaíso";5804;18/08/2021;;403;;;
Libertador B. O'Higgins;6101;18/08/2021;;201;;1;
Libertador B. O'Higgins;6102;18/08/2021;1;16;;;
Libertador B. O'Higgins;6103;18/08/2021;;32;;;
Libertador B. O'Higgins;6104;18/08/2021;;65;;;
Libertador B. O'Higgins;6105;18/08/2021;;27;;;
Libertador B. O'Higgins;6106;18/08/2021;;3;;;
Libertador B. O'Higgins;6107;18/08/2021;;15;;;
Libertador B. O'Higgins;6108;18/08/2021;;27;;;
Libertador B. O'Higgins;6109;18/08/2021;;17;;;
Libertador B. O'Higgins;6110;18/08/2021;;6;;;
Libertador B. O'Higgins;6111;18/08/2021;;5;;;
Libertador B. O'Higgins;6112;18/08/2021;;5;;;
Libertador B. O'Higgins;6113;18/08/2021;;34;;;
Libertador B. O'Higgins;6114;18/08/2021;;1;;;
Libertador B. O'Higgins;6115;18/08/2021;;51;;;
Libertador B. O'Higgins;6116;18/08/2021;;27;;;
Libertador B. O'Higgins;6117;18/08/2021;;58;;;
Libertador B. O'Higgins;6201;18/08/2021;;16;;;
Libertador B. O'Higgins;6202;18/08/2021;;5;;;
Libertador B. O'Higgins;6203;18/08/2021;;32;;;
Libertador B. O'Higgins;6204;18/08/2021;;9;;;
Libertador B. O'Higgins;6205;18/08/2021;1;5;;;
Libertador B. O'Higgins;6206;18/08/2021;;15;;;
Libertador B. O'Higgins;6301;18/08/2021;;123;;;
Libertador B. O'Higgins;6302;18/08/2021;;3;;;
Libertador B. O'Higgins;6303;18/08/2021;;10;;;
Libertador B. O'Higgins;6304;18/08/2021;2;14;;;
Libertador B. O'Higgins;6305;18/08/2021;;54;;;
Libertador B. O'Higgins;6306;18/08/2021;;4;;;
Libertador B. O'Higgins;6307;18/08/2021;;1;;;
Libertador B. O'Higgins;6308;18/08/2021;;1;;;
Libertador B. O'Higgins;6309;18/08/2021;;4;;;
Libertador B. O'Higgins;6310;18/08/2021;;49;;;
Maule;7101;18/08/2021;;845;;;
Maule;7102;18/08/2021;;199;;;
Maule;7103;18/08/2021;;26;;;
Maule;7104;18/08/2021;;5;;;
Maule;7105;18/08/2021;;203;;;
Maule;7106;18/08/2021;;61;;;
Maule;7107;18/08/2021;;23;;;
Maule;7108;18/08/2021;;33;;;
Maule;7109;18/08/2021;1;171;;;
Maule;7110;18/08/2021;;41;;;
Maule;7201;18/08/2021;;210;;;
Maule;7202;18/08/2021;;40;;;
Maule;7203;18/08/2021;;42;;;
Maule;7301;18/08/2021;;633;;2;
Maule;7302;18/08/2021;;48;;;
Maule;7303;18/08/2021;;28;;;
Maule;7304;18/08/2021;;227;;;
Maule;7305;18/08/2021;;69;;;
Maule;7306;18/08/2021;;94;;;
Maule;7307;18/08/2021;;124;;;
Maule;7308;18/08/2021;;123;;;
Maule;7309;18/08/2021;;16;;;
Maule;7401;18/08/2021;;517;;;
Maule;7402;18/08/2021;;164;;;
Maule;7403;18/08/2021;;156;;;
Maule;7404;18/08/2021;;259;;;
Maule;7405;18/08/2021;;69;;;
Maule;7406;18/08/2021;;215;;;
Maule;7407;18/08/2021;;60;;;
Maule;7408;18/08/2021;;97;;;
Bíobío;8101;18/08/2021;3;634;;;
Bíobío;8102;18/08/2021;;471;;;
Bíobío;8103;18/08/2021;;198;;;
Bíobío;8104;18/08/2021;;37;;;
Bíobío;8105;18/08/2021;1;51;;;
Bíobío;8106;18/08/2021;;146;;;
Bíobío;8107;18/08/2021;1;123;;;
Bíobío;8108;18/08/2021;;450;;;
Bíobío;8109;18/08/2021;18;63;;;
Bíobío;8110;18/08/2021;;381;;;
Bíobío;8111;18/08/2021;;113;;;
Bíobío;8112;18/08/2021;;239;;;
Bíobío;8201;18/08/2021;;55;;;
Bíobío;8202;18/08/2021;;108;;;
Bíobío;8203;18/08/2021;1;119;;;
Bíobío;8204;18/08/2021;;23;;;
Bíobío;8205;18/08/2021;;95;;1;
Bíobío;8206;18/08/2021;;86;;1;
Bíobío;8207;18/08/2021;3;29;;;
Bíobío;8301;18/08/2021;;548;;;
Bíobío;8302;18/08/2021;;5;;;
Bíobío;8303;18/08/2021;;96;;;
Bíobío;8304;18/08/2021;;91;;;
Bíobío;8305;18/08/2021;;79;;;
Bíobío;8306;18/08/2021;;83;;;
Bíobío;8307;18/08/2021;;59;;;
Bíobío;8308;18/08/2021;;7;;;
Bíobío;8309;18/08/2021;;23;;;
Bíobío;8310;18/08/2021;;15;;;
Bíobío;8311;18/08/2021;;47;;;
Bíobío;8312;18/08/2021;;70;;;
Bíobío;8313;18/08/2021;;55;;;
Bíobío;8314;18/08/2021;4;8;;;
" La Araucanía";9101;18/08/2021;;847;;1;
" La Araucanía";9102;18/08/2021;;103;;;
" La Araucanía";9103;18/08/2021;;58;;;
" La Araucanía";9104;18/08/2021;;24;;;
" La Araucanía";9105;18/08/2021;1;72;;;
" La Araucanía";9106;18/08/2021;;52;;;
" La Araucanía";9107;18/08/2021;1;57;;;
" La Araucanía";9108;18/08/2021;;160;;;
" La Araucanía";9109;18/08/2021;;86;;;
" La Araucanía";9110;18/08/2021;;23;;;
" La Araucanía";9111;18/08/2021;;131;;;
" La Araucanía";9112;18/08/2021;;220;;;
" La Araucanía";9113;18/08/2021;;22;;;
" La Araucanía";9114;18/08/2021;1;150;;;
" La Araucanía";9115;18/08/2021;3;145;;;
" La Araucanía";9116;18/08/2021;;29;;;
" La Araucanía";9117;18/08/2021;2;37;;;
" La Araucanía";9118;18/08/2021;;20;;;
" La Araucanía";9119;18/08/2021;;129;;;
" La Araucanía";9120;18/08/2021;1;247;;;
" La Araucanía";9121;18/08/2021;;75;;;
" La Araucanía";9201;18/08/2021;;222;;;
" La Araucanía";9202;18/08/2021;;86;;;
" La Araucanía";9203;18/08/2021;;101;;;
" La Araucanía";9204;18/08/2021;;10;;;
" La Araucanía";9205;18/08/2021;;27;;;
" La Araucanía";9206;18/08/2021;;38;;;
