REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Los Lagos";10304;16/02/2021;112;;
" Los Lagos";10305;16/02/2021;210;;
" Los Lagos";10306;16/02/2021;167;;
" Los Lagos";10307;16/02/2021;140;;
" Los Lagos";10401;16/02/2021;104;;
" Los Lagos";10402;16/02/2021;58;;
" Los Lagos";10403;16/02/2021;115;;
" Los Lagos";10404;16/02/2021;44;;
" Aisén Gral. C. Ibáñez Campo";11101;16/02/2021;760;;
" Aisén Gral. C. Ibáñez Campo";11102;16/02/2021;28;;
" Aisén Gral. C. Ibáñez Campo";11201;16/02/2021;207;;
" Aisén Gral. C. Ibáñez Campo";11202;16/02/2021;76;;
" Aisén Gral. C. Ibáñez Campo";11203;16/02/2021;9;;
" Aisén Gral. C. Ibáñez Campo";11301;16/02/2021;40;;
" Aisén Gral. C. Ibáñez Campo";11303;16/02/2021;32;;
" Aisén Gral. C. Ibáñez Campo";11401;16/02/2021;53;;
" Aisén Gral. C. Ibáñez Campo";11402;16/02/2021;54;;
" Magallanes y  La Antártica Chilena";12101;16/02/2021;1866;;
" Magallanes y  La Antártica Chilena";12102;16/02/2021;9;;
" Magallanes y  La Antártica Chilena";12103;16/02/2021;16;;
" Magallanes y  La Antártica Chilena";12104;16/02/2021;14;;
" Magallanes y  La Antártica Chilena";12201;16/02/2021;25;;
" Magallanes y  La Antártica Chilena";12301;16/02/2021;78;;
" Magallanes y  La Antártica Chilena";12303;16/02/2021;14;;
" Magallanes y  La Antártica Chilena";12401;16/02/2021;357;;
Metropolitana  Santiago;13101;16/02/2021;5942;10;
Metropolitana  Santiago;13102;16/02/2021;729;;
Metropolitana  Santiago;13103;16/02/2021;1272;;
Metropolitana  Santiago;13104;16/02/2021;1422;;
Metropolitana  Santiago;13105;16/02/2021;1410;;
Metropolitana  Santiago;13106;16/02/2021;1110;;
Metropolitana  Santiago;13107;16/02/2021;1457;;
Metropolitana  Santiago;13108;16/02/2021;1292;;
Metropolitana  Santiago;13109;16/02/2021;793;;
Metropolitana  Santiago;13110;16/02/2021;5841;;
Metropolitana  Santiago;13111;16/02/2021;1079;;
Metropolitana  Santiago;13112;16/02/2021;1276;;
Metropolitana  Santiago;13113;16/02/2021;2179;;
Metropolitana  Santiago;13114;16/02/2021;4529;;
Metropolitana  Santiago;13115;16/02/2021;1794;;
Metropolitana  Santiago;13116;16/02/2021;1158;;
Metropolitana  Santiago;13117;16/02/2021;1044;;
Metropolitana  Santiago;13118;16/02/2021;1594;;
Metropolitana  Santiago;13119;16/02/2021;5338;;
Metropolitana  Santiago;13120;16/02/2021;3859;;
Metropolitana  Santiago;13121;16/02/2021;1239;;
Metropolitana  Santiago;13122;16/02/2021;2501;;
Metropolitana  Santiago;13123;16/02/2021;3924;;
Metropolitana  Santiago;13124;16/02/2021;2236;;
Metropolitana  Santiago;13125;16/02/2021;1950;;
Metropolitana  Santiago;13126;16/02/2021;1549;;
Metropolitana  Santiago;13127;16/02/2021;1724;;
Metropolitana  Santiago;13128;16/02/2021;1534;;
Metropolitana  Santiago;13129;16/02/2021;1468;;
Metropolitana  Santiago;13130;16/02/2021;1198;;
Metropolitana  Santiago;13131;16/02/2021;663;;
Metropolitana  Santiago;13132;16/02/2021;2018;;
Metropolitana  Santiago;13201;16/02/2021;5227;;
Metropolitana  Santiago;13202;16/02/2021;413;;
Metropolitana  Santiago;13203;16/02/2021;150;;
Metropolitana  Santiago;13301;16/02/2021;1212;;
Metropolitana  Santiago;13302;16/02/2021;969;;
Metropolitana  Santiago;13303;16/02/2021;307;;
Metropolitana  Santiago;13401;16/02/2021;2297;;
Metropolitana  Santiago;13402;16/02/2021;745;;
Metropolitana  Santiago;13403;16/02/2021;469;;
Metropolitana  Santiago;13404;16/02/2021;747;;
Metropolitana  Santiago;13501;16/02/2021;1480;;
Metropolitana  Santiago;13502;16/02/2021;166;;
Metropolitana  Santiago;13503;16/02/2021;401;;
Metropolitana  Santiago;13504;16/02/2021;172;;
Metropolitana  Santiago;13505;16/02/2021;102;;
Metropolitana  Santiago;13601;16/02/2021;1080;;
Metropolitana  Santiago;13602;16/02/2021;313;;
Metropolitana  Santiago;13603;16/02/2021;504;;
Metropolitana  Santiago;13604;16/02/2021;993;;
Metropolitana  Santiago;13605;16/02/2021;734;;
" Los Ríos";14101;16/02/2021;1443;;
" Los Ríos";14102;16/02/2021;49;;
" Los Ríos";14103;16/02/2021;191;;
" Los Ríos";14104;16/02/2021;177;;
" Los Ríos";14105;16/02/2021;101;;
" Los Ríos";14106;16/02/2021;243;;
" Los Ríos";14107;16/02/2021;192;;
" Los Ríos";14108;16/02/2021;424;;
" Los Ríos";14201;16/02/2021;482;;
" Los Ríos";14202;16/02/2021;144;;
" Los Ríos";14203;16/02/2021;165;;
" Los Ríos";14204;16/02/2021;248;;
" Arica y Parinacota";15101;16/02/2021;2044;;
" Arica y Parinacota";15102;16/02/2021;23;;
" Arica y Parinacota";15201;16/02/2021;11;;
" Arica y Parinacota";15202;16/02/2021;3;;
" Ñuble";16101;16/02/2021;2284;;
" Ñuble";16102;16/02/2021;183;;
" Ñuble";16103;16/02/2021;262;;
" Ñuble";16104;16/02/2021;172;;
" Ñuble";16105;16/02/2021;94;;
" Ñuble";16106;16/02/2021;257;;
" Ñuble";16107;16/02/2021;343;;
" Ñuble";16108;16/02/2021;270;;
" Ñuble";16109;16/02/2021;286;;
" Ñuble";16201;16/02/2021;20;;
" Ñuble";16202;16/02/2021;149;;
" Ñuble";16203;16/02/2021;175;;
" Ñuble";16204;16/02/2021;189;;
" Ñuble";16205;16/02/2021;92;;
" Ñuble";16206;16/02/2021;104;;
" Ñuble";16207;16/02/2021;62;;
" Ñuble";16301;16/02/2021;679;;
" Ñuble";16302;16/02/2021;281;;
" Ñuble";16303;16/02/2021;154;;
" Ñuble";16304;16/02/2021;60;;
" Ñuble";16305;16/02/2021;247;;
" Tarapacá";1101;17/02/2021;2758;;
" Tarapacá";1107;17/02/2021;524;;
" Tarapacá";1401;17/02/2021;92;;
" Tarapacá";1402;17/02/2021;5;;
" Tarapacá";1403;17/02/2021;22;;
" Tarapacá";1404;17/02/2021;29;;
" Tarapacá";1405;17/02/2021;50;;
" Antofagasta";2101;17/02/2021;2930;;
" Antofagasta";2102;17/02/2021;109;;
" Antofagasta";2104;17/02/2021;124;;
" Antofagasta";2201;17/02/2021;1184;;
" Antofagasta";2203;17/02/2021;118;;
" Antofagasta";2301;17/02/2021;276;;
" Antofagasta";2302;17/02/2021;55;;
" Atacama";3101;17/02/2021;834;;
" Atacama";3102;17/02/2021;273;;
" Atacama";3103;17/02/2021;33;;
" Atacama";3201;17/02/2021;160;;
" Atacama";3202;17/02/2021;11;;
" Atacama";3301;17/02/2021;368;;
" Atacama";3302;17/02/2021;46;;
" Atacama";3303;17/02/2021;32;;
" Atacama";3304;17/02/2021;139;;
" Coquimbo";4101;17/02/2021;2472;;
" Coquimbo";4102;17/02/2021;2272;;
" Coquimbo";4103;17/02/2021;174;;
" Coquimbo";4104;17/02/2021;57;;
" Coquimbo";4105;17/02/2021;52;;
" Coquimbo";4106;17/02/2021;338;;
" Coquimbo";4201;17/02/2021;517;;
" Coquimbo";4202;17/02/2021;114;;
" Coquimbo";4203;17/02/2021;378;;
" Coquimbo";4204;17/02/2021;308;;
" Coquimbo";4301;17/02/2021;858;;
" Coquimbo";4302;17/02/2021;122;;
" Coquimbo";4303;17/02/2021;244;;
" Coquimbo";4304;17/02/2021;109;;
" Coquimbo";4305;17/02/2021;35;;
" Valparaíso";5101;17/02/2021;3187;;
" Valparaíso";5102;17/02/2021;350;;
" Valparaíso";5103;17/02/2021;749;;
" Valparaíso";5104;17/02/2021;14;;
" Valparaíso";5105;17/02/2021;338;;
" Valparaíso";5107;17/02/2021;634;;
" Valparaíso";5109;17/02/2021;5413;;
" Valparaíso";5201;17/02/2021;117;;
" Valparaíso";5301;17/02/2021;696;;
" Valparaíso";5302;17/02/2021;191;;
" Valparaíso";5303;17/02/2021;91;;
" Valparaíso";5304;17/02/2021;199;;
" Valparaíso";5401;17/02/2021;398;;
" Valparaíso";5402;17/02/2021;244;;
" Valparaíso";5403;17/02/2021;118;;
" Valparaíso";5404;17/02/2021;76;;
" Valparaíso";5405;17/02/2021;243;;
" Valparaíso";5501;17/02/2021;879;;
" Valparaíso";5502;17/02/2021;521;;
" Valparaíso";5503;17/02/2021;253;;
" Valparaíso";5504;17/02/2021;285;;
" Valparaíso";5506;17/02/2021;161;;
" Valparaíso";5601;17/02/2021;1127;;
" Valparaíso";5602;17/02/2021;879;;
" Valparaíso";5603;17/02/2021;369;;
" Valparaíso";5604;17/02/2021;539;;
" Valparaíso";5605;17/02/2021;538;;
" Valparaíso";5606;17/02/2021;382;;
" Valparaíso";5701;17/02/2021;622;;
" Valparaíso";5702;17/02/2021;131;;
" Valparaíso";5703;17/02/2021;268;;
" Valparaíso";5704;17/02/2021;52;;
" Valparaíso";5705;17/02/2021;113;;
" Valparaíso";5706;17/02/2021;141;;
" Valparaíso";5801;17/02/2021;1762;;
" Valparaíso";5802;17/02/2021;903;;
" Valparaíso";5803;17/02/2021;211;;
" Valparaíso";5804;17/02/2021;1215;;
Libertador B. O'Higgins;6101;17/02/2021;2975;;
Libertador B. O'Higgins;6102;17/02/2021;162;;
Libertador B. O'Higgins;6103;17/02/2021;83;;
Libertador B. O'Higgins;6104;17/02/2021;217;;
Libertador B. O'Higgins;6105;17/02/2021;196;;
Libertador B. O'Higgins;6106;17/02/2021;403;;
Libertador B. O'Higgins;6107;17/02/2021;265;;
Libertador B. O'Higgins;6108;17/02/2021;415;;
Libertador B. O'Higgins;6109;17/02/2021;111;;
Libertador B. O'Higgins;6110;17/02/2021;311;;
Libertador B. O'Higgins;6111;17/02/2021;192;;
Libertador B. O'Higgins;6112;17/02/2021;172;;
Libertador B. O'Higgins;6113;17/02/2021;253;;
Libertador B. O'Higgins;6114;17/02/2021;293;;
Libertador B. O'Higgins;6115;17/02/2021;508;;
Libertador B. O'Higgins;6116;17/02/2021;298;;
Libertador B. O'Higgins;6117;17/02/2021;664;;
Libertador B. O'Higgins;6201;17/02/2021;424;;
Libertador B. O'Higgins;6202;17/02/2021;62;;
Libertador B. O'Higgins;6203;17/02/2021;178;;
Libertador B. O'Higgins;6204;17/02/2021;224;;
Libertador B. O'Higgins;6205;17/02/2021;319;;
Libertador B. O'Higgins;6206;17/02/2021;87;;
Libertador B. O'Higgins;6301;17/02/2021;971;;
Libertador B. O'Higgins;6302;17/02/2021;141;;
Libertador B. O'Higgins;6303;17/02/2021;279;;
Libertador B. O'Higgins;6304;17/02/2021;89;;
Libertador B. O'Higgins;6305;17/02/2021;202;;
Libertador B. O'Higgins;6306;17/02/2021;184;;
Libertador B. O'Higgins;6307;17/02/2021;185;;
Libertador B. O'Higgins;6308;17/02/2021;98;;
Libertador B. O'Higgins;6309;17/02/2021;55;;
Libertador B. O'Higgins;6310;17/02/2021;335;;
Maule;7101;17/02/2021;2121;;
Maule;7102;17/02/2021;375;;
Maule;7103;17/02/2021;183;;
Maule;7104;17/02/2021;45;;
Maule;7105;17/02/2021;190;;
Maule;7106;17/02/2021;93;;
Maule;7107;17/02/2021;140;;
Maule;7108;17/02/2021;97;;
Maule;7109;17/02/2021;419;;
Maule;7110;17/02/2021;70;;
Maule;7201;17/02/2021;383;;
Maule;7202;17/02/2021;98;;
Maule;7203;17/02/2021;165;;
Maule;7301;17/02/2021;2112;;
Maule;7302;17/02/2021;107;;
Maule;7303;17/02/2021;104;;
Maule;7304;17/02/2021;427;;
Maule;7305;17/02/2021;147;;
Maule;7306;17/02/2021;151;;
Maule;7307;17/02/2021;170;;
Maule;7308;17/02/2021;265;;
Maule;7309;17/02/2021;43;;
Maule;7401;17/02/2021;1175;;
Maule;7402;17/02/2021;299;;
Maule;7403;17/02/2021;348;;
Maule;7404;17/02/2021;462;;
Maule;7405;17/02/2021;231;;
Maule;7406;17/02/2021;585;;
Maule;7407;17/02/2021;400;;
Maule;7408;17/02/2021;195;;
Bíobío;8101;17/02/2021;2284;;
Bíobío;8102;17/02/2021;1034;;
Bíobío;8103;17/02/2021;462;;
Bíobío;8104;17/02/2021;132;;
Bíobío;8105;17/02/2021;189;;
Bíobío;8106;17/02/2021;369;;
Bíobío;8107;17/02/2021;578;;
Bíobío;8108;17/02/2021;843;;
Bíobío;8109;17/02/2021;144;;
Bíobío;8110;17/02/2021;1636;;
Bíobío;8111;17/02/2021;920;;
Bíobío;8112;17/02/2021;684;;
Bíobío;8201;17/02/2021;203;;
Bíobío;8202;17/02/2021;231;;
Bíobío;8203;17/02/2021;315;;
Bíobío;8204;17/02/2021;31;;
Bíobío;8205;17/02/2021;235;;
Bíobío;8206;17/02/2021;215;;
Bíobío;8207;17/02/2021;86;;
Bíobío;8301;17/02/2021;1915;;
Bíobío;8302;17/02/2021;54;;
Bíobío;8303;17/02/2021;244;;
Bíobío;8304;17/02/2021;227;;
Bíobío;8305;17/02/2021;223;;
Bíobío;8306;17/02/2021;259;;
Bíobío;8307;17/02/2021;74;;
Bíobío;8308;17/02/2021;75;;
Bíobío;8309;17/02/2021;117;;
Bíobío;8310;17/02/2021;20;;
Bíobío;8311;17/02/2021;179;;
Bíobío;8312;17/02/2021;158;;
Bíobío;8313;17/02/2021;232;;
Bíobío;8314;17/02/2021;55;;
" La Araucanía";9101;17/02/2021;3205;;
" La Araucanía";9102;17/02/2021;323;;
" La Araucanía";9103;17/02/2021;266;;
" La Araucanía";9104;17/02/2021;72;;
" La Araucanía";9105;17/02/2021;240;;
" La Araucanía";9106;17/02/2021;97;;
" La Araucanía";9107;17/02/2021;150;;
" La Araucanía";9108;17/02/2021;368;;
" La Araucanía";9109;17/02/2021;413;;
" La Araucanía";9110;17/02/2021;124;;
" La Araucanía";9111;17/02/2021;440;;
" La Araucanía";9112;17/02/2021;490;;
" La Araucanía";9113;17/02/2021;40;;
" La Araucanía";9114;17/02/2021;147;;
" La Araucanía";9115;17/02/2021;420;;
" La Araucanía";9116;17/02/2021;121;;
" La Araucanía";9117;17/02/2021;140;;
" La Araucanía";9118;17/02/2021;241;;
" La Araucanía";9119;17/02/2021;376;;
" La Araucanía";9120;17/02/2021;615;;
" La Araucanía";9121;17/02/2021;152;;
" La Araucanía";9201;17/02/2021;673;;
" La Araucanía";9202;17/02/2021;208;;
" La Araucanía";9203;17/02/2021;260;;
" La Araucanía";9204;17/02/2021;67;;
" La Araucanía";9205;17/02/2021;77;;
" La Araucanía";9206;17/02/2021;63;;
" La Araucanía";9207;17/02/2021;123;;
" La Araucanía";9208;17/02/2021;118;;
" La Araucanía";9209;17/02/2021;35;;
" La Araucanía";9210;17/02/2021;167;;
" La Araucanía";9211;17/02/2021;390;;
" Los Lagos";10101;17/02/2021;3333;;
" Los Lagos";10102;17/02/2021;167;;
" Los Lagos";10103;17/02/2021;29;;
" Los Lagos";10104;17/02/2021;228;;
" Los Lagos";10105;17/02/2021;233;;
" Los Lagos";10106;17/02/2021;153;;
" Los Lagos";10107;17/02/2021;183;;
" Los Lagos";10108;17/02/2021;39;;
" Los Lagos";10109;17/02/2021;201;;
" Los Lagos";10201;17/02/2021;325;;
" Los Lagos";10202;17/02/2021;511;;
" Los Lagos";10203;17/02/2021;156;;
" Los Lagos";10204;17/02/2021;56;;
" Los Lagos";10205;17/02/2021;136;;
" Los Lagos";10206;17/02/2021;29;;
" Los Lagos";10207;17/02/2021;86;;
" Los Lagos";10208;17/02/2021;289;;
" Los Lagos";10209;17/02/2021;139;;
" Los Lagos";10210;17/02/2021;75;;
" Los Lagos";10301;17/02/2021;410;;
" Los Lagos";10302;17/02/2021;60;;
" Los Lagos";10303;17/02/2021;184;;
" Los Lagos";10304;17/02/2021;14;;
" Los Lagos";10305;17/02/2021;183;;
" Los Lagos";10306;17/02/2021;127;;
" Los Lagos";10307;17/02/2021;110;;
" Los Lagos";10401;17/02/2021;105;;
" Los Lagos";10402;17/02/2021;23;;
" Los Lagos";10403;17/02/2021;94;;
" Los Lagos";10404;17/02/2021;20;;
" Aisén Gral. C. Ibáñez Campo";11101;17/02/2021;674;;
" Aisén Gral. C. Ibáñez Campo";11201;17/02/2021;280;;
" Aisén Gral. C. Ibáñez Campo";11202;17/02/2021;91;;
" Aisén Gral. C. Ibáñez Campo";11203;17/02/2021;4;;
" Aisén Gral. C. Ibáñez Campo";11301;17/02/2021;99;;
" Aisén Gral. C. Ibáñez Campo";11401;17/02/2021;69;;
" Aisén Gral. C. Ibáñez Campo";11402;17/02/2021;31;;
" Magallanes y  La Antártica Chilena";12101;17/02/2021;1970;;
" Magallanes y  La Antártica Chilena";12102;17/02/2021;16;;
" Magallanes y  La Antártica Chilena";12103;17/02/2021;19;;
" Magallanes y  La Antártica Chilena";12104;17/02/2021;4;;
" Magallanes y  La Antártica Chilena";12201;17/02/2021;17;;
" Magallanes y  La Antártica Chilena";12301;17/02/2021;103;;
" Magallanes y  La Antártica Chilena";12303;17/02/2021;5;;
" Magallanes y  La Antártica Chilena";12401;17/02/2021;411;;
" Magallanes y  La Antártica Chilena";12402;17/02/2021;50;;
Metropolitana  Santiago;13101;17/02/2021;5422;;
Metropolitana  Santiago;13102;17/02/2021;698;;
Metropolitana  Santiago;13103;17/02/2021;1063;;
Metropolitana  Santiago;13104;17/02/2021;1279;;
Metropolitana  Santiago;13105;17/02/2021;1639;;
Metropolitana  Santiago;13106;17/02/2021;1209;;
Metropolitana  Santiago;13107;17/02/2021;1386;;
Metropolitana  Santiago;13108;17/02/2021;1423;;
Metropolitana  Santiago;13109;17/02/2021;1666;;
Metropolitana  Santiago;13110;17/02/2021;4428;;
Metropolitana  Santiago;13111;17/02/2021;917;;
Metropolitana  Santiago;13112;17/02/2021;963;;
Metropolitana  Santiago;13113;17/02/2021;2398;;
Metropolitana  Santiago;13114;17/02/2021;3596;;
Metropolitana  Santiago;13115;17/02/2021;1007;;
Metropolitana  Santiago;13116;17/02/2021;823;;
Metropolitana  Santiago;13117;17/02/2021;915;;
Metropolitana  Santiago;13118;17/02/2021;1309;;
Metropolitana  Santiago;13119;17/02/2021;4438;;
Metropolitana  Santiago;13120;17/02/2021;2735;;
Metropolitana  Santiago;13121;17/02/2021;831;;
Metropolitana  Santiago;13122;17/02/2021;1350;;
Metropolitana  Santiago;13123;17/02/2021;3424;;
Metropolitana  Santiago;13124;17/02/2021;1870;;
Metropolitana  Santiago;13125;17/02/2021;1883;;
Metropolitana  Santiago;13126;17/02/2021;1144;;
Metropolitana  Santiago;13127;17/02/2021;1895;;
Metropolitana  Santiago;13128;17/02/2021;759;;
Metropolitana  Santiago;13129;17/02/2021;1238;;
Metropolitana  Santiago;13130;17/02/2021;1153;;
Metropolitana  Santiago;13131;17/02/2021;546;;
Metropolitana  Santiago;13132;17/02/2021;1693;;
Metropolitana  Santiago;13201;17/02/2021;5199;;
Metropolitana  Santiago;13202;17/02/2021;389;;
Metropolitana  Santiago;13203;17/02/2021;364;;
Metropolitana  Santiago;13301;17/02/2021;1096;;
Metropolitana  Santiago;13302;17/02/2021;708;;
Metropolitana  Santiago;13303;17/02/2021;303;;
Metropolitana  Santiago;13401;17/02/2021;2034;;
Metropolitana  Santiago;13402;17/02/2021;635;;
Metropolitana  Santiago;13403;17/02/2021;343;;
Metropolitana  Santiago;13404;17/02/2021;580;;
Metropolitana  Santiago;13501;17/02/2021;1482;;
Metropolitana  Santiago;13502;17/02/2021;79;;
Metropolitana  Santiago;13503;17/02/2021;357;;
Metropolitana  Santiago;13504;17/02/2021;162;;
Metropolitana  Santiago;13505;17/02/2021;103;;
Metropolitana  Santiago;13601;17/02/2021;979;;
Metropolitana  Santiago;13602;17/02/2021;272;;
Metropolitana  Santiago;13603;17/02/2021;551;;
Metropolitana  Santiago;13604;17/02/2021;935;;
Metropolitana  Santiago;13605;17/02/2021;787;;
" Los Ríos";14101;17/02/2021;1304;;
" Los Ríos";14102;17/02/2021;45;;
" Los Ríos";14103;17/02/2021;132;;
" Los Ríos";14104;17/02/2021;129;;
" Los Ríos";14105;17/02/2021;47;;
" Los Ríos";14106;17/02/2021;201;;
" Los Ríos";14107;17/02/2021;233;;
" Los Ríos";14108;17/02/2021;315;;
" Los Ríos";14201;17/02/2021;360;;
" Los Ríos";14202;17/02/2021;162;;
" Los Ríos";14203;17/02/2021;109;;
" Los Ríos";14204;17/02/2021;300;;
" Arica y Parinacota";15101;17/02/2021;2108;;
" Arica y Parinacota";15102;17/02/2021;20;;
" Arica y Parinacota";15201;17/02/2021;34;;
" Ñuble";16101;17/02/2021;2110;;
" Ñuble";16102;17/02/2021;279;;
" Ñuble";16103;17/02/2021;284;;
" Ñuble";16104;17/02/2021;159;;
" Ñuble";16105;17/02/2021;102;;
" Ñuble";16106;17/02/2021;165;;
" Ñuble";16107;17/02/2021;246;;
" Ñuble";16108;17/02/2021;192;;
" Ñuble";16109;17/02/2021;225;;
" Ñuble";16201;17/02/2021;245;;
" Ñuble";16202;17/02/2021;97;;
" Ñuble";16203;17/02/2021;173;;
" Ñuble";16204;17/02/2021;123;;
" Ñuble";16205;17/02/2021;63;;
" Ñuble";16206;17/02/2021;87;;
" Ñuble";16207;17/02/2021;44;;
" Ñuble";16301;17/02/2021;651;;
" Ñuble";16302;17/02/2021;274;;
" Ñuble";16303;17/02/2021;131;;
" Ñuble";16304;17/02/2021;46;;
" Ñuble";16305;17/02/2021;219;;
" Tarapacá";1101;18/02/2021;1606;;
" Tarapacá";1107;18/02/2021;407;;
" Tarapacá";1401;18/02/2021;68;;
" Tarapacá";1402;18/02/2021;5;;
" Tarapacá";1403;18/02/2021;20;;
" Tarapacá";1404;18/02/2021;60;;
" Tarapacá";1405;18/02/2021;36;;
" Antofagasta";2101;18/02/2021;2391;;
" Antofagasta";2102;18/02/2021;116;;
" Antofagasta";2103;18/02/2021;41;;
" Antofagasta";2104;18/02/2021;113;;
" Antofagasta";2201;18/02/2021;1167;;
" Antofagasta";2203;18/02/2021;30;;
" Antofagasta";2301;18/02/2021;235;;
" Antofagasta";2302;18/02/2021;39;;
" Atacama";3101;18/02/2021;1010;;
" Atacama";3102;18/02/2021;211;;
" Atacama";3103;18/02/2021;34;;
" Atacama";3201;18/02/2021;127;;
" Atacama";3202;18/02/2021;88;;
" Atacama";3301;18/02/2021;211;;
" Atacama";3302;18/02/2021;65;;
" Atacama";3303;18/02/2021;142;;
" Atacama";3304;18/02/2021;56;;
" Coquimbo";4101;18/02/2021;2165;;
" Coquimbo";4102;18/02/2021;1802;;
" Coquimbo";4103;18/02/2021;45;;
" Coquimbo";4104;18/02/2021;12;;
" Coquimbo";4105;18/02/2021;71;;
" Coquimbo";4106;18/02/2021;420;;
" Coquimbo";4201;18/02/2021;291;1;
" Coquimbo";4202;18/02/2021;74;;
" Coquimbo";4203;18/02/2021;286;;
" Coquimbo";4204;18/02/2021;284;;
" Coquimbo";4301;18/02/2021;868;;
" Coquimbo";4302;18/02/2021;151;;
" Coquimbo";4303;18/02/2021;272;;
" Coquimbo";4304;18/02/2021;90;;
" Coquimbo";4305;18/02/2021;87;;
" Valparaíso";5101;18/02/2021;3269;;
" Valparaíso";5102;18/02/2021;325;;
" Valparaíso";5103;18/02/2021;665;;
" Valparaíso";5104;18/02/2021;5;;
" Valparaíso";5105;18/02/2021;340;;
" Valparaíso";5107;18/02/2021;334;;
" Valparaíso";5109;18/02/2021;3803;;
" Valparaíso";5201;18/02/2021;128;;
" Valparaíso";5301;18/02/2021;800;;
" Valparaíso";5302;18/02/2021;92;;
" Valparaíso";5303;18/02/2021;76;;
" Valparaíso";5304;18/02/2021;118;;
" Valparaíso";5401;18/02/2021;392;;
" Valparaíso";5402;18/02/2021;188;;
" Valparaíso";5403;18/02/2021;108;;
" Valparaíso";5404;18/02/2021;72;;
" Valparaíso";5405;18/02/2021;219;;
" Valparaíso";5501;18/02/2021;739;;
" Valparaíso";5502;18/02/2021;445;;
" Valparaíso";5503;18/02/2021;134;;
" Valparaíso";5504;18/02/2021;199;;
" Valparaíso";5506;18/02/2021;132;;
" Valparaíso";5601;18/02/2021;1188;;
" Valparaíso";5602;18/02/2021;401;;
" Valparaíso";5603;18/02/2021;343;;
" Valparaíso";5604;18/02/2021;445;;
" Valparaíso";5605;18/02/2021;444;;
" Valparaíso";5606;18/02/2021;280;;
" Valparaíso";5701;18/02/2021;525;;
" Valparaíso";5702;18/02/2021;150;;
" Valparaíso";5703;18/02/2021;225;;
" Valparaíso";5704;18/02/2021;60;;
" Valparaíso";5705;18/02/2021;211;;
" Valparaíso";5706;18/02/2021;122;;
" Valparaíso";5801;18/02/2021;1472;;
" Valparaíso";5802;18/02/2021;879;;
" Valparaíso";5803;18/02/2021;187;;
" Valparaíso";5804;18/02/2021;1130;;
Libertador B. O'Higgins;6101;18/02/2021;2554;;
Libertador B. O'Higgins;6102;18/02/2021;128;;
Libertador B. O'Higgins;6103;18/02/2021;81;;
Libertador B. O'Higgins;6104;18/02/2021;165;;
Libertador B. O'Higgins;6105;18/02/2021;200;;
Libertador B. O'Higgins;6106;18/02/2021;280;;
Libertador B. O'Higgins;6107;18/02/2021;190;;
Libertador B. O'Higgins;6108;18/02/2021;326;;
Libertador B. O'Higgins;6109;18/02/2021;70;;
Libertador B. O'Higgins;6110;18/02/2021;170;;
Libertador B. O'Higgins;6111;18/02/2021;199;;
Libertador B. O'Higgins;6112;18/02/2021;93;;
Libertador B. O'Higgins;6113;18/02/2021;242;;
Libertador B. O'Higgins;6114;18/02/2021;220;;
Libertador B. O'Higgins;6115;18/02/2021;385;;
Libertador B. O'Higgins;6116;18/02/2021;134;;
Libertador B. O'Higgins;6117;18/02/2021;674;;
Libertador B. O'Higgins;6201;18/02/2021;392;;
Libertador B. O'Higgins;6202;18/02/2021;98;;
Libertador B. O'Higgins;6203;18/02/2021;110;;
Libertador B. O'Higgins;6204;18/02/2021;249;;
Libertador B. O'Higgins;6205;18/02/2021;142;;
Libertador B. O'Higgins;6206;18/02/2021;52;;
Libertador B. O'Higgins;6301;18/02/2021;675;;
Libertador B. O'Higgins;6302;18/02/2021;105;;
Libertador B. O'Higgins;6303;18/02/2021;225;;
