"fecha";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-12-23";1.09005839584361;1.0478815746395;1.13223521704772;1.06248325849689;1.11763353319033
"2020-12-24";1.08287833852743;1.03883847811424;1.12691819894063;1.05408508104505;1.11167159600982
"2020-12-25";1.05747949590778;1.01537390488013;1.09958508693543;1.02995069560499;1.08500829621057
"2020-12-26";1.09525992810207;1.05752964667141;1.13299020953273;1.07059249368505;1.11992736251909
"2020-12-27";1.12215679696536;1.07936400661302;1.16494958731771;1.09417734651123;1.1501362474195
"2020-12-28";1.16647154547107;1.11188175891667;1.22106133202548;1.13077874907313;1.20216434186902
"2020-12-29";1.17713408335168;1.10636765773414;1.24790050896922;1.13086320935032;1.22340495735304
"2020-12-30";1.18036280481584;1.10018858067432;1.26053702895737;1.12794018798406;1.23278542164763
"2020-12-31";1.17275961571552;1.08916442371349;1.25635480771754;1.11809986390099;1.22741936753004
"2021-01-01";1.18021795821618;1.09685124623825;1.26358467019411;1.12570751431886;1.23472840211351
"2021-01-02";1.16945895731276;1.08526081644999;1.25365709817553;1.11440490366448;1.22451301096104
"2021-01-03";1.16150468542737;1.08036828891347;1.24264108194126;1.10845261969698;1.21455675115775
"2021-01-04";1.18023416026018;1.10130433722369;1.25916398329668;1.12862491723934;1.23184340328103
"2021-01-05";1.19311233942722;1.11003080144752;1.27619387740693;1.13878845153982;1.24743622731463
"2021-01-06";1.20440823074187;1.11583147121874;1.292984990265;1.14649122486981;1.26232523661393
"2021-01-07";1.22228723926627;1.12782684500334;1.3167476335292;1.16052304962319;1.28405142890934
"2021-01-08";1.22734989763768;1.12525730987204;1.32944248540333;1.16059535625238;1.29410443902299
"2021-01-09";1.19004768612875;1.08714674232891;1.29294862992858;1.12276454961796;1.25733082263953
"2021-01-10";1.13993099766723;1.04932594994102;1.23053604539344;1.08068769744532;1.19917429788914
"2021-01-11";1.09978503574486;1.02745066599967;1.17211940549005;1.05248834379432;1.1470817276954
"2021-01-12";1.0767787253843;1.02027173762377;1.13328571314482;1.03983138987363;1.11372606089497
"2021-01-13";1.05596399203639;1.01092441252373;1.10100357154905;1.02651510289777;1.085412881175
"2021-01-14";1.03799694593492;0.999478352885627;1.07651553898421;1.01281421836198;1.06317967350785
"2021-01-15";1.03962010964962;1.00532777868986;1.07391244060938;1.01720297033398;1.06203724896526
"2021-01-16";1.03502111663332;1.00473886992776;1.06530336333888;1.01522489212281;1.05481734114383
"2021-01-17";1.03657494248786;1.00894909126496;1.06420079371076;1.01851580205787;1.05463408291786
"2021-01-18";1.04025904109631;1.0157602279893;1.06475785420331;1.02424277871502;1.05627530347759
"2021-01-19";1.03845002885768;1.0128432167653;1.06405684095005;1.02171337884699;1.05518667886836
"2021-01-20";1.03552496241123;1.01077003469252;1.06027989012995;1.01934538538192;1.05170453944054
"2021-01-21";1.033932281037;1.00967447977173;1.05819008230227;1.01807838513742;1.04978617693658
"2021-01-22";1.024197321058;1.00072107174204;1.04767357037396;1.00885444981258;1.03954019230343
"2021-01-23";1.01091972163957;0.988841249817396;1.03299819346175;0.996491265716469;1.02534817756268
"2021-01-24";0.998568341407325;0.979090391016556;1.0180462917981;0.985837965717283;1.01129871709737
"2021-01-25";0.98818885599468;0.967606255471351;1.00877145651801;0.974738792850042;1.00163891913932
"2021-01-26";0.974135957774755;0.954170474286358;0.994101441263153;0.9610856852131;0.987186230336411
"2021-01-27";0.956733144409256;0.933861090397616;0.979605198420896;0.941782589356194;0.971683699462318
"2021-01-28";0.951938381071206;0.925800917391618;0.978075844750793;0.934850016513993;0.969026745628419
"2021-01-29";0.935858509665087;0.90761900970077;0.964098009629405;0.917395449185804;0.954321570144371
"2021-01-30";0.926156836785067;0.894912179801286;0.957401493768847;0.905727550733312;0.946586122836822
"2021-01-31";0.922164639844323;0.887284100781055;0.957045178907591;0.899357958455812;0.944971321232834
"2021-02-01";0.930732661439981;0.893623862583366;0.967841460296596;0.906468906339716;0.954996416540246
"2021-02-02";0.934839322510451;0.89895083871063;0.970727806310273;0.911373783315419;0.958304861705484
"2021-02-03";0.937912964472386;0.903554232635359;0.972271696309413;0.915448101091634;0.960377827853137
"2021-02-04";0.936912585250768;0.904880681334152;0.968944489167384;0.915968886221729;0.957856284279807
"2021-02-05";0.950265510000198;0.918236041355574;0.982294978644822;0.929323810146311;0.971207209854085
"2021-02-06";0.972143056220331;0.94324997178765;1.00103614065301;0.953252070020188;0.991034042420474
"2021-02-07";0.984935473926331;0.961744468984593;1.00812647886807;0.969772793785668;1.00009815406699
"2021-02-08";0.973573559606507;0.952180172590024;0.99496694662299;0.959589515904081;0.987557603308932
"2021-02-09";0.981368966955531;0.958890721717353;1.00384721219371;0.966678297987364;0.996059635923697
"2021-02-10";0.996905967439576;0.975706543153851;1.0181053917253;0.983050906976604;1.01076102790255
"2021-02-11";0.996185939925561;0.975920588643208;1.01645129120791;0.982942296465712;1.00942958338541
"2021-02-12";0.988720338624732;0.968967712215887;1.00847296503358;0.975811991761294;1.00162868548817
"2021-02-13";0.983939863552377;0.965209925307943;1.00266980179681;0.971699458717879;0.996180268386874
"2021-02-14";0.988301240260408;0.969259968223899;1.00734251229692;0.975858237975894;1.00074424254492
"2021-02-15";0.987229518592759;0.966255270549223;1.0082037666363;0.973527687159244;1.00093135002627
"2021-02-16";0.982412891893303;0.963596693243051;1.00122909054356;0.97011714548134;0.994708638305266
"2021-02-17";0.980608462749844;0.960930925319287;1.0002860001804;0.96775069092466;0.993466234575028
"2021-02-18";0.986552163234159;0.967415077077593;1.00568924939072;0.974045427447271;0.999058899021047
"2021-02-19";1.00372570360768;0.985574981023969;1.02187642619139;0.991862522511131;1.01558888470423
"2021-02-20";1.01667503794824;0.997845094343586;1.03550498155289;1.00437058854471;1.02897948735177
"2021-02-21";1.02471760450853;1.00546617710383;1.04396903191323;1.01213509961433;1.03730010940274
"2021-02-22";1.04726093594022;1.0244825446253;1.07003932725515;1.03237397780643;1.06214789407402
"2021-02-23";1.05628157438564;1.02848522101691;1.08407792775437;1.03811068760854;1.07445246116274
"2021-02-24";1.06043893176301;1.02807666351569;1.09280120001033;1.0392820194684;1.08159584405762
"2021-02-25";1.07211929432634;1.03734852387497;1.10689006477771;1.04938667400671;1.09485191464597
"2021-02-26";1.07722683258927;1.03974904290318;1.11470462227536;1.05272280125671;1.10173086392183
"2021-02-27";1.07998538785779;1.04055178255664;1.11941899315894;1.05420202383389;1.10576875188169
"2021-02-28";1.08505541296544;1.04378761878206;1.12632320714883;1.05807300784034;1.11203781809054
"2021-03-01";1.10625922594034;1.06256860308417;1.1499498487965;1.07769273162421;1.13482572025646
"2021-03-02";1.11685291198117;1.06738584644594;1.16631997751641;1.08450889434392;1.14919692961843
"2021-03-03";1.12308826886057;1.06870962199884;1.17746691572229;1.0875325086498;1.15864402907134
"2021-03-04";1.12549777705512;1.06794547275417;1.18305008135607;1.08786670275531;1.16312885135493
"2021-03-05";1.13278483666731;1.0733618108352;1.19220786249943;1.09393047912928;1.17163919420535
"2021-03-06";1.13457354230769;1.07285837941057;1.19628870520481;1.09422038843726;1.17492669617811
"2021-03-07";1.12309646093146;1.06148453730539;1.18470838455752;1.08281066489207;1.16338225697085
"2021-03-08";1.11077159168893;1.05253461502232;1.16900856835554;1.07269257704919;1.14885060632867
"2021-03-09";1.11132231888049;1.05716560053465;1.16547903722633;1.07591136246241;1.14673327529857
"2021-03-10";1.11377733931799;1.06140994972389;1.16614472891209;1.07953639717892;1.14801828145705
"2021-03-11";1.10785373080855;1.05619023381978;1.15951722779732;1.07407302686129;1.1416344347558
"2021-03-12";1.10618283693152;1.0562654247971;1.15610024906594;1.07354388130299;1.13882179256005
"2021-03-13";1.10174318186337;1.05303699406002;1.15044936966672;1.06989631051403;1.1335900532127
"2021-03-14";1.09884736226947;1.05176817884427;1.14592654569468;1.06806441785021;1.12963030668874
"2021-03-15";1.11165407381107;1.06557689991271;1.15773124770944;1.08152629917007;1.14178184845208
"2021-03-16";1.11060544236303;1.06223816126039;1.15897272346567;1.0789801620011;1.14223072272497
"2021-03-17";1.10978149496951;1.06094288124406;1.15862010869497;1.07784792536612;1.14171506457291
"2021-03-18";1.10657711688957;1.05765202599753;1.15550220778162;1.07458704545134;1.13856718832781
"2021-03-19";1.10498004350976;1.05709367971487;1.15286640730466;1.07366907490351;1.13629101211602
"2021-03-20";1.0980178734416;1.05092337150417;1.14511237537903;1.06722477441693;1.12881097246626
"2021-03-21";1.09124505622264;1.04649116418459;1.13599894826069;1.06198239779842;1.12050771464686
"2021-03-22";1.08971190101332;1.04720739645565;1.13221640557099;1.06192021999108;1.11750358203556
"2021-03-23";1.08844884328845;1.04736921393929;1.12952847263761;1.06158890347981;1.11530878309709
"2021-03-24";1.07857902101487;1.03921384699366;1.11794419503608;1.05283988673016;1.10431815529958
"2021-03-25";1.07562117694811;1.03863448466922;1.11260786922701;1.05143752578247;1.09980482811375
"2021-03-26";1.07578952734497;1.04016828486919;1.11141076982075;1.05249906415306;1.09907999053688
"2021-03-27";1.0607405059447;1.02612459047763;1.09535642141177;1.03810758660081;1.08337342528859
"2021-03-28";1.04546552184085;1.01484052453201;1.07609051914968;1.0254422292025;1.06548881447919
"2021-03-29";1.04423036453863;1.0185488564984;1.06991187257885;1.02743910045394;1.06102162862332
"2021-03-30";1.03300631357769;1.00955062189898;1.05646200525641;1.01767073470189;1.0483418924535
"2021-03-31";1.02394080240569;1.00301626093487;1.0448653438765;1.01026088385681;1.03762072095457
"2021-04-01";1.03445359740816;1.01503088556366;1.05387630925265;1.02175683054941;1.0471503642669
"2021-04-02";0.994296982465778;0.97575553389057;1.01283843104099;0.982176375591779;1.00641758933978
"2021-04-03";0.995584276625197;0.978773735557407;1.01239481769299;0.984595133651419;1.00657341959898
"2021-04-04";1.00399217570727;0.987342428473333;1.0206419229412;0.993107484023305;1.01487686739123
"2021-04-05";1.00299628620261;0.987815402765734;1.0181771696395;0.99307237850837;1.01292019389686
"2021-04-06";1.00708330031214;0.992789693572167;1.02137690705211;0.997739886072155;1.01642671455212
"2021-04-07";1.00742950139131;0.992579310631932;1.02227969215068;0.99772569950508;1.01713330327753
"2021-04-08";0.988030603310647;0.973412854236986;1.00264835238431;0.978479918754231;0.997581287867062
"2021-04-09";1.01173633138071;0.996697085817332;1.02677557694409;1.00190698460992;1.0215656781515
"2021-04-10";1.01002501290858;0.996508025725557;1.0235420000916;1.00119219474073;1.01885783107642
"2021-04-11";0.997332627495215;0.98463036339847;1.01003489159196;0.989031456973686;1.00563379801674
"2021-04-12";0.982606804444986;0.968474907088535;0.996738701801438;0.973374036606692;0.99183957228328
"2021-04-13";0.973392327744257;0.958594835908792;0.988189819579721;0.963720890599858;0.983063764888655
"2021-04-14";0.971515453303098;0.954091149448634;0.988939757157562;0.960125560422427;0.982905346183769
"2021-04-15";0.972792831806793;0.95387755515478;0.991708108458807;0.960427738547296;0.985157925066291
"2021-04-16";0.970690214796341;0.9517671347374;0.989613294855282;0.958319793178834;0.983060636413848
"2021-04-17";0.966631810644411;0.947748311725406;0.985515309563416;0.954286727087317;0.978976894201504
"2021-04-18";0.966176003361121;0.946562945243385;0.985789061478857;0.953353644067499;0.978998362654744
"2021-04-19";0.961210297427673;0.941165627687492;0.981254967167853;0.948106042119311;0.974314552736034
"2021-04-20";0.963535903380926;0.942221019016105;0.984850787745747;0.949601185404163;0.977470621357688
"2021-04-21";0.957719968058219;0.936645348416616;0.978794587699822;0.943942479962922;0.971497456153516
"2021-04-22";0.948782526044242;0.927187977245085;0.9703770748434;0.934664389842245;0.96290066224624
"2021-04-23";0.945873962872488;0.922033266452054;0.969714659292922;0.930286849274517;0.961461076470459
"2021-04-24";0.948744980223591;0.923035695747539;0.974454264699644;0.931936249430069;0.965553711017114
"2021-04-25";0.950071958161053;0.925177114779646;0.974966801542461;0.933795028911335;0.966348887410772
"2021-04-26";0.944720382724679;0.920061938746748;0.96937882670261;0.928598408011478;0.960842357437879
"2021-04-27";0.934638120294113;0.909035532682192;0.960240707906034;0.917898998405425;0.951377242182801
"2021-04-28";0.932493675371987;0.904638957434627;0.960348393309347;0.914281487217222;0.950705863526752
"2021-04-29";0.924801858648392;0.89606299353513;0.953540723761655;0.906011179423992;0.943592537872792
"2021-04-30";0.922027443238669;0.890909199252605;0.953145687224734;0.901680991356495;0.942373895120844
"2021-05-01";0.918872804152454;0.885844605840924;0.951901002463984;0.89727780776501;0.940467800539899
"2021-05-02";0.927507416882841;0.893432078995616;0.961582754770065;0.905227287171763;0.949787546593919
"2021-05-03";0.936953704195508;0.903825469964467;0.97008193842655;0.915293153756529;0.958614254634488
"2021-05-04";0.944153374301012;0.91349683548244;0.974809913119584;0.924109237877593;0.96419751072443
"2021-05-05";0.957157444631846;0.929040853519991;0.985274035743702;0.938774118064171;0.975540771199522
"2021-05-06";0.976195460009936;0.950954385390737;1.00143653462914;0.959693050498951;0.992697869520922
"2021-05-07";0.989381220318344;0.967094519900294;1.01166792073639;0.974812703089242;1.00394973754745
"2021-05-08";1.00021971966447;0.979367200758319;1.02107223857062;0.986590760574584;1.01384867875435
"2021-05-09";1.00779077540725;0.987393197768296;1.0281883530462;0.994459253561339;1.02112229725316
"2021-05-10";1.02453669291215;1.0044318252651;1.04464156055921;1.01139472180571;1.0376786640186
"2021-05-11";1.03602033871459;1.0135226232471;1.05851805418207;1.02131267357767;1.0507280038515
"2021-05-12";1.04430510001531;1.0191412307131;1.06946896931752;1.02785290038647;1.06075729964415
"2021-05-13";1.04587563511461;1.01861316164638;1.07313810858283;1.0280504684584;1.06370080177081
"2021-05-14";1.05680244346671;1.02795169951396;1.08565318741946;1.03793915690696;1.07566573002646
"2021-05-15";1.06250320990933;1.03095655847168;1.09404986134698;1.04187706961568;1.08312935020297
"2021-05-16";1.06771797188873;1.03428827643688;1.10114766734057;1.04586030406937;1.08957563970808
"2021-05-17";1.07648339660468;1.0410222831572;1.11194451005216;1.05329750101999;1.09966929218936
"2021-05-18";1.08229406184082;1.0443578733317;1.12023025034993;1.05748955201589;1.10709857166575
"2021-05-19";1.07654909738272;1.0368563666046;1.11624182816084;1.05059587759549;1.10250231716995
"2021-05-20";1.08981657820606;1.05056167424561;1.12907148216651;1.06414970305924;1.11548345335288
"2021-05-21";1.05312604132669;1.01254053872145;1.09371154393193;1.02658906501093;1.07966301764245
"2021-05-22";1.05052663869792;1.01829917369133;1.08275410370452;1.0294547313352;1.07159854606065
"2021-05-23";1.05550310929061;1.02757024723666;1.08343597134457;1.03723919939311;1.07376701918812
"2021-05-24";1.05248206548055;1.0249627248689;1.08000140609219;1.03448888935252;1.07047524160857
"2021-05-25";1.05543352746422;1.02820297720346;1.08266407772498;1.037630036339;1.07323701858944
"2021-05-26";1.06054596393701;1.033330039632;1.08776188824202;1.04275177587545;1.07834015199857
"2021-05-27";1.04525203009994;1.01729742371891;1.07320663648098;1.02697473792055;1.06352932227934
"2021-05-28";1.06758175465625;1.04181779668264;1.09334571262987;1.05073733863319;1.08442617067932
"2021-05-29";1.06036977767732;1.0316923024076;1.08904725294705;1.04161935900423;1.07912019635042
"2021-05-30";1.04057144259954;1.01281828209447;1.06832460310462;1.02242518937746;1.05871769582162
"2021-05-31";1.03889468820602;1.01570639329494;1.06208298311711;1.02373324579653;1.05405613061552
"2021-06-01";1.0415703174262;1.02000128725671;1.06313934759569;1.02746815616981;1.05567247868259
"2021-06-02";1.03639434850528;1.01555907882906;1.0572296181815;1.02277181246217;1.0500168845484
"2021-06-03";1.03330722224923;1.01378060412964;1.05283384036882;1.02054043517044;1.04607400932802
"2021-06-04";1.02852672474877;1.00948652325636;1.04756692624117;1.01607894486082;1.04097450463671
"2021-06-05";1.02048361159228;1.00285832115376;1.03810890203079;1.00896110231627;1.03200612086828
"2021-06-06";1.012037290183;0.996128600310787;1.02794598005521;1.00163752018846;1.02243706017753
"2021-06-07";0.989806669961944;0.973564763896641;1.00604857602725;0.979193188068063;1.00042015185583
"2021-06-08";0.970323152531029;0.954171459734117;0.986474845327941;0.959767683290889;0.980878621771169
"2021-06-09";0.95715956008445;0.937580447760874;0.976738672408026;0.944360658633182;0.969958461535718
"2021-06-10";0.944319248057854;0.920869597732203;0.967768898383505;0.928987948609841;0.959650547505867
"2021-06-11";0.93245461011849;0.904727133785145;0.960182086451835;0.914325719416005;0.950583500820976
"2021-06-12";0.92665470667169;0.895358014103369;0.957951399240011;0.906191331890277;0.947118081453103
"2021-06-13";0.919522032763027;0.885941778589999;0.953102286936055;0.89756535727911;0.941478708246944
"2021-06-14";0.908092763989627;0.8718921556437;0.944293372335553;0.884423041552765;0.931762486426488
"2021-06-15";0.890930993734799;0.8521974172704;0.929664570199198;0.865604886932426;0.916257100537172
"2021-06-16";0.877937225983933;0.83452467471012;0.921349777257745;0.849551654960667;0.906322797007198
"2021-06-17";0.870528650017553;0.822724272215718;0.918333027819389;0.839271297502008;0.901786002533099
"2021-06-18";0.859318292972246;0.809042985565969;0.909593600378522;0.826445165188404;0.892191420756087
"2021-06-19";0.849461394967918;0.795780341035264;0.903142448900572;0.814361422493273;0.884561367442563
"2021-06-20";0.854469087784962;0.79688895919725;0.912049216372674;0.816819640308827;0.892118535261097
"2021-06-21";0.806066534199228;0.751757976636234;0.860375091762222;0.770556289325315;0.841576779073141
"2021-06-22";0.80961587605093;0.744076085794806;0.875155666307053;0.766761816917521;0.852469935184338
"2021-06-23";0.810487513154615;0.741596608119379;0.87937841818985;0.765442303586483;0.855532722722746
"2021-06-24";0.809604239934251;0.739981507160397;0.879226972708104;0.76408052941149;0.855127950457011
"2021-06-25";0.80462003888163;0.735388754195876;0.873851323567384;0.759352241987688;0.849887835775571
"2021-06-26";0.810844471923135;0.740368633558384;0.881320310287886;0.764762875547329;0.856926068298941
"2021-06-27";0.810038654268472;0.741087210171476;0.878990098365468;0.764953808900983;0.855123499635961
"2021-06-28";0.811701274229973;0.743173888026407;0.880228660433538;0.766893733907255;0.85650881455269
"2021-06-29";0.795595078475717;0.728808480355838;0.862381676595595;0.751925924116709;0.839264232834725
"2021-06-30";0.789952648547825;0.720465762581519;0.859439534514132;0.744517949592286;0.835387347503365
"2021-07-01";0.795221098154038;0.723095595191161;0.867346601116915;0.748061073372571;0.842381122935506
"2021-07-02";0.798901967222101;0.726951837850319;0.870852096593882;0.751856582934171;0.84594735151003
"2021-07-03";0.799938227248793;0.728906562575777;0.87096989192181;0.753493417636301;0.846383036861286
"2021-07-04";0.815210339875412;0.743460110489349;0.886960569261475;0.76829576399708;0.862124915753744
"2021-07-05";0.84393175868448;0.773670505221448;0.914193012147512;0.797990741360206;0.889872776008754
"2021-07-06";0.831349415180552;0.769305679542624;0.893393150818481;0.790781610944524;0.871917219416581
"2021-07-07";0.821495889953433;0.760994329450161;0.881997450456704;0.781936534323179;0.861055245583687
"2021-07-08";0.806651203050063;0.746071963099205;0.867230443000922;0.767041048241515;0.846261357858611
"2021-07-09";0.793575980118072;0.730913323222113;0.856238637014031;0.75260342980805;0.834548530428094
"2021-07-10";0.796851299644074;0.730117211613411;0.863585387674737;0.753216453242558;0.84048614604559
"2021-07-11";0.792857072524204;0.724944297556479;0.860769847491929;0.748451632597482;0.837262512450926
"2021-07-12";0.777206477217329;0.708644125793147;0.845768828641512;0.732376505003182;0.822036449431477
"2021-07-13";0.768288618697377;0.69711213103922;0.839465106355534;0.721749135248897;0.814828102145856
"2021-07-14";0.767560597305767;0.692858922849894;0.842262271761639;0.718716147623406;0.816405046988128
"2021-07-15";0.765153606315364;0.688723382665521;0.841583829965206;0.715179033425971;0.815128179204756
"2021-07-16";0.750293769103562;0.673997883011054;0.826589655196069;0.700407075957522;0.800180462249601
"2021-07-17";0.762382048465174;0.681062172499346;0.843701924431003;0.709210447317044;0.815553649613305
"2021-07-18";0.788852417305;0.705977193497069;0.871727641112931;0.734663798539113;0.843041036070887
"2021-07-19";0.797012108412679;0.719075580102621;0.874948636722736;0.746052769129903;0.847971447695455
"2021-07-20";0.814898580513528;0.739358448621551;0.890438712405504;0.765506205945676;0.864290955081379
"2021-07-21";0.817976804097537;0.746664171017945;0.889289437177129;0.77134904477778;0.864604563417294
"2021-07-22";0.82660272089337;0.757350777079945;0.895854664706795;0.781322605747391;0.87188283603935
"2021-07-23";0.858046739047822;0.788276159761073;0.92781731833457;0.812428539087041;0.903664939008603
"2021-07-24";0.859889908618842;0.796279369092383;0.923500448145302;0.818299850667873;0.901479966569812
"2021-07-25";0.861379301335764;0.802124726420406;0.920633876251122;0.822636701891332;0.900121900780195
"2021-07-26";0.848970444137729;0.794173684066713;0.903767204208744;0.81314167397193;0.884799214303528
"2021-07-27";0.845191567862405;0.789606227862387;0.900776907862423;0.808847733938651;0.881535401786159
"2021-07-28";0.849193714925621;0.791717385575036;0.906670044276206;0.811614269957912;0.88677315989333
"2021-07-29";0.847014128096442;0.78913964768689;0.904888608505993;0.809175090618095;0.884853165574788
"2021-07-30";0.840762055498825;0.781815113284717;0.899708997712933;0.802222929611076;0.879301181386573
"2021-07-31";0.851997781942611;0.791074911788521;0.912920652096701;0.812166411331221;0.891829152554001
"2021-08-01";0.871629067269051;0.812737324241516;0.930520810296587;0.833123692064221;0.910134442473882
"2021-08-02";0.869774349362219;0.814348817370962;0.925199881353475;0.83353585747864;0.906012841245798
"2021-08-03";0.871286592773109;0.815143112528748;0.92743007301747;0.834581115860998;0.90799206968522
"2021-08-04";0.871794047539186;0.816277748709619;0.927310346368753;0.83549901101035;0.908089084068023
"2021-08-05";0.876942796588813;0.822325428651794;0.931560164525832;0.841234720627116;0.91265087255051
"2021-08-06";0.890301842001318;0.835775839920123;0.944827844082514;0.854653923303355;0.925949760699282
"2021-08-07";0.894026003477498;0.841114693134293;0.946937313820703;0.859434976154166;0.92861703080083
"2021-08-08";0.890692124884705;0.839192078229454;0.942192171539956;0.857024637346204;0.924359612423206
"2021-08-09";0.897696225193633;0.846735451281681;0.948656999105586;0.864380626074063;0.931011824313204
"2021-08-10";0.893534289181574;0.843938951929689;0.94312962643346;0.861111624379838;0.92595695398331
"2021-08-11";0.896565679616851;0.847765212639899;0.945366146593803;0.864661330249711;0.928470028983992
"2021-08-12";0.898069559918515;0.849063954380907;0.947075165456122;0.866031824049594;0.930107295787435
"2021-08-13";0.896308357197635;0.846919342603534;0.945697371791736;0.864021074160574;0.928595640234696
"2021-08-14";0.892275461069495;0.840851977677732;0.943698944461258;0.85866111629993;0.92588980583906
"2021-08-15";0.892457876809195;0.837873487472592;0.947042266145798;0.856780738451407;0.928135015166983
"2021-08-16";0.888107867448099;0.834428771160954;0.941786963735243;0.853019993441853;0.923195741454344
"2021-08-17";0.885796058433691;0.832043491097422;0.93954862576996;0.85065835112571;0.920933765741672
"2021-08-18";0.882084160246408;0.824971322614847;0.93919699787797;0.844753725769341;0.919414594723476
"2021-08-19";0.877529516104302;0.818295173914676;0.936763858293928;0.838813547792635;0.916245484415969
"2021-08-20";0.875575621786093;0.815566354021554;0.935584889550631;0.836351271570299;0.914799972001887
"2021-08-21";0.881729452466175;0.820105352833614;0.943353552098737;0.841449169576539;0.922009735355811
"2021-08-22";0.88035302956441;0.818003444124686;0.942702615004134;0.839600819569635;0.921105239559185
"2021-08-23";0.86792938247293;0.808224296045004;0.927634468900857;0.828902116855825;0.906956648090036
"2021-08-24";0.862504404258613;0.804398987113517;0.920609821403708;0.824516893714129;0.900491914803096
"2021-08-25";0.867485149719923;0.804740949853568;0.930229349586277;0.826467755936932;0.908502543502913
"2021-08-26";0.8692023689353;0.802060246680575;0.936344491190025;0.825316509204732;0.913088228665868
"2021-08-27";0.864900158829163;0.799854710190471;0.929945607467855;0.822381766134902;0.907418551523424
"2021-08-28";0.866080967020969;0.80123668814037;0.930925245901569;0.823692131977728;0.90846980206421
"2021-08-29";0.865597329211392;0.801529978441077;0.929664679981707;0.823714777975196;0.907479880447588
"2021-08-30";0.838617056120326;0.775129430173029;0.902104682067622;0.797114698514644;0.880119413726007
"2021-08-31";0.831727416813431;0.765613347605608;0.897841486021253;0.788503828109706;0.874951005517156
"2021-09-01";0.831312675533163;0.760693536271502;0.901931814794824;0.785144201952878;0.877481149113448
"2021-09-02";0.837816421233467;0.763324309011533;0.9123085334554;0.789117500173958;0.886515342292975
"2021-09-03";0.857452653463218;0.78283425162568;0.932071055300757;0.808669694570501;0.906235612355936
"2021-09-04";0.880517077698681;0.80926261221293;0.951771543184432;0.833932463049332;0.92710169234803
"2021-09-05";0.905171499058734;0.838011651684005;0.972331346433463;0.861264571362598;0.949078426754869
"2021-09-06";0.943018173925238;0.879610270385925;1.00642607746455;0.901565275883095;0.98447107196738
"2021-09-07";0.970660389859058;0.90742364049623;1.03389713922188;0.929328673412887;1.01199210630523
"2021-09-08";0.976599851802904;0.913162264841605;1.0400374387642;0.935143988357195;1.01805571524861
"2021-09-09";0.987232605427144;0.924350643360107;1.05011456749418;0.946141745199931;1.02832346565436
"2021-09-10";0.997443088706379;0.934575014952042;1.06031116246072;0.956363536959934;1.03852264045282
"2021-09-11";1.0118198944557;0.951099245971992;1.07254054293941;0.972140643962192;1.05149914494921
"2021-09-12";1.02627398181776;0.964487795206584;1.08806016842893;0.985899449308211;1.0666485143273
"2021-09-13";1.03890619699126;0.977186688115763;1.10062570586676;0.998572312884318;1.07924008109821
"2021-09-14";1.0423028959784;0.976820381506507;1.10778541045028;0.999513595914061;1.08509219604273
"2021-09-15";1.07630245739935;1.00994048035761;1.1426644344411;1.03293660710729;1.11966830769142
"2021-09-16";1.09033140572326;1.02180516932909;1.15885764211743;1.04554089252877;1.13512191891775
"2021-09-17";1.0834210596681;1.01014191350068;1.15670020583553;1.03552360039495;1.13131851894125
"2021-09-18";1.08652617009851;1.01231105432061;1.16074128587641;1.03801945057624;1.13503288962079
"2021-09-19";1.11230825353426;1.04055132390853;1.18406518315998;1.06540267377869;1.15921383328983
"2021-09-20";1.16509570438959;1.08655809001741;1.24363331876176;1.11375482698244;1.21643658179673
"2021-09-21";1.1991725443262;1.10504247081639;1.293302617836;1.13763315175399;1.2607119368984
"2021-09-22";1.18786912278114;1.08468822956482;1.29105001599747;1.12040594291983;1.25533230264246
"2021-09-23";1.1926662508944;1.0856624968782;1.29967000491061;1.12270476127227;1.26262774051653
"2021-09-24";1.18452339284582;1.07945440306764;1.28959238262401;1.11582478578663;1.25322199990502
"2021-09-25";1.14584275324811;1.04636707168521;1.24531843481101;1.08080145631372;1.2108840501825
"2021-09-26";1.1154471351698;1.02865722362388;1.20223704671573;1.05870140526167;1.17219286507794
"2021-09-27";1.09381066999127;1.01768797731787;1.16993336266468;1.04404327682074;1.14357806316181
"2021-09-28";1.06564343644057;1.00075723627082;1.13052963661032;1.0232234783616;1.10806339451954
"2021-09-29";1.05901731352688;1.00256896779098;1.11546565926278;1.02211641718072;1.09591820987304
"2021-09-30";1.05016832382994;0.997420402367019;1.10291624529287;1.01568977475506;1.08464687290483
"2021-10-01";1.07402090358776;1.02631071140405;1.12173109577147;1.04283231760266;1.10520948957286
"2021-10-02";1.10352475246147;1.05420133028658;1.15284817463637;1.07128074259068;1.13576876233226
"2021-10-03";1.10948978766553;1.05315213207061;1.16582744326045;1.0726605139774;1.14631906135366
"2021-10-04";1.12247745288995;1.06072854642898;1.18422635935091;1.08211068179571;1.16284422398419
"2021-10-05";1.14830759909862;1.07917171614582;1.21744348205142;1.10311193226993;1.19350326592731
"2021-10-06";1.16719946585503;1.09112607869274;1.24327285301733;1.11746307614521;1.21693585556486
"2021-10-07";1.18334486797242;1.10134757419933;1.26534216174551;1.12973145898856;1.23695827695628
"2021-10-08";1.18815434708745;1.09882688142886;1.27748181274603;1.12974755121353;1.24656114296136
