"codigo_region","region_residencia","semana_epidemiologica","grupo_edad","tasa_incidencia","tasa_incidencia_categoria"
"08","Región del Biobío",63,"20 - 29 años",442.230887763766,"> 250"
"08","Región del Biobío",63,"30 - 39 años",459.56277112056,"> 250"
"08","Región del Biobío",63,"40 - 49 años",376.420486183809,"> 250"
"08","Región del Biobío",63,"50 - 59 años",390.322210755647,"> 250"
"08","Región del Biobío",63,"60 - 69 años",311.178488789595,"> 250"
"08","Región del Biobío",63,"70 - 79 años",252.544494638872,"> 250"
"08","Región del Biobío",63,"80 años o más",265.528299189117,"> 250"
"08","Región del Biobío",64,"00 - 09 años",135.179003163867,"(70, 150]"
"08","Región del Biobío",64,"10 - 19 años",268.966133500134,"> 250"
"08","Región del Biobío",64,"20 - 29 años",420.217616906192,"> 250"
"08","Región del Biobío",64,"30 - 39 años",466.434737791522,"> 250"
"08","Región del Biobío",64,"40 - 49 años",416.512608972617,"> 250"
"08","Región del Biobío",64,"50 - 59 años",399.954133700264,"> 250"
"08","Región del Biobío",64,"60 - 69 años",293.993089014233,"> 250"
"08","Región del Biobío",64,"70 - 79 años",200.293909541175,"(150, 250]"
"08","Región del Biobío",64,"80 años o más",224.677791621561,"(150, 250]"
"08","Región del Biobío",65,"00 - 09 años",153.105967741154,"(150, 250]"
"08","Región del Biobío",65,"10 - 19 años",266.285407917076,"> 250"
"08","Región del Biobío",65,"20 - 29 años",450.485864335356,"> 250"
"08","Región del Biobío",65,"30 - 39 años",474.595198213289,"> 250"
"08","Región del Biobío",65,"40 - 49 años",378.647826338743,"> 250"
"08","Región del Biobío",65,"50 - 59 años",393.074188739823,"> 250"
"08","Región del Biobío",65,"60 - 69 años",278.648982071945,"> 250"
"08","Región del Biobío",65,"70 - 79 años",156.751755293093,"(150, 250]"
"08","Región del Biobío",65,"80 años o más",134.806674972937,"(70, 150]"
"08","Región del Biobío",66,"00 - 09 años",147.291817067439,"(70, 150]"
"08","Región del Biobío",66,"10 - 19 años",238.584576892145,"(150, 250]"
"08","Región del Biobío",66,"20 - 29 años",403.314569640555,"> 250"
"08","Región del Biobío",66,"30 - 39 años",407.164025254478,"> 250"
"08","Región del Biobío",66,"40 - 49 años",336.328363395001,"> 250"
"08","Región del Biobío",66,"50 - 59 años",366.93039789015,"> 250"
"08","Región del Biobío",66,"60 - 69 años",234.457954078157,"(150, 250]"
"08","Región del Biobío",66,"70 - 79 años",126.272247319436,"(70, 150]"
"08","Región del Biobío",66,"80 años o más",142.976776486448,"(70, 150]"
"08","Región del Biobío",67,"00 - 09 años",146.322791955154,"(70, 150]"
"08","Región del Biobío",67,"10 - 19 años",268.519345902958,"> 250"
"08","Región del Biobío",67,"20 - 29 años",428.865687600239,"> 250"
"08","Región del Biobío",67,"30 - 39 años",439.37636902461,"> 250"
"08","Región del Biobío",67,"40 - 49 años",332.764619147107,"> 250"
"08","Región del Biobío",67,"50 - 59 años",370.141038871689,"> 250"
"08","Región del Biobío",67,"60 - 69 años",231.389132689699,"(150, 250]"
"08","Región del Biobío",67,"70 - 79 años",137.157785881457,"(70, 150]"
"08","Región del Biobío",67,"80 años o más",159.31697951347,"(150, 250]"
"08","Región del Biobío",68,"00 - 09 años",147.291817067439,"(70, 150]"
"08","Región del Biobío",68,"10 - 19 años",265.391832722724,"> 250"
"08","Región del Biobío",68,"20 - 29 años",376.191075191044,"> 250"
"08","Región del Biobío",68,"30 - 39 años",385.259631490787,"> 250"
"08","Región del Biobío",68,"40 - 49 años",316.282302000597,"> 250"
"08","Región del Biobío",68,"50 - 59 años",329.778695103773,"> 250"
"08","Región del Biobío",68,"60 - 69 años",175.536583419772,"(150, 250]"
"08","Región del Biobío",68,"70 - 79 años",138.246339737659,"(70, 150]"
"08","Región del Biobío",68,"80 años o más",116.423946567536,"(70, 150]"
"08","Región del Biobío",69,"00 - 09 años",132.27192782701,"(70, 150]"
"08","Región del Biobío",69,"10 - 19 años",202.394781520865,"(150, 250]"
"08","Región del Biobío",69,"20 - 29 años",320.371709802195,"> 250"
"08","Región del Biobío",69,"30 - 39 años",314.392475196495,"> 250"
"08","Región del Biobío",69,"40 - 49 años",254.362245693438,"> 250"
"08","Región del Biobío",69,"50 - 59 años",221.534227726178,"(150, 250]"
"08","Región del Biobío",69,"60 - 69 años",130.1180268706,"(70, 150]"
"08","Región del Biobío",69,"70 - 79 años",99.0584009143852,"(70, 150]"
"08","Región del Biobío",69,"80 años o más",124.594048081047,"(70, 150]"
"08","Región del Biobío",70,"00 - 09 años",123.066189260295,"(70, 150]"
"08","Región del Biobío",70,"10 - 19 años",189.437941202752,"(150, 250]"
"08","Región del Biobío",70,"20 - 29 años",286.172521148464,"> 250"
"08","Región del Biobío",70,"30 - 39 años",277.885152257012,"> 250"
"08","Región del Biobío",70,"40 - 49 años",215.60652699759,"(150, 250]"
"08","Región del Biobío",70,"50 - 59 años",168.787983029469,"(150, 250]"
"08","Región del Biobío",70,"60 - 69 años",112.318862817546,"(70, 150]"
"08","Región del Biobío",70,"70 - 79 años",97.9698470581832,"(70, 150]"
"08","Región del Biobío",70,"80 años o más",95.9986927837578,"(70, 150]"
"08","Región del Biobío",71,"00 - 09 años",98.3560488970072,"(70, 150]"
"08","Región del Biobío",71,"10 - 19 años",180.948976856402,"(150, 250]"
"08","Región del Biobío",71,"20 - 29 años",273.200415107393,"> 250"
"08","Región del Biobío",71,"30 - 39 años",274.449168921531,"> 250"
"08","Región del Biobío",71,"40 - 49 años",216.94293109055,"(150, 250]"
"08","Región del Biobío",71,"50 - 59 años",156.404082100677,"(150, 250]"
"08","Región del Biobío",71,"60 - 69 años",101.271105819099,"(70, 150]"
"08","Región del Biobío",71,"70 - 79 años",104.501170195395,"(70, 150]"
"08","Región del Biobío",71,"80 años o más",87.8285912702465,"(70, 150]"
"08","Región del Biobío",72,"00 - 09 años",127.426802265581,"(70, 150]"
"08","Región del Biobío",72,"10 - 19 años",212.224108658744,"(150, 250]"
"08","Región del Biobío",72,"20 - 29 años",303.861756659014,"> 250"
"08","Región del Biobío",72,"30 - 39 años",284.327621011038,"> 250"
"08","Región del Biobío",72,"40 - 49 años",249.016629321597,"(150, 250]"
"08","Región del Biobío",72,"50 - 59 años",163.284027061117,"(150, 250]"
"08","Región del Biobío",72,"60 - 69 años",122.752855538302,"(70, 150]"
"08","Región del Biobío",72,"70 - 79 años",127.360801175638,"(70, 150]"
"08","Región del Biobío",72,"80 años o más",100.083743540513,"(70, 150]"
"08","Región del Biobío",73,"00 - 09 años",121.128139035723,"(70, 150]"
"08","Región del Biobío",73,"10 - 19 años",215.798409436154,"(150, 250]"
"08","Región del Biobío",73,"20 - 29 años",305.041039026384,"> 250"
"08","Región del Biobío",73,"30 - 39 años",295.924064768286,"> 250"
"08","Región del Biobío",73,"40 - 49 años",240.552736732848,"(150, 250]"
"08","Región del Biobío",73,"50 - 59 años",160.532049076941,"(150, 250]"
"08","Región del Biobío",73,"60 - 69 años",150.986012312111,"(150, 250]"
"08","Región del Biobío",73,"70 - 79 años",139.334893593861,"(70, 150]"
"08","Región del Biobío",73,"80 años o más",132.764149594559,"(70, 150]"
"08","Región del Biobío",74,"00 - 09 años",146.807304511296,"(70, 150]"
"08","Región del Biobío",74,"10 - 19 años",219.819497810741,"(150, 250]"
"08","Región del Biobío",74,"20 - 29 años",338.847133557659,"> 250"
"08","Región del Biobío",74,"30 - 39 años",329.424902289224,"> 250"
"08","Región del Biobío",74,"40 - 49 años",245.898353104689,"(150, 250]"
"08","Región del Biobío",74,"50 - 59 años",200.894392844857,"(150, 250]"
"08","Región del Biobío",74,"60 - 69 años",181.060461918995,"(150, 250]"
"08","Región del Biobío",74,"70 - 79 años",141.512001306265,"(70, 150]"
"08","Región del Biobío",74,"80 años o más",142.976776486448,"(70, 150]"
"08","Región del Biobío",75,"00 - 09 años",123.066189260295,"(70, 150]"
"08","Región del Biobío",75,"10 - 19 años",211.777321061567,"(150, 250]"
"08","Región del Biobío",75,"20 - 29 años",341.205698292399,"> 250"
"08","Región del Biobío",75,"30 - 39 años",326.847914787613,"> 250"
"08","Región del Biobío",75,"40 - 49 años",229.416035958179,"(150, 250]"
"08","Región del Biobío",75,"50 - 59 años",183.465198945075,"(150, 250]"
"08","Región del Biobío",75,"60 - 69 años",176.764111975155,"(150, 250]"
"08","Región del Biobío",75,"70 - 79 años",124.095139607032,"(70, 150]"
"08","Región del Biobío",75,"80 años o más",126.636573459425,"(70, 150]"
"08","Región del Biobío",76,"00 - 09 años",106.108249795293,"(70, 150]"
"08","Región del Biobío",76,"10 - 19 años",209.543383075686,"(150, 250]"
"08","Región del Biobío",76,"20 - 29 años",292.068932985314,"> 250"
"08","Región del Biobío",76,"30 - 39 años",283.468625177168,"> 250"
"08","Región del Biobío",76,"40 - 49 años",197.342337727133,"(150, 250]"
"08","Región del Biobío",76,"50 - 59 años",164.660016053205,"(150, 250]"
"08","Región del Biobío",76,"60 - 69 años",145.462133812888,"(70, 150]"
"08","Región del Biobío",76,"70 - 79 años",126.272247319436,"(70, 150]"
"08","Región del Biobío",76,"80 años o más",140.93425110807,"(70, 150]"
"08","Región del Biobío",77,"00 - 09 años",93.5109233355782,"(70, 150]"
"08","Región del Biobío",77,"10 - 19 años",183.182914842284,"(150, 250]"
"08","Región del Biobío",77,"20 - 29 años",242.539073555772,"(150, 250]"
"08","Región del Biobío",77,"30 - 39 años",203.582012627239,"(150, 250]"
"08","Región del Biobío",77,"40 - 49 años",190.660317262332,"(150, 250]"
"08","Región del Biobío",77,"50 - 59 años",135.305584221993,"(70, 150]"
"08","Región del Biobío",77,"60 - 69 años",135.641905369824,"(70, 150]"
"08","Región del Biobío",77,"70 - 79 años",108.855385620204,"(70, 150]"
"08","Región del Biobío",77,"80 años o más",130.721624216181,"(70, 150]"
"08","Región del Biobío",78,"00 - 09 años",74.6149336460054,"(70, 150]"
"08","Región del Biobío",78,"10 - 19 años",148.780269859709,"(70, 150]"
"08","Región del Biobío",78,"20 - 29 años",181.609484574987,"(150, 250]"
"08","Región del Biobío",78,"30 - 39 años",171.369668857106,"(150, 250]"
"08","Región del Biobío",78,"40 - 49 años",130.076665048133,"(70, 150]"
"08","Región del Biobío",78,"50 - 59 años",121.545694301112,"(70, 150]"
"08","Región del Biobío",78,"60 - 69 años",117.84274131677,"(70, 150]"
"08","Región del Biobío",78,"70 - 79 años",129.537908888042,"(70, 150]"
"08","Región del Biobío",78,"80 años o más",126.636573459425,"(70, 150]"
"08","Región del Biobío",79,"00 - 09 años",66.8627327477192,"(35, 70]"
"08","Región del Biobío",79,"10 - 19 años",107.229023322313,"(70, 150]"
"08","Región del Biobío",79,"20 - 29 años",135.617472247555,"(70, 150]"
"08","Región del Biobío",79,"30 - 39 años",141.734312588584,"(70, 150]"
"08","Región del Biobío",79,"40 - 49 años",103.348583188927,"(70, 150]"
"08","Región del Biobío",79,"50 - 59 años",94.4845774567137,"(70, 150]"
"08","Región del Biobío",79,"60 - 69 años",100.657341541408,"(70, 150]"
"08","Región del Biobío",79,"70 - 79 años",94.7041854895771,"(70, 150]"
"08","Región del Biobío",79,"80 años o más",81.7010151351131,"(70, 150]"
"08","Región del Biobío",80,"00 - 09 años",49.9047932827179,"(35, 70]"
"08","Región del Biobío",80,"10 - 19 años",76.847466714324,"(70, 150]"
"08","Región del Biobío",80,"20 - 29 años",104.563036573477,"(70, 150]"
"08","Región del Biobío",80,"30 - 39 años",120.259416741829,"(70, 150]"
"08","Región del Biobío",80,"40 - 49 años",74.838629205775,"(70, 150]"
"08","Región del Biobío",80,"50 - 59 años",94.9432404540764,"(70, 150]"
"08","Región del Biobío",80,"60 - 69 años",88.3820559875774,"(70, 150]"
"08","Región del Biobío",80,"70 - 79 años",58.7819082349099,"(35, 70]"
"08","Región del Biobío",80,"80 años o más",87.8285912702465,"(70, 150]"
"08","Región del Biobío",81,"00 - 09 años",27.132703144002,"(7, 35]"
"08","Región del Biobío",81,"10 - 19 años",51.8273612724511,"(35, 70]"
"08","Región del Biobío",81,"20 - 29 años",75.8671656341394,"(70, 150]"
"08","Región del Biobío",81,"30 - 39 años",74.3031396297728,"(70, 150]"
"08","Región del Biobío",81,"40 - 49 años",66.3747366170267,"(35, 70]"
"08","Región del Biobío",81,"50 - 59 años",56.8742116729733,"(35, 70]"
"08","Región del Biobío",81,"60 - 69 años",66.9003062683746,"(35, 70]"
"08","Región del Biobío",81,"70 - 79 años",59.870462091112,"(35, 70]"
"08","Región del Biobío",81,"80 años o más",55.1481852162013,"(35, 70]"
"08","Región del Biobío",82,"00 - 09 años",29.5552659247164,"(7, 35]"
"08","Región del Biobío",82,"10 - 19 años",46.4659101063354,"(35, 70]"
"08","Región del Biobío",82,"20 - 29 años",62.895059593069,"(35, 70]"
"08","Región del Biobío",82,"30 - 39 años",56.6937250354336,"(35, 70]"
"08","Región del Biobío",82,"40 - 49 años",55.6835038733445,"(35, 70]"
"08","Región del Biobío",82,"50 - 59 años",58.2502006650613,"(35, 70]"
"08","Región del Biobío",82,"60 - 69 años",67.5140705460661,"(35, 70]"
"08","Región del Biobío",82,"70 - 79 años",46.8078158166875,"(35, 70]"
"08","Región del Biobío",82,"80 años o más",40.8505075675565,"(35, 70]"
"08","Región del Biobío",83,"00 - 09 años",20.8340399141444,"(7, 35]"
"08","Región del Biobío",83,"10 - 19 años",35.7430077741042,"(35, 70]"
"08","Región del Biobío",83,"20 - 29 años",38.9163181232114,"(35, 70]"
"08","Región del Biobío",83,"30 - 39 años",44.6677833612507,"(35, 70]"
"08","Región del Biobío",83,"40 - 49 años",37.8647826338743,"(35, 70]"
"08","Región del Biobío",83,"50 - 59 años",44.031647746818,"(35, 70]"
"08","Región del Biobío",83,"60 - 69 años",47.2598493822463,"(35, 70]"
"08","Región del Biobío",83,"70 - 79 años",44.6307081042835,"(35, 70]"
"08","Región del Biobío",83,"80 años o más",32.6804060540452,"(7, 35]"
"08","Región del Biobío",84,"00 - 09 años",15.5044017965726,"(7, 35]"
"08","Región del Biobío",84,"10 - 19 años",25.9136806362255,"(7, 35]"
"08","Región del Biobío",84,"20 - 29 años",35.3784710211013,"(35, 70]"
"08","Región del Biobío",84,"30 - 39 años",43.8087875273805,"(35, 70]"
"08","Región del Biobío",84,"40 - 49 años",36.0829105099273,"(35, 70]"
"08","Región del Biobío",84,"50 - 59 años",31.6477468180255,"(7, 35]"
"08","Región del Biobío",84,"60 - 69 años",31.9157424399585,"(7, 35]"
"08","Región del Biobío",84,"70 - 79 años",22.8596309802427,"(7, 35]"
"08","Región del Biobío",84,"80 años o más",44.9355583243122,"(35, 70]"
"08","Región del Biobío",85,"00 - 09 años",8.72122601057206,"(7, 35]"
"08","Región del Biobío",85,"10 - 19 años",16.5311410955232,"(7, 35]"
"08","Región del Biobío",85,"20 - 29 años",24.3718355923142,"(7, 35]"
"08","Región del Biobío",85,"30 - 39 años",31.3533479362625,"(7, 35]"
"08","Región del Biobío",85,"40 - 49 años",25.3916777662451,"(7, 35]"
"08","Región del Biobío",85,"50 - 59 años",22.4744868707717,"(7, 35]"
"08","Región del Biobío",85,"60 - 69 años",25.7780996630434,"(7, 35]"
"08","Región del Biobío",85,"70 - 79 años",39.1879388232733,"(35, 70]"
"08","Región del Biobío",85,"80 años o más",34.7229314324231,"(7, 35]"
"08","Región del Biobío",86,"00 - 09 años",10.1747636790007,"(7, 35]"
"08","Región del Biobío",86,"10 - 19 años",16.9779286926995,"(7, 35]"
"08","Región del Biobío",86,"20 - 29 años",22.7994591024875,"(7, 35]"
"08","Región del Biobío",86,"30 - 39 años",34.7893312717433,"(7, 35]"
"08","Región del Biobío",86,"40 - 49 años",23.6098056422981,"(7, 35]"
"08","Región del Biobío",86,"50 - 59 años",27.5197798417613,"(7, 35]"
"08","Región del Biobío",86,"60 - 69 años",31.9157424399585,"(7, 35]"
"08","Región del Biobío",86,"70 - 79 años",42.4536003918794,"(35, 70]"
"08","Región del Biobío",86,"80 años o más",18.3827284054004,"(7, 35]"
"08","Región del Biobío",87,"00 - 09 años",9.20573856671496,"(7, 35]"
"08","Región del Biobío",87,"10 - 19 años",12.9568403181128,"(7, 35]"
"08","Región del Biobío",87,"20 - 29 años",16.9030472656373,"(7, 35]"
"08","Región del Biobío",87,"30 - 39 años",26.6288708499764,"(7, 35]"
"08","Región del Biobío",87,"40 - 49 años",19.1551253324305,"(7, 35]"
"08","Región del Biobío",87,"50 - 59 años",14.2185529182433,"(7, 35]"
"08","Región del Biobío",87,"60 - 69 años",11.0477569984472,"(7, 35]"
"08","Región del Biobío",87,"70 - 79 años",15.2397539868285,"(7, 35]"
"08","Región del Biobío",87,"80 años o más",12.255152270267,"(7, 35]"
"08","Región del Biobío",88,"00 - 09 años",7.26768834214339,"(7, 35]"
"08","Región del Biobío",88,"10 - 19 años",8.48896434634975,"(7, 35]"
"08","Región del Biobío",88,"20 - 29 años",14.9375766533539,"(7, 35]"
"08","Región del Biobío",88,"30 - 39 años",24.0518833483658,"(7, 35]"
"08","Región del Biobío",88,"40 - 49 años",14.700445022563,"(7, 35]"
"08","Región del Biobío",88,"50 - 59 años",18.3465198945075,"(7, 35]"
"08","Región del Biobío",88,"60 - 69 años",20.8679854415113,"(7, 35]"
"08","Región del Biobío",88,"70 - 79 años",32.6566156860611,"(7, 35]"
"08","Región del Biobío",88,"80 años o más",18.3827284054004,"(7, 35]"
"08","Región del Biobío",89,"00 - 09 años",4.84512556142892,"(0, 7]"
"08","Región del Biobío",89,"10 - 19 años",11.1696899294076,"(7, 35]"
"08","Región del Biobío",89,"20 - 29 años",17.6892355105506,"(7, 35]"
"08","Región del Biobío",89,"30 - 39 años",19.3274062620796,"(7, 35]"
"08","Región del Biobío",89,"40 - 49 años",11.5821688056557,"(7, 35]"
"08","Región del Biobío",89,"50 - 59 años",14.2185529182433,"(7, 35]"
"08","Región del Biobío",89,"60 - 69 años",17.1853997753623,"(7, 35]"
"08","Región del Biobío",89,"70 - 79 años",13.0626462744244,"(7, 35]"
"08","Región del Biobío",89,"80 años o más",18.3827284054004,"(7, 35]"
"08","Región del Biobío",90,"00 - 09 años",11.6283013474294,"(7, 35]"
"08","Región del Biobío",90,"10 - 19 años",10.276114735055,"(7, 35]"
"08","Región del Biobío",90,"20 - 29 años",20.8339884902041,"(7, 35]"
"08","Región del Biobío",90,"30 - 39 años",29.205858351587,"(7, 35]"
"08","Región del Biobío",90,"40 - 49 años",18.264189270457,"(7, 35]"
"08","Región del Biobío",90,"50 - 59 años",17.8878568971448,"(7, 35]"
"08","Región del Biobío",90,"60 - 69 años",8.59269988768114,"(7, 35]"
"08","Región del Biobío",90,"70 - 79 años",9.79698470581832,"(7, 35]"
"08","Región del Biobío",90,"80 años o más",8.17010151351131,"(7, 35]"
"08","Región del Biobío",91,"00 - 09 años",16.9579394650012,"(7, 35]"
"08","Región del Biobío",91,"10 - 19 años",21.4458046644625,"(7, 35]"
"08","Región del Biobío",91,"20 - 29 años",27.9096826944244,"(7, 35]"
"08","Región del Biobío",91,"30 - 39 años",28.7763604346519,"(7, 35]"
"08","Región del Biobío",91,"40 - 49 años",20.4915294253908,"(7, 35]"
"08","Región del Biobío",91,"50 - 59 años",21.5571608760463,"(7, 35]"
"08","Región del Biobío",91,"60 - 69 años",9.82022844306416,"(7, 35]"
"08","Región del Biobío",91,"70 - 79 años",8.70843084961628,"(7, 35]"
"08","Región del Biobío",91,"80 años o más",14.2976776486448,"(7, 35]"
"08","Región del Biobío",92,"00 - 09 años",10.1747636790007,"(7, 35]"
"08","Región del Biobío",92,"10 - 19 años",14.2972031096417,"(7, 35]"
"08","Región del Biobío",92,"20 - 29 años",17.296141388094,"(7, 35]"
"08","Región del Biobío",92,"30 - 39 años",21.4748958467551,"(7, 35]"
"08","Región del Biobío",92,"40 - 49 años",23.1643376113113,"(7, 35]"
"08","Región del Biobío",92,"50 - 59 años",13.3012269235179,"(7, 35]"
"08","Región del Biobío",92,"60 - 69 años",11.0477569984472,"(7, 35]"
"08","Región del Biobío",92,"70 - 79 años",7.61987699341425,"(7, 35]"
"08","Región del Biobío",92,"80 años o más",4.08505075675565,"(0, 7]"
"08","Región del Biobío",93,"00 - 09 años",16.4734269088583,"(7, 35]"
"08","Región del Biobío",93,"10 - 19 años",14.2972031096417,"(7, 35]"
"08","Región del Biobío",93,"20 - 29 años",26.3373062045976,"(7, 35]"
"08","Región del Biobío",93,"30 - 39 años",24.910879182236,"(7, 35]"
"08","Región del Biobío",93,"40 - 49 años",15.5913810845365,"(7, 35]"
"08","Región del Biobío",93,"50 - 59 años",17.8878568971448,"(7, 35]"
"08","Región del Biobío",93,"60 - 69 años",7.36517133229812,"(7, 35]"
"08","Región del Biobío",93,"70 - 79 años",14.1512001306265,"(7, 35]"
"08","Región del Biobío",93,"80 años o más",10.2126268918891,"(7, 35]"
"08","Región del Biobío",94,"00 - 09 años",20.8340399141444,"(7, 35]"
"08","Región del Biobío",94,"10 - 19 años",21.4458046644625,"(7, 35]"
"08","Región del Biobío",94,"20 - 29 años",32.2337180414478,"(7, 35]"
"08","Región del Biobío",94,"30 - 39 años",37.7958166902891,"(35, 70]"
"08","Región del Biobío",94,"40 - 49 años",32.0736982310464,"(7, 35]"
"08","Región del Biobío",94,"50 - 59 años",26.6024538470359,"(7, 35]"
"08","Región del Biobío",94,"60 - 69 años",12.2752855538302,"(7, 35]"
"08","Región del Biobío",94,"70 - 79 años",18.5054155554346,"(7, 35]"
"08","Región del Biobío",94,"80 años o más",16.3402030270226,"(7, 35]"
"08","Región del Biobío",95,"00 - 09 años",21.3185524702873,"(7, 35]"
"08","Región del Biobío",95,"10 - 19 años",19.211866678581,"(7, 35]"
"08","Región del Biobío",95,"20 - 29 años",44.8127299600616,"(35, 70]"
"08","Región del Biobío",95,"30 - 39 años",53.2577416999528,"(35, 70]"
"08","Región del Biobío",95,"40 - 49 años",36.9738465719008,"(35, 70]"
"08","Región del Biobío",95,"50 - 59 años",33.4823988074762,"(7, 35]"
"08","Región del Biobío",95,"60 - 69 años",24.5505711076604,"(7, 35]"
"08","Región del Biobío",95,"70 - 79 años",9.79698470581832,"(7, 35]"
"08","Región del Biobío",95,"80 años o más",12.255152270267,"(7, 35]"
"08","Región del Biobío",96,"00 - 09 años",30.5242910370022,"(7, 35]"
"08","Región del Biobío",96,"10 - 19 años",31.2751318023412,"(7, 35]"
"08","Región del Biobío",96,"20 - 29 años",76.2602597565961,"(70, 150]"
"08","Región del Biobío",96,"30 - 39 años",73.0146458789675,"(70, 150]"
"08","Región del Biobío",96,"40 - 49 años",62.8109923691326,"(35, 70]"
"08","Región del Biobío",96,"50 - 59 años",44.031647746818,"(35, 70]"
"08","Región del Biobío",96,"60 - 69 años",31.9157424399585,"(7, 35]"
"08","Región del Biobío",96,"70 - 79 años",23.9481848364448,"(7, 35]"
"08","Región del Biobío",96,"80 años o más",22.4677791621561,"(7, 35]"
"08","Región del Biobío",97,"00 - 09 años",38.2764919352885,"(35, 70]"
"08","Región del Biobío",97,"10 - 19 años",56.7420248413904,"(35, 70]"
"08","Región del Biobío",97,"20 - 29 años",139.941507594578,"(70, 150]"
"08","Región del Biobío",97,"30 - 39 años",103.50899798136,"(70, 150]"
"08","Región del Biobío",97,"40 - 49 años",84.1934578564969,"(70, 150]"
"08","Región del Biobío",97,"50 - 59 años",59.1675266597867,"(35, 70]"
"08","Región del Biobío",97,"60 - 69 años",46.6460851045547,"(35, 70]"
"08","Región del Biobío",97,"70 - 79 años",52.2505850976977,"(35, 70]"
"08","Región del Biobío",97,"80 años o más",28.5953552972896,"(7, 35]"
"08","Región del Biobío",98,"00 - 09 años",57.1724816248613,"(35, 70]"
"08","Región del Biobío",98,"10 - 19 años",86.6767938522027,"(70, 150]"
"08","Región del Biobío",98,"20 - 29 años",220.132708575741,"(150, 250]"
"08","Región del Biobío",98,"30 - 39 años",146.888287591805,"(70, 150]"
"08","Región del Biobío",98,"40 - 49 años",113.594347901623,"(70, 150]"
"08","Región del Biobío",98,"50 - 59 años",85.7699805068226,"(70, 150]"
"08","Región del Biobío",98,"60 - 69 años",69.3553633791406,"(35, 70]"
"08","Región del Biobío",98,"70 - 79 años",44.6307081042835,"(35, 70]"
"08","Región del Biobío",98,"80 años o más",71.4883882432239,"(70, 150]"
"08","Región del Biobío",99,"00 - 09 años",77.5220089828628,"(70, 150]"
"08","Región del Biobío",99,"10 - 19 años",97.8464837816102,"(70, 150]"
"08","Región del Biobío",99,"20 - 29 años",202.443473065191,"(150, 250]"
"08","Región del Biobío",99,"30 - 39 años",187.261091783705,"(150, 250]"
"08","Región del Biobío",99,"40 - 49 años",125.621984738265,"(70, 150]"
"08","Región del Biobío",99,"50 - 59 años",106.409815388144,"(70, 150]"
"08","Región del Biobío",99,"60 - 69 años",80.4031203775878,"(70, 150]"
"08","Región del Biobío",99,"70 - 79 años",79.4644315027486,"(70, 150]"
"08","Región del Biobío",99,"80 años o más",79.6584897567352,"(70, 150]"
"08","Región del Biobío",100,"00 - 09 años",91.0883605548638,"(70, 150]"
"08","Región del Biobío",100,"10 - 19 años",110.356536502547,"(70, 150]"
"08","Región del Biobío",100,"20 - 29 años",198.512531840624,"(150, 250]"
"08","Región del Biobío",100,"30 - 39 años",176.953141777262,"(150, 250]"
"08","Región del Biobío",100,"40 - 49 años",135.867749450961,"(70, 150]"
"08","Región del Biobío",100,"50 - 59 años",96.7778924435271,"(70, 150]"
"08","Región del Biobío",100,"60 - 69 años",103.112398652174,"(70, 150]"
"08","Región del Biobío",100,"70 - 79 años",88.1728623523649,"(70, 150]"
"08","Región del Biobío",100,"80 años o más",108.253845054025,"(70, 150]"
"08","Región del Biobío",101,"00 - 09 años",79.4600592074344,"(70, 150]"
"08","Región del Biobío",101,"10 - 19 años",100.080421767492,"(70, 150]"
"08","Región del Biobío",101,"20 - 29 años",185.540425799553,"(150, 250]"
"08","Región del Biobío",101,"30 - 39 años",153.330756345832,"(150, 250]"
"08","Región del Biobío",101,"40 - 49 años",110.476071684716,"(70, 150]"
"08","Región del Biobío",101,"50 - 59 años",102.281848411879,"(70, 150]"
"08","Región del Biobío",101,"60 - 69 años",82.8581774883538,"(70, 150]"
"08","Región del Biobío",101,"70 - 79 años",85.9957546399608,"(70, 150]"
"08","Región del Biobío",101,"80 años o más",91.9136420270022,"(70, 150]"
"08","Región del Biobío",102,"00 - 09 años",77.0374964267199,"(70, 150]"
"08","Región del Biobío",102,"10 - 19 años",88.0171566437316,"(70, 150]"
"08","Región del Biobío",102,"20 - 29 años",155.272178370389,"(150, 250]"
"08","Región del Biobío",102,"30 - 39 años",141.734312588584,"(70, 150]"
"08","Región del Biobío",102,"40 - 49 años",100.23030697202,"(70, 150]"
"08","Región del Biobío",102,"50 - 59 años",79.348698543745,"(70, 150]"
"08","Región del Biobío",102,"60 - 69 años",76.1067704337472,"(70, 150]"
"08","Región del Biobío",102,"70 - 79 años",64.2246775159201,"(35, 70]"
"08","Región del Biobío",102,"80 años o más",75.5734389999796,"(70, 150]"
"08","Región del Biobío",103,"00 - 09 años",56.6879690687184,"(35, 70]"
"08","Región del Biobío",103,"10 - 19 años",81.7621302832633,"(70, 150]"
"08","Región del Biobío",103,"20 - 29 años",119.893707349288,"(70, 150]"
"08","Región del Biobío",103,"30 - 39 años",120.688914658764,"(70, 150]"
"08","Región del Biobío",103,"40 - 49 años",78.8478414846559,"(70, 150]"
"08","Región del Biobío",103,"50 - 59 años",71.0927645912166,"(70, 150]"
"08","Región del Biobío",103,"60 - 69 años",64.4452491576085,"(35, 70]"
"08","Región del Biobío",103,"70 - 79 años",54.4276928101018,"(35, 70]"
"08","Región del Biobío",103,"80 años o más",63.3182867297126,"(35, 70]"
"08","Región del Biobío",104,"00 - 09 años",49.420280726575,"(35, 70]"
