"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-07-03";15;26.347626036254;20.5267541945976;36.1449367339653
"2020-07-04";15;23.4818134941097;16.6494784022847;29.491095156876
"2020-07-05";15;25.5444052199437;20.596168339217;31.7718456229424
"2020-07-06";15;37.0671532267661;26.9525207250803;46.4182301376383
"2020-07-07";15;30.4628931815477;22.5992622268058;42.0550553329896
"2020-07-08";15;41.291499742176;32.5056522946333;49.6211970965055
"2020-07-09";15;35.4210463686486;26.5162032446154;46.4578953631352
"2020-07-10";15;47.975090238388;38.0786164769347;56.4634484947047
"2020-07-11";15;33.3187894173178;26.9227718059577;40.4684463131173
"2020-07-12";15;33.9435167188925;26.1294672960216;42.074887945738
"2020-07-13";15;43.3739240807584;36.0556899765975;52.7944151362501
"2020-07-14";15;36.0556899765975;26.1393836023958;45.2183570663599
"2020-07-15";15;44.5142993137916;33.7055253659117;55.2139938915553
"2020-07-16";15;40.7956844234659;30.8000475982706;56.3444528182143
"2020-07-17";15;49.6608623220023;38.0290349450637;63.1172900717941
"2020-07-18";15;44.3258894926818;33.9534330252668;54.7776764110904
"2020-07-19";15;35.8077823172425;27.7557415413907;43.6614969656103
"2020-07-20";15;59.8349926619333;49.5716155646345;71.0999167030265
"2020-07-21";15;41.6881519971441;35.2326365475388;49.204712228789
"2020-07-22";15;48.1932489786204;40.3990321684979;56.8601007496728
"2020-07-23";15;42.0153901074928;33.6261949149181;50.0178493514736
"2020-07-24";15;35.1235571774226;26.9624370314545;43.6912458847329
"2020-07-25";15;33.7551068977827;26.1294672960216;42.5211217325771
"2020-07-26";15;28.658125421443;22.4306850184443;34.1220102336282
"2020-07-27";15;48.2428305104915;36.3928443933204;63.5635238586332
"2020-07-28";15;35.9366943001071;27.2896751418032;42.0947205584864
"2020-07-29";15;28.806870017056;21.0126532069335;37.7216294474634
"2020-07-30";15;33.8542699615247;28.1325611836103;41.0138431636984
"2020-07-31";15;33.2989568045694;25.365911705208;43.1161001150292
"2020-08-01";15;31.8809249930586;23.3529015112451;41.7972313672604
"2020-08-02";15;32.7337273412399;23.3925667367419;42.4913728134545
"2020-08-03";15;39.2784895482131;31.2264487723613;48.5601523144659
"2020-08-04";15;37.800959898457;30.1356550711991;44.1573122843204
"2020-08-05";15;36.6804172781722;26.5459521637381;47.2214509539487
"2020-08-06";15;37.1068184522629;27.7557415413907;48.7981436674468
"2020-08-07";15;30.4033953433025;23.7991352980842;38.534766570148
"2020-08-08";15;30.8099639046448;24.5527745825235;39.7842211732974
"2020-08-09";15;25.9311411685375;19.0393082384673;33.328705723692
"2020-08-10";15;27.6367458649002;20.1301019396295;36.9382412439015
"2020-08-11";15;31.1074530958708;24.1164571020586;37.3051445797469
"2020-08-12";15;28.658125421443;21.8158740232438;35.3119669985324
"2020-08-13";15;22.6885089841736;16.2528261473166;31.8313434611876
"2020-08-14";15;25.9013922494149;18.6129070643767;32.9915513069692
"2020-08-15";15;20.6358335647138;15.0529530760382;28.2019753282298
"2020-08-16";15;21.7960414104954;15.4396890246321;28.5787949704494
"2020-08-17";15;28.3209710047202;21.8059577168696;35.6987029471263
"2020-08-18";15;33.7947721232795;26.9128554995835;43.254928404268
"2020-08-19";15;27.3293403673;19.7929475229067;32.2577446352783
"2020-08-20";15;21.2704771726627;15.4595216373805;29.3720994803856
"2020-08-21";15;20.8639086113205;14.2596485661021;27.0021022569513
"2020-08-22";15;17.5320296695887;11.4830827813256;27.8152393796359
"2020-08-23";15;15.5884336202451;10.273293403673;19.9218595057713
"2020-08-24";15;24.9990083693626;17.4328666058467;31.3751933679743
"2020-08-25";15;23.4024830431161;15.0529530760382;32.5552338265043
"2020-08-26";15;25.8518107175439;18.2261711157828;35.7681170917457
"2020-08-27";15;26.9525207250803;18.6228233707509;32.1585815715362
"2020-08-28";15;27.4681686565388;18.236087422157;34.1517591527508
"2020-08-29";15;19.5053746380548;13.0895244139463;24.6321050335171
"2020-08-30";15;15.8462575859744;11.0467653008607;21.0225695133077
"2020-08-31";15;23.7991352980842;17.7898536353179;30.9487921938836
"2020-09-01";15;25.3262464797112;18.5038276942604;33.4477014001825
"2020-09-02";15;20.8242433858236;14.2596485661021;28.9655309190433
"2020-09-03";15;27.5474991075324;19.4260441870612;36.1548530403396
"2020-09-04";15;22.5199317758121;15.7867597477292;31.3454444488517
"2020-09-05";15;16.7883066915235;10.6996945777637;22.6785926777994
"2020-09-06";15;16.8081393042719;9.88655745507913;22.6686763714252
"2020-09-07";15;21.92495339336;15.4496053310063;29.0151124509143
"2020-09-08";15;20.8539923049463;15.3801911863869;28.9754472254175
"2020-09-09";15;16.7486414660267;11.1062631391059;24.1957875530522
"2020-09-10";15;17.9286819245567;13.4861766689144;22.2224425845861
"2020-09-11";15;19.0888897703383;13.8431636983856;25.0882551267304
"2020-09-12";15;18.3749157113958;12.2962199040102;26.198881440641
"2020-09-13";15;17.4626155249693;11.8698187299195;25.4749910753243
"2020-09-14";15;23.0157470945222;17.8096862480663;27.7954067668875
"2020-09-15";15;19.9912736503907;13.4762603625402;27.8350719923843
"2020-09-16";15;19.1880528340804;13.4762603625402;24.6618539526397
"2020-09-17";15;14.5373051445797;8.30986474158106;19.9119431993971
"2020-09-18";15;14.0712387449923;9.47998889373686;18.6426559834993
"2020-09-19";15;16.7387251596525;10.6600293522669;24.3048669231685
"2020-09-20";15;14.8149617230574;9.49982150648527;20.2391813097457
"2020-09-21";15;24.7709333227559;16.2528261473166;33.7551068977827
"2020-09-22";15;22.2125262782119;15.8065923604776;29.0250287572885
"2020-09-23";15;25.9708063940344;19.416127880687;32.9419697750982
"2020-09-24";15;24.9097616119948;17.8096862480663;32.6543968902463
"2020-09-25";15;30.8892943556384;23.6801396215938;42.0550553329896
"2020-09-26";15;24.8105985482527;18.6327396771251;30.6017214707866
"2020-09-27";15;20.1697671651263;13.4564277497918;27.0318511760739
"2020-09-28";15;32.3370750862719;25.7823965729245;38.9611677442387
"2020-09-29";15;25.7328150410535;19.0293919320931;32.5354012137559
"2020-09-30";15;20.447423743604;13.8530800047598;26.5757010828607
"2020-10-01";15;24.4040299869105;16.2329935345682;31.752013010194
"2020-10-02";15;20.9829042878109;14.6662171274444;25.8319781047955
"2020-10-03";15;21.2407282535401;16.223077228194;26.6550315338543
"2020-10-04";15;17.6311927333307;11.4335012494546;23.8090516044584
"2020-10-05";15;27.5375828011582;19.8127801356551;42.8880250684225
"2020-10-06";15;19.8127801356551;12.682955852604;27.4582523501646
"2020-10-07";15;18.1666732775376;13.4762603625402;24.6023561143945
"2020-10-08";15;17.7898536353179;13.0796081075721;24.6618539526397
"2020-10-09";15;19.3070485105708;11.0864305263575;24.5924398080203
"2020-10-10";15;18.2460037285312;13.0796081075721;24.2652016976717
"2020-10-11";15;15.1818650589029;10.2633770972988;21.4688033001468
"2020-10-12";15;20.8539923049463;14.2794811788505;28.9655309190433
"2020-10-13";15;18.8013168854865;14.6563008210702;25.4749910753243
"2020-10-14";15;17.1353774146206;12.2763872912618;22.3414382610765
"2020-10-15";15;16.0346674070842;11.4929990876998;21.8158740232438
"2020-10-16";15;16.3123239855619;10.273293403673;21.4588869937726
"2020-10-17";15;17.0461306572528;12.2763872912618;21.8654555551148
"2020-10-18";15;13.5952560390306;9.49982150648527;17.4725318313435
"2020-10-19";15;22.4108524056959;18.2162548094086;28.2317242473524
"2020-10-20";15;13.7241680218952;10.6104478203959;17.4725318313435
"2020-10-21";15;17.3138709293562;12.6928721589782;21.9447860061085
"2020-10-22";15;12.9209472055849;8.71643330292333;17.0957121891238
"2020-10-23";15;12.3656340486296;7.52647653801912;17.4725318313435
"2020-10-24";15;11.4830827813256;6.73317202808298;16.6693110150331
"2020-10-25";15;9.34116060449804;4.74991075324263;12.3061362103844
"2020-10-26";15;13.2085200904367;8.71643330292333;20.6259172583396
"2020-10-27";15;11.7904882789259;7.13974058942525;16.6990599341557
"2020-10-28";15;11.2748403474674;7.52647653801912;15.876006505097
"2020-10-29";15;15.2016976716513;10.273293403673;19.0591408512157
"2020-10-30";15;12.6532069334814;8.32969735432946;17.105628495498
"2020-10-31";15;10.5509499821506;7.50664392527072;15.0827019951608
"2020-11-01";15;9.26183015350442;5.1564793145849;14.3389790170957
"2020-11-02";15;16.956883899885;11.0963468327317;24.6023561143945
"2020-11-03";15;11.9788981000357;7.10999167030265;17.0758795763754
"2020-11-04";15;12.7920352227202;9.08333663876879;17.4626155249693
"2020-11-05";15;10.0055531315696;6.74308833445718;14.745547578438
"2020-11-06";15;9.76756177858871;5.94978382452104;15.8859228114712
"2020-11-07";15;9.47007258736266;5.91011859902424;13.515925588037
"2020-11-08";15;7.75455158462576;3.17321803974456;10.7195271905121
"2020-11-09";15;10.7195271905121;6.72325572170878;14.7058823529412
"2020-11-10";15;10.9674348498671;7.53639284439332;14.7257149656896
"2020-11-11";15;8.05204077585181;4.74991075324263;11.502915394074
"2020-11-12";15;7.80413311649677;4.34334219190036;11.1161794454801
"2020-11-13";15;7.48681131252231;3.54012137559002;11.9094839554163
"2020-11-14";15;7.24881995954147;3.17321803974456;10.7096108841379
"2020-11-15";15;5.85062076077902;3.55003768196422;9.1329181706398
"2020-11-16";15;9.04367141327199;5.51346634405617;12.7127047717266
"2020-11-17";15;7.47689500614811;3.56987029471263;12.7127047717266
"2020-11-18";15;7.33806671690929;3.16330173337035;12.3061362103844
"2020-11-19";15;5.91011859902424;2.77656578477649;9.1230018642656
"2020-11-20";15;4.62099877037801;2.36008091706001;7.18932212129627
"2020-11-21";15;4.28384435365515;1.97334496846615;7.14965689579946
"2020-11-22";15;4.44250525564238;2.36999722343422;5.97953274364365
"2020-11-23";15;6.2571893221213;3.16330173337035;9.18249970251082
"2020-11-24";15;5.19614454008171;2.76664947840229;8.33961366070366
"2020-11-25";15;5.38455436119154;2.75673317202808;8.34952996707787
"2020-11-26";15;4.92840426797826;2.37991352980842;7.54630915076752
"2020-11-27";15;5.66221093966919;3.16330173337035;8.78584744754275
"2020-11-28";15;4.07560191979691;1.18004045853001;7.13974058942525
"2020-11-29";15;4.10535083891952;1.98326127484035;6.35635238586332
"2020-11-30";15;5.94978382452104;2.36999722343422;9.55931934473048
"2020-12-01";15;5.33497282932053;2.76664947840229;8.32969735432946
"2020-12-02";15;4.99781841259768;2.76664947840229;8.35944627345207
"2020-12-03";15;5.6919598587918;2.77656578477649;9.17258339613662
"2020-12-04";15;5.1366467018365;3.12363650787355;8.73626591567173
"2020-12-05";15;5.54321526317877;2.77656578477649;8.72634960929753
"2020-12-06";15;5.23580976557852;2.77656578477649;7.94296140573559
"2020-12-07";15;9.1329181706398;5.1366467018365;14.7752964975606
"2020-12-08";15;8.43877672444568;5.1564793145849;13.1093570266947
"2020-12-09";15;9.86672484233073;5.92995121177264;13.515925588037
"2020-12-10";15;9.24199754075602;5.53329895680457;13.8927452302566
"2020-12-11";15;7.4074808615287;4.35325849827456;11.1360120582286
"2020-12-12";15;6.8720003173218;3.56987029471263;9.97580421244696
"2020-12-13";15;6.08861211375987;2.75673317202808;10.7195271905121
"2020-12-14";15;8.31978104795526;3.92685732418389;12.732537384475
"2020-12-15";15;9.47007258736266;3.94668993693229;13.4861766689144
"2020-12-16";15;8.29994843520685;5.1465630082107;12.3061362103844
"2020-12-17";15;9.19241600888501;5.55313156955297;12.7027884653524
"2020-12-18";15;8.95442465590417;3.55003768196422;13.5258418944112
"2020-12-19";15;7.44714608702551;5.52338265043037;9.57915195747889
"2020-12-20";15;7.59589068263853;3.9665225496807;13.1093570266947
"2020-12-21";15;11.4434175558288;5.92003490539844;15.9057554242196
"2020-12-22";15;11.4434175558288;6.2968545476181;15.8958391178454
"2020-12-23";15;9.92622268057594;6.2968545476181;14.695966046567
"2020-12-24";15;10.0154694379438;5.91011859902424;14.3092300979731
"2020-12-25";15;9.17258339613661;4.73999444686843;13.4960929752886
"2020-12-26";15;11.9392328745389;8.69660069017492;16.2924913728135
"2020-12-27";15;10.0055531315696;5.90020229265004;14.3389790170957
"2020-12-28";15;15.0331204632898;9.10316925151719;20.6358335647138
"2020-12-29";15;15.9057554242196;10.2832097100472;20.6655824838364
"2020-12-30";15;15.2711118162707;9.51965411923367;21.0919836579271
"2020-12-31";15;12.6928721589782;8.69660069017492;19.168220221332
"2021-01-01";15;14.1604855023601;8.30986474158106;20.695331402959
"2021-01-02";15;12.583792788862;9.06350402602039;17.4526992185951
"2021-01-03";15;14.8843758676768;8.29994843520686;19.9317758121455
"2021-01-04";15;22.4009360993217;13.466344056166;30.1852366030701
"2021-01-05";15;23.888382055452;16.2032446154456;32.9221371623498
"2021-01-06";15;28.0234818134941;19.416127880687;36.5118400698108
"2021-01-07";15;31.067787870374;24.5230256634009;38.0885327833089
"2021-01-08";15;28.0829796517393;20.5763357264686;34.1319265400024
"2021-01-09";15;28.608543889572;19.7037007655389;36.8886597120305
"2021-01-10";15;23.3033199793741;17.0362143508786;28.9952798381659
"2021-01-11";15;35.0243941136805;25.3758280115822;45.6745071595732
"2021-01-12";15;30.2050692158185;21.7960414104954;39.7048907223038
"2021-01-13";15;32.1387489587878;22.2125262782119;40.4981952322399
"2021-01-14";15;27.7359089286423;20.5664194200944;34.5781603268415
"2021-01-15";15;28.8167863234303;23.3033199793741;35.7383681726231
"2021-01-16";15;26.2881281980088;19.3268811233192;34.2211732973702
"2021-01-17";15;25.5642378326921;19.0095593193447;33.7253579786601
"2021-01-18";15;37.3943913371147;28.5391297449526;45.7340049978184
"2021-01-19";15;36.9283249375273;26.5062869382412;48.024671770259
"2021-01-20";15;34.508746182222;28.1226448772361;42.4913728134545
"2021-01-21";15;41.4600769505375;32.0792511205426;51.6937051287137
"2021-01-22";15;35.3813811431518;27.6466621712744;46.8842965372258
"2021-01-23";15;28.5787949704494;18.6426559834993;34.9252310499385
"2021-01-24";15;26.4170401808734;19.3962952679386;35.3516322240292
"2021-01-25";15;40.6568561342271;31.9602554440522;48.808059973821
"2021-01-26";15;48.1635000594978;40.8353496489628;59.9837372575463
"2021-01-27";15;31.9404228313038;26.4666217127444;38.5744317956448
"2021-01-28";15;39.4867319820713;30.8992106620126;50.384752687319
"2021-01-29";15;32.1387489587878;22.5992622268058;38.5545991828964
"2021-01-30";15;22.2819404228313;14.2398159533537;30.2447344413153
"2021-01-31";15;19.5648724763;14.2695648724763;24.2652016976717
"2021-02-01";15;35.0838919519257;26.5757010828607;44.0779818333267
"2021-02-02";15;34.360001586609;26.1096346832732;45.317520130102
"2021-02-03";15;35.7185355598747;27.3392566736742;43.7408274166039
"2021-02-04";15;33.6658601404149;24.9395105311174;44.0284003014557
"2021-02-05";15;32.6048153583753;24.5924398080203;45.6348419340764
"2021-02-06";15;23.6305580897227;17.4328666058467;31.7916782356908
"2021-02-07";15;20.2689302288683;15.0628693824124;26.5955336956091
"2021-02-08";15;42.4417912815834;30.4529768751735;51.5945420649716
"2021-02-09";15;32.4263218436397;23.3925667367419;41.7476498353893
"2021-02-10";15;38.9611677442386;29.2630201102693;47.6081869025425
"2021-02-11";15;34.0922613145056;24.9593431438658;40.8650985680854
"2021-02-12";15;28.6680417278172;24.185871246678;38.0885327833089
"2021-02-13";15;26.5955336956091;19.2872158978224;32.7436436476142
"2021-02-14";15;24.3048669231685;18.5732418388799;32.1684978779104
"2021-02-15";15;39.4768156756971;28.5292134385784;48.07425330213
"2021-02-16";15;28.4796319067074;21.7861251041212;34.5285787949704
"2021-02-17";15;32.4957359882591;27.2896751418032;40.1312918963945
"2021-02-18";15;30.5620562452898;22.906667724406;38.2174447661735
"2021-02-19";15;32.9915513069692;25.7823965729245;40.4684463131173
"2021-02-20";15;28.3705525365912;21.8059577168696;35.3119669985324
"2021-02-21";15;23.6305580897227;14.9835389314188;30.9587085002578
"2021-02-22";15;32.7436436476141;26.1195509896474;40.4585300067431
"2021-02-23";15;31.3950259807227;24.5924398080203;38.4951013446511
"2021-02-24";15;29.2134385783983;23.7793026853358;34.9847288881837
"2021-02-25";15;24.5428582761493;16.6494784022847;32.1387489587878
"2021-02-26";15;21.6175478957598;17.403117686724;30.1951529094443
"2021-02-27";15;22.0340327634763;16.2528261473166;28.5887112768236
"2021-02-28";15;18.186505890286;10.6996945777637;25.3956606243307
"2021-03-01";15;26.050136845028;18.9996430129705;35.7780333981199
"2021-03-02";15;27.4185871246678;19.416127880687;35.7086192535005
"2021-03-03";15;25.0882551267304;17.4229502994725;31.7619293165682
"2021-03-04";15;22.5893459204316;16.6197294831621;28.5688786640752
"2021-03-05";15;25.9212248621633;19.4260441870612;34.7269049224545
"2021-03-06";15;22.3811034865733;14.646384514696;28.5787949704494
"2021-03-07";15;21.2605608662885;14.6662171274444;31.0182063385031
"2021-03-08";15;37.6621316092182;30.9091269683868;44.8217048113919
"2021-03-09";15;26.0203879259054;18.6228233707509;32.1585815715362
"2021-03-10";15;27.6664947840228;20.2193486969973;34.1517591527508
"2021-03-11";15;25.1775018840982;18.236087422157;32.5750664392527
"2021-03-12";15;38.7925905358772;30.1257387648249;50.4938320574353
"2021-03-13";15;26.2682955852604;18.9798104002221;34.5186624885962
"2021-03-14";15;27.0219348696997;19.4062115743128;35.044226726429
"2021-03-15";15;55.789139661259;45.1886081472373;68.2539367736306
"2021-03-16";15;36.2143508785847;30.0364920074571;44.137479671572
"2021-03-17";15;38.8124231486256;29.3126016421403;46.4083138312641
"2021-03-18";15;29.1440244337789;22.5100154694379;40.111459283646
"2021-03-19";15;31.9900043631748;25.7427313474277;38.5050176510253
"2021-03-20";15;26.7740272103447;20.596168339217;33.8245210424021
"2021-03-21";15;23.3033199793741;16.2329935345682;29.4018483995082
"2021-03-22";15;36.5812542144302;28.5192971322042;45.664590853199
"2021-03-23";15;32.3866566181429;25.7724802665503;40.4684463131173
"2021-03-24";15;26.9921859505771;20.6060846455912;37.7414620602118
"2021-03-25";15;28.2118916346039;18.6426559834993;38.881837293245
"2021-03-26";15;32.6048153583753;23.7693863789616;40.5676093768593
"2021-03-27";15;29.4613462377534;19.4260441870612;37.6819642219666
"2021-03-28";15;35.3813811431518;28.5490460513268;43.2450120978938
"2021-03-29";15;38.3166078299155;29.6993375907342;45.6844234659474
"2021-03-30";15;34.8855658244417;26.5757010828607;45.6447582404506
"2021-03-31";15;25.8220617984213;18.2261711157828;35.0243941136806
"2021-04-01";15;33.3584546428146;24.8800126928722;45.2381896791083
"2021-04-02";15;24.4139462932847;17.8394351671889;34.1715917654992
"2021-04-03";15;29.6795049779858;22.1926936654635;36.1151878148427
"2021-04-04";15;36.1846019594621;28.5490460513268;45.2976875173536
"2021-04-05";15;41.8765618182539;32.1288326524136;50.43433421919
"2021-04-06";15;31.9205902185554;25.3758280115822;38.0786164769347
"2021-04-07";15;30.3141485859347;24.1263734084328;36.9184086311531
"2021-04-08";15;31.2859466106065;23.3033199793741;38.5446828765222
"2021-04-09";15;34.8062353734481;27.3095077545516;41.043592082821
"2021-04-10";15;33.2890404981952;24.96925945024;40.5378604577367
"2021-04-11";15;27.7061600095197;18.2460037285312;38.0786164769347
"2021-04-12";15;39.1396612589743;31.2859466106065;51.9713617071913
"2021-04-13";15;45.466264725715;35.688786640752;53.5579707270636
"2021-04-14";15;32.7337273412399;25.7228987346793;38.8719209868708
"2021-04-15";15;33.6063623021697;24.9494268374916;47.2115346475745
"2021-04-16";15;39.2487406290905;28.8961167744239;49.3931220498989
"2021-04-17";15;37.900122962199;28.0829796517393;48.0544206893816
"2021-04-18";15;27.0814327079449;21.0225695133077;31.3652770616001
"2021-04-19";15;56.3642854309627;45.1588592281147;66.6673277537583
"2021-04-20";15;40.0321288326524;32.04950220142;46.844631311729
"2021-04-21";15;41.192336678434;31.6825988655746;50.0575145769704
"2021-04-22";15;39.7544722541748;31.9305065249296;49.2344611479116
"2021-04-23";15;57.0881757962794;44.732458054024;66.6474951410099
"2021-04-24";15;32.099083733291;22.5695133076832;39.0206655824839
"2021-04-25";15;24.5230256634009;19.8326127484035;29.3621831740113
"2021-04-26";15;35.4309626750228;25.7228987346793;47.677601047162
"2021-04-27";15;34.6277418587125;24.5626908888977;44.9010352623855
"2021-04-28";15;30.3141485859347;23.7198048470906;38.5050176510253
"2021-04-29";15;32.7932251794851;26.1294672960216;38.0885327833089
"2021-04-30";15;35.5797072706358;25.7526476538019;45.3274364364762
"2021-05-01";15;22.3513545674507;17.7601047161953;28.211891634604
"2021-05-02";15;28.4201340684622;20.6160009519654;37.6918805283408
"2021-05-03";15;40.4684463131173;32.0891674269168;50.0575145769704
"2021-05-04";15;41.7873150608861;34.0525960890088;50.1467613343382
"2021-05-05";15;39.7544722541748;28.8862004680497;49.988100432351
"2021-05-06";15;28.7473721788108;21.3993891555273;36.1151878148427
"2021-05-07";15;33.5369481575503;26.1691325215184;44.0680655269525
"2021-05-08";15;25.5146563008211;18.9500614810995;31.3751933679743
"2021-05-09";15;22.4207687120701;14.6761334338186;28.9952798381659
"2021-05-10";15;42.0947205584864;34.0327634762604;50.4244179128158
"2021-05-11";15;59.4482567133394;47.9056760937686;69.5430566022768
"2021-05-12";15;34.2509222164928;26.9624370314545;44.4548014755464
"2021-05-13";15;32.832890404982;25.3460790924596;40.2007060410139
"2021-05-14";15;31.1272857086193;24.96925945024;38.534766570148
"2021-05-15";15;29.4315973186308;23.7098885407164;38.1083653960573
"2021-05-16";15;29.0746102891595;22.5893459204316;34.9847288881837
