fecha_notificacion;region;provincia;prop1d
2021-08-09;04;043;0.843537414965986
2021-08-10;04;043;0.843537414965986
2021-08-11;04;043;0.904761904761905
2021-08-12;04;043;0.892857142857143
2021-08-13;04;043;0.892857142857143
2021-08-14;04;043;0.892857142857143
2021-08-15;04;043;NA
2021-08-16;04;043;NA
2021-08-17;04;043;NA
2021-08-18;04;043;NA
2021-08-19;04;043;NA
2021-08-20;04;043;NA
2021-08-21;04;043;NA
2021-08-22;04;043;NA
2021-08-23;04;043;NA
2021-08-24;04;043;NA
2021-08-25;04;043;NA
2021-08-26;04;043;NA
2021-08-27;04;043;NA
2021-08-28;04;043;NA
2021-08-29;04;043;0.928571428571429
2021-08-30;04;043;0.857142857142857
2021-08-31;04;043;0.857142857142857
2021-09-01;04;043;0.714285714285714
2021-09-02;04;043;0.714285714285714
2021-09-03;04;043;0.571428571428571
2021-09-04;04;043;NA
2021-09-05;04;043;NA
2021-09-06;04;043;NA
2021-09-07;04;043;NA
2021-09-08;04;043;NA
2021-09-09;04;043;NA
2021-09-10;04;043;NA
2021-09-11;04;043;NA
2021-09-12;04;043;NA
2021-09-13;04;043;NA
2021-09-14;04;043;NA
2021-09-15;04;043;NA
2021-09-16;04;043;NA
2021-09-17;04;043;NA
2021-09-18;04;043;NA
2021-09-19;04;043;0.661904761904762
2021-09-20;04;043;0.62108843537415
2021-09-21;04;043;0.62108843537415
2021-09-22;04;043;0.716326530612245
2021-09-23;04;043;0.716326530612245
2021-09-24;04;043;0.844897959183673
2021-09-25;04;043;0.844897959183673
2021-09-26;04;043;0.82108843537415
2021-09-27;04;043;0.79047619047619
2021-09-28;04;043;0.719047619047619
2021-09-29;04;043;0.647619047619048
2021-09-30;04;043;0.619047619047619
2021-10-01;04;043;0.561904761904762
2021-10-02;04;043;0.419047619047619
2021-10-03;04;043;0.514285714285714
2021-10-04;04;043;0.528571428571429
2021-10-05;04;043;0.492857142857143
2021-10-06;04;043;0.535714285714286
2021-10-07;04;043;0.564285714285714
2021-10-08;04;043;0.6
2021-10-09;04;043;NA
2021-10-10;04;043;NA
2021-10-11;04;043;NA
2021-10-12;04;043;NA
2021-10-13;04;043;NA
2021-10-14;04;043;NA
2021-10-15;04;043;NA
2021-10-16;04;043;0.841269841269841
2021-10-17;04;043;0.698412698412698
2021-10-18;04;043;0.650793650793651
2021-10-19;04;043;0.660714285714286
2021-10-20;04;043;0.642857142857143
2021-10-21;04;043;0.738095238095238
2021-10-22;04;043;0.595238095238095
2021-10-23;04;043;0.595238095238095
2021-10-24;04;043;0.738095238095238
2021-10-25;04;043;0.757142857142857
2021-10-26;04;043;0.782142857142857
2021-10-27;04;043;0.680952380952381
2021-10-28;04;043;0.619727891156463
2021-10-29;04;043;0.762585034013605
2021-10-30;04;043;0.691156462585034
2021-10-31;04;043;0.634013605442177
2021-11-01;04;043;0.614965986394558
2021-11-02;04;043;0.595918367346939
2021-11-03;04;043;0.635600907029478
2021-11-04;04;043;0.696825396825397
2021-11-05;04;043;0.649206349206349
2021-11-06;04;043;0.649206349206349
2021-11-07;04;043;NA
2021-11-08;04;043;NA
2021-11-09;04;043;NA
2021-11-10;04;043;NA
2021-11-11;04;043;NA
2021-11-12;04;043;NA
2021-11-13;04;043;NA
2021-11-14;04;043;0.78265306122449
2021-11-15;04;043;0.744557823129252
2021-11-16;04;043;0.780272108843537
2021-11-17;04;043;0.780272108843537
2021-11-18;04;043;0.766666666666667
2021-11-19;04;043;0.70952380952381
2021-11-20;04;043;0.638095238095238
2021-11-21;04;043;0.638095238095238
2021-11-22;04;043;0.684353741496599
2021-11-23;04;043;0.636734693877551
2021-11-24;04;043;0.636734693877551
2021-11-25;04;043;0.696258503401361
2021-11-26;04;043;0.753401360544218
2021-11-27;04;043;0.810544217687075
2021-11-28;04;043;0.810544217687075
2021-11-29;04;043;0.830952380952381
2021-11-30;04;043;0.821428571428571
2021-12-01;04;043;0.678571428571429
2021-12-02;04;043;0.714285714285714
2021-12-03;04;043;0.714285714285714
2021-12-04;04;043;0.764285714285714
2021-12-05;04;043;0.621428571428571
2021-12-06;04;043;0.621428571428571
2021-12-07;04;043;0.642857142857143
2021-12-08;04;043;0.738095238095238
2021-12-09;04;043;0.738095238095238
2021-12-10;04;043;0.666666666666667
2021-12-11;04;043;0.702380952380952
2021-12-12;04;043;0.845238095238095
2021-12-13;04;043;0.821428571428571
2021-12-14;04;043;0.836734693877551
2021-12-15;04;043;0.884353741496599
2021-12-16;04;043;0.884353741496599
2021-12-17;04;043;0.812925170068027
2021-12-18;04;043;0.812925170068027
2021-12-19;04;043;0.812925170068027
2021-12-20;04;043;0.717687074829932
2021-12-21;04;043;0.738095238095238
2021-12-22;04;043;0.69047619047619
2021-12-23;04;043;0.69047619047619
2021-12-24;04;043;0.69047619047619
2021-12-25;04;043;0.547619047619048
2021-12-26;04;043;0.465986394557823
2021-12-27;04;043;0.574829931972789
2021-12-28;04;043;0.539115646258503
2021-12-29;04;043;0.545918367346939
2021-12-30;04;043;0.545918367346939
2021-12-31;04;043;0.593537414965986
2022-01-01;04;043;0.736394557823129
2022-01-02;04;043;0.818027210884354
2022-01-03;04;043;0.746598639455782
2022-01-04;04;043;0.722789115646258
2022-01-05;04;043;0.763605442176871
2022-01-06;04;043;0.763605442176871
2022-01-07;04;043;0.858843537414966
2022-01-08;04;043;0.858843537414966
2022-01-09;04;043;0.858843537414966
2022-01-10;04;043;0.917919799498747
2022-01-11;04;043;0.969040247678019
2022-01-12;04;043;0.954754533392304
2022-01-13;04;043;0.936321353668802
2022-01-14;04;043;0.900607067954516
2022-01-15;04;043;0.840456692014667
2022-01-16;04;043;0.810556359788753
2022-01-17;04;043;0.805640223293669
2022-01-18;04;043;0.802615013209636
2022-01-19;04;043;0.808497366150812
2022-01-20;04;043;0.805766524710293
2022-01-21;04;043;0.828129675578117
2022-01-22;04;043;0.849504541313885
2022-01-23;04;043;0.852738206873132
2022-01-24;04;043;0.852881541799075
2022-01-25;04;043;0.839548208465742
2022-01-26;04;043;0.827933371448133
2022-01-27;04;043;0.826801769160461
2022-01-28;04;043;0.811035524571072
2022-01-29;04;043;0.774855126485912
2022-01-30;04;043;0.783874734329049
2022-01-31;04;043;0.797966199352191
2022-02-01;04;043;0.792624108492859
2022-02-02;04;043;0.794644556573792
2022-02-03;04;043;0.788989869466478
2022-02-04;04;043;0.779548462555932
2022-02-05;04;043;0.783457770386809
2022-02-06;04;043;0.746221859073131
2022-02-07;04;043;0.719592476962021
2022-02-08;04;043;0.692553615440401
2022-02-09;04;043;0.630829589370626
2022-02-10;04;043;0.577716777006044
2022-02-11;04;043;0.539692352748612
2022-02-12;04;043;0.491833906158217
2022-02-13;04;043;0.538842860547393
2022-02-14;04;043;0.526418865060651
2022-02-15;04;043;0.5146841711831
2022-02-16;04;043;0.54076393737034
2022-02-17;04;043;0.587124920328631
2022-02-18;04;043;0.57851809161398
2022-02-19;04;043;0.672933342744372
2022-02-20;04;043;0.60370985282347
2022-02-21;04;043;0.641715243659049
2022-02-22;04;043;0.642853022714333
2022-02-23;04;043;0.689307252105396
2022-02-24;04;043;0.709399002460304
2022-02-25;04;043;0.783310846290062
2022-02-26;04;043;0.779455971006615
2022-02-27;04;043;0.838458238580312
2022-02-28;04;043;0.830224600297412
2022-03-01;04;043;0.884977359275523
2022-03-02;04;043;0.882534321428627
2022-03-03;04;043;0.896419547877305
2022-03-04;04;043;0.896373701554181
2022-03-05;04;043;0.895345876093778
2022-03-06;04;043;0.905311032888203
2022-03-07;04;043;0.910473910156416
2022-03-08;04;043;0.899876017483052
2022-03-09;04;043;0.891285261758611
2022-03-10;04;043;0.885799244796099
2022-03-11;04;043;0.886218161199004
2022-03-12;04;043;0.864044266108643
2022-03-13;04;043;0.862236459210698
2022-03-14;04;043;0.854496409414573
2022-03-15;04;043;0.856035459695762
2022-03-16;04;043;0.868926543634668
2022-03-17;04;043;0.86370915233032
2022-03-18;04;043;0.865090468215453
2022-03-19;04;043;0.883669827000997
2022-03-20;04;043;0.879322000914041
2022-03-21;04;043;0.894001859343899
2022-03-22;04;043;0.900663099338473
2022-03-23;04;043;0.888725143903715
2022-03-24;04;043;0.900153715332287
2022-03-25;04;043;0.896690511869083
2022-03-26;04;043;0.925193259121831
2022-03-27;04;043;0.902441936370508
2022-03-28;04;043;0.910395548849982
2022-03-29;04;043;0.904702880862232
2022-03-30;04;043;0.914179118909899
2022-03-31;04;043;0.888969034876286
2022-04-01;04;043;0.892432238339489
2022-04-02;04;043;0.896896524053775
2022-04-03;04;043;0.905362132519383
2022-04-04;04;043;0.907825186706575
2022-04-05;04;043;0.9251430715827
2022-04-06;04;043;0.932935279374908
2022-04-07;04;043;0.94715635241951
2022-04-08;04;043;0.946476080310667
2022-04-09;04;043;0.946476080310667
2022-04-10;04;043;0.975047508882095
2022-04-11;04;043;0.968554002388589
2022-04-12;04;043;0.972313400884829
2022-04-13;04;043;0.972313400884829
2022-04-14;04;043;0.98330241187384
2022-04-15;04;043;0.945887445887446
2022-04-16;04;043;0.922077922077922
2022-04-17;04;043;0.922077922077922
2022-04-18;04;043;0.928571428571429
2022-04-19;04;043;0.888888888888889
2022-04-20;04;043;0.888888888888889
2022-04-21;04;043;0.888888888888889
2022-04-22;04;043;0.936507936507937
2022-04-23;04;043;0.924603174603175
2022-04-24;04;043;0.924603174603175
2020-03-10;05;051;NA
2020-03-11;05;051;NA
2020-03-12;05;051;NA
2020-03-13;05;051;NA
2020-03-14;05;051;NA
2020-03-15;05;051;NA
2020-03-16;05;051;NA
2020-03-17;05;051;NA
2020-03-18;05;051;NA
2020-03-19;05;051;NA
2020-03-20;05;051;NA
2020-03-21;05;051;0.0476190476190476
2020-03-22;05;051;0.0833333333333333
2020-03-23;05;051;0.101190476190476
2020-03-24;05;051;0.125
2020-03-25;05;051;0.125
2020-03-26;05;051;0.142857142857143
2020-03-27;05;051;0.178571428571429
2020-03-28;05;051;0.178571428571429
2020-03-29;05;051;0.2
2020-03-30;05;051;0.222959183673469
2020-03-31;05;051;0.270578231292517
2020-04-01;05;051;0.28843537414966
2020-04-02;05;051;0.270578231292517
2020-04-03;05;051;0.255272108843537
2020-04-04;05;051;0.279081632653061
2020-04-05;05;051;0.317176870748299
2020-04-06;05;051;0.276360544217687
2020-04-07;05;051;0.204931972789116
2020-04-08;05;051;0.187074829931973
2020-04-09;05;051;0.210884353741497
2020-04-10;05;051;0.333333333333333
2020-04-11;05;051;0.30952380952381
2020-04-12;05;051;0.214285714285714
2020-04-13;05;051;0.261904761904762
2020-04-14;05;051;0.357142857142857
2020-04-15;05;051;0.412087912087912
2020-04-16;05;051;0.388278388278388
2020-04-17;05;051;0.347462061747776
2020-04-18;05;051;0.347462061747776
2020-04-19;05;051;0.347462061747776
2020-04-20;05;051;0.335557299843014
2020-04-21;05;051;0.287938252223967
2020-04-22;05;051;0.340136054421769
2020-04-23;05;051;0.425850340136054
2020-04-24;05;051;0.430952380952381
2020-04-25;05;051;0.430952380952381
2020-04-26;05;051;0.48452380952381
2020-04-27;05;051;0.482823129251701
2020-04-28;05;051;0.494027611044418
2020-04-29;05;051;0.46624983326664
2020-04-30;05;051;0.41812953251476
2020-05-01;05;051;0.334796199181427
2020-05-02;05;051;0.344320008705236
2020-05-03;05;051;0.345170348841291
2020-05-04;05;051;0.326600758843129
2020-05-05;05;051;0.289755251409387
2020-05-06;05;051;0.26629079316232
2020-05-07;05;051;0.297268236771342
2020-05-08;05;051;0.310003563460157
2020-05-09;05;051;0.306432134888729
2020-05-10;05;051;0.26666238083326
2020-05-11;05;051;0.274541980549595
2020-05-12;05;051;0.285145412205658
2020-05-13;05;051;0.23357379541665
2020-05-14;05;051;0.190002366845221
2020-05-15;05;051;0.170068812027946
2020-05-16;05;051;0.152211669170803
2020-05-17;05;051;0.1491426661018
2020-05-18;05;051;0.140856644926412
2020-05-19;05;051;0.123900191292327
2020-05-20;05;051;0.146525364860897
2020-05-21;05;051;0.152775364860897
2020-05-22;05;051;0.15657223244514
2020-05-23;05;051;0.150012465681292
2020-05-24;05;051;0.15842945409828
2020-05-25;05;051;0.163996255717713
2020-05-26;05;051;0.169733071472052
2020-05-27;05;051;0.190915539537211
2020-05-28;05;051;0.182313623160904
2020-05-29;05;051;0.176372006007714
2020-05-30;05;051;0.159748815378079
2020-05-31;05;051;0.163558339187603
2020-06-01;05;051;0.178668229297493
2020-06-02;05;051;0.196988953225693
2020-06-03;05;051;0.168821585296754
2020-06-04;05;051;0.173328165191361
2020-06-05;05;051;0.19378225399988
2020-06-06;05;051;0.217441401869554
2020-06-07;05;051;0.22298608549643
2020-06-08;05;051;0.228255406339521
2020-06-09;05;051;0.231676314932843
2020-06-10;05;051;0.240567065759078
2020-06-11;05;051;0.281925521774306
2020-06-12;05;051;0.296112029710814
2020-06-13;05;051;0.327306998264273
2020-06-14;05;051;0.364279321440119
2020-06-15;05;051;0.385693087624942
2020-06-16;05;051;0.392741615032971
2020-06-17;05;051;0.413201314064098
2020-06-18;05;051;0.405370874682277
2020-06-19;05;051;0.392998425702685
2020-06-20;05;051;0.3753965307423
2020-06-21;05;051;0.377300277315556
2020-06-22;05;051;0.38918861885907
2020-06-23;05;051;0.43576283365137
2020-06-24;05;051;0.455014534331642
2020-06-25;05;051;0.465760425608507
2020-06-26;05;051;0.463039337173133
2020-06-27;05;051;0.441451276111387
2020-06-28;05;051;0.424503050207937
2020-06-29;05;051;0.418133026788734
2020-06-30;05;051;0.389434047196897
2020-07-01;05;051;0.381224791663698
2020-07-02;05;051;0.385863010587631
2020-07-03;05;051;0.398908228674866
2020-07-04;05;051;0.422141311381633
2020-07-05;05;051;0.423240212480534
2020-07-06;05;051;0.421005966605813
2020-07-07;05;051;0.409255811998516
2020-07-08;05;051;0.417386789645218
2020-07-09;05;051;0.433984091956806
2020-07-10;05;051;0.450964677294389
2020-07-11;05;051;0.469303547726283
2020-07-12;05;051;0.481857660280395
2020-07-13;05;051;0.50030319941559
2020-07-14;05;051;0.522367156963418
2020-07-15;05;051;0.533544335948816
2020-07-16;05;051;0.5170707194752
2020-07-17;05;051;0.49419353821111
2020-07-18;05;051;0.441918807720908
2020-07-19;05;051;0.490429120937103
2020-07-20;05;051;0.490717721225704
2020-07-21;05;051;0.485103980128091
2020-07-22;05;051;0.510592380616492
2020-07-23;05;051;0.504577343022507
2020-07-24;05;051;0.505081782086268
2020-07-25;05;051;0.527456180350557
2020-07-26;05;051;0.474616862805357
2020-07-27;05;051;0.469282911042834
2020-07-28;05;051;0.471616171003213
2020-07-29;05;051;0.413365756409515
2020-07-30;05;051;0.423390819066156
2020-07-31;05;051;0.430425451100788
2020-08-01;05;051;0.40841548432338
2020-08-02;05;051;0.414476090383986
2020-08-03;05;051;0.418010636732646
2020-08-04;05;051;0.426066987161877
2020-08-05;05;051;0.453334495772669
2020-08-06;05;051;0.451851195685717
2020-08-07;05;051;0.467332091601396
2020-08-08;05;051;0.495903520172825
2020-08-09;05;051;0.47005318003677
2020-08-10;05;051;0.442874101248269
2020-08-11;05;051;0.436215970646476
2020-08-12;05;051;0.437100679158303
2020-08-13;05;051;0.433673053281698
2020-08-14;05;051;0.410699649873512
2020-08-15;05;051;0.391056792730655
2020-08-16;05;051;0.388850504810081
2020-08-17;05;051;0.392803452750954
2020-08-18;05;051;0.368658583535663
2020-08-19;05;051;0.340473050848011
2020-08-20;05;051;0.302881888256849
2020-08-21;05;051;0.311196906571867
2020-08-22;05;051;0.315299223174184
2020-08-23;05;051;0.29213320000816
2020-08-24;05;051;0.286099434126012
2020-08-25;05;051;0.320164288367742
2020-08-26;05;051;0.320908335986789
2020-08-27;05;051;0.330828970907424
2020-08-28;05;051;0.323558682510375
2020-08-29;05;051;0.32838493733663
2020-08-30;05;051;0.386111653599932
2020-08-31;05;051;0.397539424484133
2020-09-01;05;051;0.379732115514033
2020-09-02;05;051;0.403541639323557
2020-09-03;05;051;0.43463979287069
2020-09-04;05;051;0.435575640514694
2020-09-05;05;051;0.466825640514694
2020-09-06;05;051;0.451478038059077
2020-09-07;05;051;0.470181925533729
2020-09-08;05;051;0.47110856646037
2020-09-09;05;051;0.481312648093023
2020-09-10;05;051;0.470452589783985
2020-09-11;05;051;0.487304628880716
2020-09-12;05;051;0.473250396076483
2020-09-13;05;051;0.468998695396211
2020-09-14;05;051;0.441787811042469
2020-09-15;05;051;0.456140673221419
2020-09-16;05;051;0.457214787077487
2020-09-17;05;051;0.475823809633878
2020-09-18;05;051;0.448749434733416
2020-09-19;05;051;0.486748472732454
2020-09-20;05;051;0.530738019770782
2020-09-21;05;051;0.543959032991795
2020-09-22;05;051;0.53464226280546
2020-09-23;05;051;0.527923337833455
2020-09-24;05;051;0.514056704035847
2020-09-25;05;051;0.548145064654819
2020-09-26;05;051;0.517950259460014
2020-09-27;05;051;0.494280909466022
2020-09-28;05;051;0.514068554253666
2020-09-29;05;051;0.488314880567861
2020-09-30;05;051;0.488314880567861
2020-10-01;05;051;0.515383123038315
2020-10-02;05;051;0.484042015166595
2020-10-03;05;051;0.463010269134849
2020-10-04;05;051;0.451230444761321
2020-10-05;05;051;0.419087587618464
2020-10-06;05;051;0.411123426344198
2020-10-07;05;051;0.409965516371699
2020-10-08;05;051;0.367440599428177
2020-10-09;05;051;0.353154885142463
2020-10-10;05;051;0.356329488317066
2020-10-11;05;051;0.351360544217687
2020-10-12;05;051;0.365646258503401
2020-10-13;05;051;0.381972789115646
2020-10-14;05;051;0.385714285714286
2020-10-15;05;051;0.413227513227513
2020-10-16;05;051;0.435754985754986
2020-10-17;05;051;0.440516890516891
2020-10-18;05;051;0.469088319088319
2020-10-19;05;051;0.495874033374033
2020-10-20;05;051;0.508118931333217
2020-10-21;05;051;0.524785597999884
2020-10-22;05;051;0.531966248037677
2020-10-23;05;051;0.530867346938775
2020-10-24;05;051;0.563605442176871
2020-10-25;05;051;0.535034013605442
2020-10-26;05;051;0.527045291800931
2020-10-27;05;051;0.573728965270319
2020-10-28;05;051;0.567776584317938
2020-10-29;05;051;0.584783387039026
2020-10-30;05;051;0.594836297091936
2020-10-31;05;051;0.62162201137765
2020-11-01;05;051;0.656916129024709
2020-11-02;05;051;0.66521273260262
2020-11-03;05;051;0.642309005894545
2020-11-04;05;051;0.640131305546113
2020-11-05;05;051;0.647117883961263
2020-11-06;05;051;0.653031360462975
2020-11-07;05;051;0.591343048774663
2020-11-08;05;051;0.578906073984747
2020-11-09;05;051;0.583727371542655
2020-11-10;05;051;0.590126769246401
2020-11-11;05;051;0.591254049426765
2020-11-12;05;051;0.577988036160752
2020-11-13;05;051;0.548926411510892
2020-11-14;05;051;0.545138532723013
2020-11-15;05;051;0.550852818437299
2020-11-16;05;051;0.526536709014807
2020-11-17;05;051;0.460804195913873
2020-11-18;05;051;0.436708843487188
2020-11-19;05;051;0.419859026637371
2020-11-20;05;051;0.436315609270424
2020-11-21;05;051;0.446596994551809
2020-11-22;05;051;0.408501756456571
2020-11-23;05;051;0.408421769254523
2020-11-24;05;051;0.448478808404122
2020-11-25;05;051;0.429451648668047
2020-11-26;05;051;0.427295314436241
2020-11-27;05;051;0.390600636565092
2020-11-28;05;051;0.38810313406759
2020-11-29;05;051;0.408153259380873
2020-11-30;05;051;0.388212102139945
2020-12-01;05;051;0.367541765039587
2020-12-02;05;051;0.370780631436348
2020-12-03;05;051;0.347130514055251
2020-12-04;05;051;0.375934230663846
2020-12-05;05;051;0.346891844478602
2020-12-06;05;051;0.290651242974843
2020-12-07;05;051;0.272017702602172
2020-12-08;05;051;0.265308041993743
2020-12-09;05;051;0.284813536499237
2020-12-10;05;051;0.281384107713469
2020-12-11;05;051;0.291757880282364
2020-12-12;05;051;0.307064002731343
2020-12-13;05;051;0.331349717017058
2020-12-14;05;051;0.354752556413686
2020-12-15;05;051;0.365885038782398
2020-12-16;05;051;0.367936710514921
2020-12-17;05;051;0.377217942387515
2020-12-18;05;051;0.368199183368756
2020-12-19;05;051;0.380103945273518
2020-12-20;05;051;0.380804225385563
2020-12-21;05;051;0.390387788540555
2020-12-22;05;051;0.397961069569213
2020-12-23;05;051;0.376569775195181
2020-12-24;05;051;0.339767666964501
2020-12-25;05;051;0.317942270139105
2020-12-26;05;051;0.297892144825821
2020-12-27;05;051;0.291953769475681
2020-12-28;05;051;0.270859504478977
2020-12-29;05;051;0.264844172376689
2020-12-30;05;051;0.269898080732484
2020-12-31;05;051;0.276654837489241
2021-01-01;05;051;0.277070119881267
2021-01-02;05;051;0.286046048073842
2021-01-03;05;051;0.281885647071335
2021-01-04;05;051;0.271340181313264
2021-01-05;05;051;0.263971244740788
2021-01-06;05;051;0.284540864993953
2021-01-07;05;051;0.348826579279667
2021-01-08;05;051;0.378674454782377
2021-01-09;05;051;0.376027909368784
2021-01-10;05;051;0.426887817760453
2021-01-11;05;051;0.464319054306734
2021-01-12;05;051;0.477111782017287
2021-01-13;05;051;0.457496360237405
2021-01-14;05;051;0.422639217380262
2021-01-15;05;051;0.406419055324637
2021-01-16;05;051;0.388011283802714
2021-01-17;05;051;0.36722656338097
2021-01-18;05;051;0.362751308905716
2021-01-19;05;051;0.368860548718146
2021-01-20;05;051;0.382004094605765
2021-01-21;05;051;0.383397440985413
2021-01-22;05;051;0.410320831700923
2021-01-23;05;051;0.449375752683555
2021-01-24;05;051;0.463012786444427
2021-01-25;05;051;0.468537963022235
2021-01-26;05;051;0.494628269695066
2021-01-27;05;051;0.52334463893141
2021-01-28;05;051;0.559798468631497
2021-01-29;05;051;0.604067722724887
2021-01-30;05;051;0.616058471701937
2021-01-31;05;051;0.620971912488088
2021-02-01;05;051;0.606013256004359
2021-02-02;05;051;0.569136838770798
2021-02-03;05;051;0.537441323556302
2021-02-04;05;051;0.507253488135908
2021-02-05;05;051;0.477374990345039
2021-02-06;05;051;0.456431491989708
2021-02-07;05;051;0.451460885480125
2021-02-08;05;051;0.450798297070799
2021-02-09;05;051;0.458172798595547
2021-02-10;05;051;0.462556555000867
2021-02-11;05;051;0.474108098695268
2021-02-12;05;051;0.465179527266696
2021-02-13;05;051;0.463237615750317
2021-02-14;05;051;0.45709655750331
2021-02-15;05;051;0.478484431358149
2021-02-16;05;051;0.498718553928201
2021-02-17;05;051;0.52631501761489
2021-02-18;05;051;0.527675561832577
2021-02-19;05;051;0.506442685120248
2021-02-20;05;051;0.519068947746511
2021-02-21;05;051;0.562382017655325
2021-02-22;05;051;0.592817003842524
2021-02-23;05;051;0.618354638251126
2021-02-24;05;051;0.631960080427997
2021-02-25;05;051;0.647960080427997
2021-02-26;05;051;0.698657242854611
2021-02-27;05;051;0.724875156396468
2021-02-28;05;051;0.701881027237956
2021-03-01;05;051;0.667234504639626
2021-03-02;05;051;0.608901171306293
2021-03-03;05;051;0.577196910654663
2021-03-04;05;051;0.545151871949526
2021-03-05;05;051;0.517058437606092
2021-03-06;05;051;0.463867497091208
2021-03-07;05;051;0.455556511611273
2021-03-08;05;051;0.471039813365709
2021-03-09;05;051;0.51267744402773
2021-03-10;05;051;0.523391729742016
2021-03-11;05;051;0.520200559111934
2021-03-12;05;051;0.527197054679858
2021-03-13;05;051;0.556716554787593
2021-03-14;05;051;0.554071052142091
2021-03-15;05;051;0.542364458676679
2021-03-16;05;051;0.513605615893446
2021-03-17;05;051;0.488856242459862
2021-03-18;05;051;0.496207697893521
2021-03-19;05;051;0.49212606524046
2021-03-20;05;051;0.508888325700199
2021-03-21;05;051;0.509587711457056
2021-03-22;05;051;0.513713147459482
2021-03-23;05;051;0.528523953936956
2021-03-24;05;051;0.539340831295186
2021-03-25;05;051;0.55213743930009
2021-03-26;05;051;0.578154016579466
2021-03-27;05;051;0.587640457847609
2021-03-28;05;051;0.619304387787401
2021-03-29;05;051;0.63898423947668
2021-03-30;05;051;0.640591973807992
2021-03-31;05;051;0.64839440591746
2021-04-01;05;051;0.638988343319908
2021-04-02;05;051;0.625277132631613
2021-04-03;05;051;0.610408983124619
2021-04-04;05;051;0.60882637769586
2021-04-05;05;051;0.608218946641502
2021-04-06;05;051;0.622132686164997
2021-04-07;05;051;0.630853786545448
2021-04-08;05;051;0.666095715404398
2021-04-09;05;051;0.659777827470118
2021-04-10;05;051;0.680950837214557
2021-04-11;05;051;0.676393091766123
2021-04-12;05;051;0.663560115438337
2021-04-13;05;051;0.647688948705101
2021-04-14;05;051;0.652644236259454
2021-04-15;05;051;0.643216364188012
2021-04-16;05;051;0.663174051476376
2021-04-17;05;051;0.664654102956428
2021-04-18;05;051;0.689972373757809
2021-04-19;05;051;0.69401872608158
2021-04-20;05;051;0.70758595668735
2021-04-21;05;051;0.713145089493417
2021-04-22;05;051;0.713167103318099
2021-04-23;05;051;0.72471111486211
2021-04-24;05;051;0.723323653402706
2021-04-25;05;051;0.733284055473982
2021-04-26;05;051;0.749694754749132
2021-04-27;05;051;0.765994829872736
2021-04-28;05;051;0.796760625302337
2021-04-29;05;051;0.820688604454197
2021-04-30;05;051;0.834474594750254
2021-05-01;05;051;0.813612466718689
2021-05-02;05;051;0.785332583336765
2021-05-03;05;051;0.787563647532421
2021-05-04;05;051;0.784438072978275
2021-05-05;05;051;0.77139029666086
2021-05-06;05;051;0.777059230901223
2021-05-07;05;051;0.759574839268969
2021-05-08;05;051;0.789271237270576
2021-05-09;05;051;0.804209009614536
2021-05-10;05;051;0.800676443919985
2021-05-11;05;051;0.821618153937325
2021-05-12;05;051;0.818672375891881
2021-05-13;05;051;0.799931546226682
2021-05-14;05;051;0.810575738090759
2021-05-15;05;051;0.769795596246787
2021-05-16;05;051;0.731150596651023
2021-05-17;05;051;0.731861410946656
2021-05-18;05;051;0.714179338117524
2021-05-19;05;051;0.716972305488448
2021-05-20;05;051;0.709464014815857
2021-05-21;05;051;0.693096273689556
2021-05-22;05;051;0.734056725666957
2021-05-23;05;051;0.783754139934332
2021-05-24;05;051;0.781010484637207
2021-05-25;05;051;0.777750847448998
2021-05-26;05;051;0.765808405232864
2021-05-27;05;051;0.785868164580357
2021-05-28;05;051;0.792749177855232
2021-05-29;05;051;0.778574440163545
2021-05-30;05;051;0.775202517043392
2021-05-31;05;051;0.781357568246842
2021-06-01;05;051;0.775371173689019
2021-06-02;05;051;0.791221811138416
2021-06-03;05;051;0.782298798065164
2021-06-04;05;051;0.781953732502707
2021-06-05;05;051;0.800121820633482
2021-06-06;05;051;0.798362289841693
2021-06-07;05;051;0.80729794621568
2021-06-08;05;051;0.83239873499745
2021-06-09;05;051;0.833778778661127
2021-06-10;05;051;0.840421098036134
2021-06-11;05;051;0.847937128730973
2021-06-12;05;051;0.858305455166025
2021-06-13;05;051;0.856233369947872
2021-06-14;05;051;0.856501149247909
2021-06-15;05;051;0.84817155674953
2021-06-16;05;051;0.848726511914995
2021-06-17;05;051;0.850306631142173
2021-06-18;05;051;0.85842787846085
2021-06-19;05;051;0.84562275641203
2021-06-20;05;051;0.796612590547932
2021-06-21;05;051;0.798392942328283
2021-06-22;05;051;0.804564176748517
2021-06-23;05;051;0.797387052167341
2021-06-24;05;051;0.800195354975644
2021-06-25;05;051;0.77990564127521
2021-06-26;05;051;0.743798890882745
2021-06-27;05;051;0.77028698612084
2021-06-28;05;051;0.773586902578651
2021-06-29;05;051;0.76819549228319
2021-06-30;05;051;0.764819141742974
2021-07-01;05;051;0.760057236981069
2021-07-02;05;051;0.785344593302908
2021-07-03;05;051;0.851278659236974
2021-07-04;05;051;0.866826688793624
2021-07-05;05;051;0.851694160503201
2021-07-06;05;051;0.856285997237895
2021-07-07;05;051;0.866522524281145
2021-07-08;05;051;0.85358720089806
2021-07-09;05;051;0.845968153279013
2021-07-10;05;051;0.845052402363262
2021-07-11;05;051;0.85490461911203
2021-07-12;05;051;0.867013283394608
2021-07-13;05;051;0.868997410378735
