"fecha";"region";"servicio.salud";"r.estimado";"r.liminf";"r.lisup"
"2020-03-08";15;151011;3.00172069730928;0;3.99
"2020-03-09";15;151011;2.54488300633564;0;3.99
"2020-03-10";15;151011;1.98683431375472;0;3.99
"2020-03-11";15;151011;1.8144558229234;0;3.99
"2020-03-12";15;151011;1.64244381760673;0;3.99
"2020-03-13";15;151011;1.52007286575871;0;3.99
"2020-03-14";15;151011;1.46659288347105;0;3.84702745840735
"2020-03-15";15;151011;1.45888909768466;0;3.50933540411785
"2020-03-16";15;151011;1.73241365937323;0;3.99
"2020-03-17";15;151011;1.91237701398038;0;3.99
"2020-03-18";15;151011;1.77827877009053;0;3.99
"2020-03-19";15;151011;1.75369884067076;0;3.99
"2020-03-20";15;151011;1.73031769756979;0;3.70233300237513
"2020-03-21";15;151011;1.74100767190503;0.00645307973315812;3.4755622640769
"2020-03-22";15;151011;1.72166201447125;0.0366594930529589;3.40666453588954
"2020-03-23";15;151011;1.90304333541908;0.222718239468339;3.58336843136982
"2020-03-24";15;151011;2.00172080121861;0.35800877659274;3.64543282584448
"2020-03-25";15;151011;2.13502287442981;0.558549164394614;3.71149658446501
"2020-03-26";15;151011;2.16536014745127;0.538418242862414;3.79230205204013
"2020-03-27";15;151011;2.03516500668419;0.522066230950903;3.54826378241748
"2020-03-28";15;151011;1.98392020551703;0.573627176493574;3.39421323454049
"2020-03-29";15;151011;1.92319019742759;0.617305357043181;3.22907503781201
"2020-03-30";15;151011;2.00000755021513;0.670259161745164;3.3297559386851
"2020-03-31";15;151011;1.9216120742197;0.704764720364508;3.13845942807489
"2020-04-01";15;151011;1.84420762917208;0.724971071843338;2.96344418650082
"2020-04-02";15;151011;1.81692307144169;0.809383199791283;2.8244629430921
"2020-04-03";15;151011;1.78566884349222;0.788981267133626;2.78235641985081
"2020-04-04";15;151011;1.79720110012226;0.89211638347207;2.70228581677246
"2020-04-05";15;151011;1.67724501473339;0.897160037682489;2.45732999178429
"2020-04-06";15;151011;1.57183831253739;0.875396455282108;2.26828016979267
"2020-04-07";15;151011;1.52226283104914;0.891093881931323;2.15343178016696
"2020-04-08";15;151011;1.42596592093284;0.881917711610845;1.97001413025483
"2020-04-09";15;151011;1.30897212003535;0.852249396485402;1.7656948435853
"2020-04-10";15;151011;1.224242938562;0.825087350787394;1.6233985263366
"2020-04-11";15;151011;1.07707968735851;0.709562604439025;1.44459677027799
"2020-04-12";15;151011;1.01728303588175;0.650935137410703;1.3836309343528
"2020-04-13";15;151011;0.964136741253863;0.638011274134315;1.29026220837341
"2020-04-14";15;151011;0.910280907793249;0.574491624850213;1.24607019073629
"2020-04-15";15;151011;0.893763118244981;0.54955413010882;1.23797210638114
"2020-04-16";15;151011;0.892317692120271;0.536851153117656;1.24778423112289
"2020-04-17";15;151011;0.939319774271861;0.551796659832457;1.32684288871126
"2020-04-18";15;151011;0.983079596860383;0.597128079496859;1.36903111422391
"2020-04-19";15;151011;1.0170354999683;0.643173410053236;1.39089758988337
"2020-04-20";15;151011;1.09473665587147;0.732165071772489;1.45730823997045
"2020-04-21";15;151011;1.11332913214452;0.7586236290177;1.46803463527135
"2020-04-22";15;151011;1.12472493796139;0.743208262957406;1.50624161296538
"2020-04-23";15;151011;1.10654567756954;0.746128217617957;1.46696313752112
"2020-04-24";15;151011;1.03851524539083;0.696007284591125;1.38102320619053
"2020-04-25";15;151011;1.0181115106767;0.665673191341346;1.37054983001205
"2020-04-26";15;151011;0.99547139288304;0.663485522773168;1.32745726299291
"2020-04-27";15;151011;0.943806521325089;0.619082254640591;1.26853078800959
"2020-04-28";15;151011;0.924706011502702;0.594542739866803;1.2548692831386
"2020-04-29";15;151011;0.914392402572962;0.565455314107214;1.26332949103871
"2020-04-30";15;151011;0.906923533677304;0.564721097550417;1.24912596980419
"2020-05-01";15;151011;0.912732731942565;0.556657752968353;1.26880771091678
"2020-05-02";15;151011;0.906629763759163;0.557277879002392;1.25598164851593
"2020-05-03";15;151011;0.911410714132902;0.556244810179918;1.26657661808589
"2020-05-04";15;151011;0.902005066612133;0.545573951155113;1.25843618206915
"2020-05-05";15;151011;0.907123868427691;0.535016930302031;1.27923080655335
"2020-05-06";15;151011;0.907167351270067;0.524988013967069;1.28934668857306
"2020-05-07";15;151011;0.944843943606282;0.542472195017737;1.34721569219483
"2020-05-08";15;151011;0.988495284774254;0.603099972231063;1.37389059731745
"2020-05-09";15;151011;1.02181674889801;0.631441686603426;1.41219181119259
"2020-05-10";15;151011;1.05180062770375;0.6779596115855;1.42564164382201
"2020-05-11";15;151011;1.14594172182944;0.733281344396911;1.55860209926197
"2020-05-12";15;151011;1.2184275077532;0.795868776037974;1.64098623946842
"2020-05-13";15;151011;1.26418389100889;0.822270632406433;1.70609714961135
"2020-05-14";15;151011;1.30485182645861;0.881299224233348;1.72840442868387
"2020-05-15";15;151011;1.33478665958656;0.893848678241102;1.77572464093201
"2020-05-16";15;151011;1.37557916845418;0.937260396238199;1.81389794067017
"2020-05-17";15;151011;1.37981547194687;0.953410905413817;1.80622003847992
"2020-05-18";15;151011;1.44274954514043;0.975820241756079;1.90967884852478
"2020-05-19";15;151011;1.45205479813896;1.01126593943792;1.89284365683999
"2020-05-20";15;151011;1.44598700398132;1.02379348254536;1.86818052541729
"2020-05-21";15;151011;1.41958040493297;1.01126140112438;1.82789940874156
"2020-05-22";15;151011;1.39382804723603;0.985588397030161;1.80206769744189
"2020-05-23";15;151011;1.35237803684806;0.986149336783247;1.71860673691288
"2020-05-24";15;151011;1.30427645986078;0.975772433877331;1.63278048584423
"2020-05-25";15;151011;1.2325260337261;0.908006679287027;1.55704538816518
"2020-05-26";15;151011;1.19795725213303;0.888092950664745;1.50782155360131
"2020-05-27";15;151011;1.19342103810667;0.901997796376045;1.4848442798373
"2020-05-28";15;151011;1.20502509809807;0.918242318981179;1.49180787721496
"2020-05-29";15;151011;1.25196115266827;0.9563919652607;1.54753034007584
"2020-05-30";15;151011;1.28516037113919;0.992612623217558;1.57770811906082
"2020-05-31";15;151011;1.28981421797551;0.993523030508144;1.58610540544287
"2020-06-01";15;151011;1.37216824081534;1.05924517929023;1.68509130234045
"2020-06-02";15;151011;1.37101392591515;1.05084654141214;1.69118131041816
"2020-06-03";15;151011;1.33198724042518;1.01852144430488;1.64545303654548
"2020-06-04";15;151011;1.29130312069149;1.00144232216154;1.58116391922145
"2020-06-05";15;151011;1.20157520452076;0.944269284304965;1.45888112473655
"2020-06-06";15;151011;1.14907197329486;0.91291391446773;1.385230032122
"2020-06-07";15;151011;1.10558645968557;0.881816246877086;1.32935667249405
"2020-06-08";15;151011;1.05561884032651;0.866193671989587;1.24504400866343
"2020-06-09";15;151011;1.04746941097324;0.862877621444454;1.23206120050203
"2020-06-10";15;151011;1.07979788610816;0.899749166191329;1.259846606025
"2020-06-11";15;151011;1.04208000124751;0.863586607557757;1.22057339493727
"2020-06-12";15;151011;1.05059691435458;0.870849352893192;1.23034447581596
"2020-06-13";15;151011;1.09216603445909;0.903738866969046;1.28059320194912
"2020-06-14";15;151011;1.12356710346493;0.917588179210704;1.32954602771915
"2020-06-15";15;151011;1.11288599276617;0.88831111862435;1.33746086690798
"2020-06-16";15;151011;1.09196536948618;0.895241146485578;1.28868959248677
"2020-06-17";15;151011;1.03475155201192;0.847094666973746;1.2224084370501
"2020-06-18";15;151011;1.05569788316037;0.869336061419321;1.24205970490142
"2020-06-19";15;151011;1.08049638254064;0.899045268442169;1.2619474966391
"2020-06-20";15;151011;1.03162755988795;0.866726381220364;1.19652873855554
"2020-06-21";15;151011;1.0179372352732;0.857994958356966;1.17787951218943
"2020-06-22";15;151011;1.04497308047987;0.850265048395386;1.23968111256435
"2020-06-23";15;151011;1.0643386928276;0.872836973083815;1.25584041257139
"2020-06-24";15;151011;1.06377951452555;0.868460682281254;1.25909834676985
"2020-06-25";15;151011;1.08949972504358;0.892118326929997;1.28688112315716
"2020-06-26";15;151011;1.10019082496763;0.891731070426707;1.30865057950856
"2020-06-27";15;151011;1.14594277446694;0.954427136873299;1.33745841206058
"2020-06-28";15;151011;1.16313997141561;0.969340284173294;1.35693965865793
"2020-06-29";15;151011;1.12901220547056;0.945626603940142;1.31239780700097
"2020-06-30";15;151011;1.14617844456667;0.964925178995099;1.32743171013823
"2020-07-01";15;151011;1.2166578862942;1.03280394905774;1.40051182353066
"2020-07-02";15;151011;1.18465491399044;0.995773354630901;1.37353647334999
"2020-07-03";15;151011;1.19239037212626;1.00722295807326;1.37755778617927
"2020-07-04";15;151011;1.1602350619677;0.971917930168919;1.34855219376649
"2020-07-05";15;151011;1.1560978703285;0.972677903439571;1.33951783721744
"2020-07-06";15;151011;1.22000452808789;1.03042311921126;1.40958593696451
"2020-07-07";15;151011;1.19497287763257;1.02545090895994;1.3644948463052
"2020-07-08";15;151011;1.21633355450998;1.03654070161318;1.39612640740678
"2020-07-09";15;151011;1.2368906997093;1.04587086546933;1.42791053394928
"2020-07-10";15;151011;1.2908369474905;1.09910186045562;1.48257203452537
"2020-07-11";15;151011;1.28166736475376;1.08894900426555;1.47438572524196
"2020-07-12";15;151011;1.25348477957725;1.05826992260463;1.44869963654987
"2020-07-13";15;151011;1.23207880830571;1.04348508601237;1.42067253059906
"2020-07-14";15;151011;1.21453720905869;1.03344660744014;1.39562781067725
"2020-07-15";15;151011;1.18779574541394;1.01917770762966;1.35641378319822
"2020-07-16";15;151011;1.17221415074474;1.01853864944125;1.32588965204824
"2020-07-17";15;151011;1.13967933628906;0.994992490494445;1.28436618208368
"2020-07-18";15;151011;1.14417312423082;1.00803343126772;1.28031281719392
"2020-07-19";15;151011;1.11982086772981;0.987551894296577;1.25208984116304
"2020-07-20";15;151011;1.14236804598261;1.00660017306233;1.27813591890289
"2020-07-21";15;151011;1.13749307251991;1.00237489259489;1.27261125244493
"2020-07-22";15;151011;1.11359837390927;0.982674786181892;1.24452196163665
"2020-07-23";15;151011;1.09818155340963;0.968387894477863;1.2279752123414
"2020-07-24";15;151011;1.03139779027254;0.904914074260876;1.15788150628421
"2020-07-25";15;151011;0.983997482638775;0.870054758204784;1.09794020707277
"2020-07-26";15;151011;0.956904323058794;0.839069250461318;1.07473939565627
"2020-07-27";15;151011;0.926166240985432;0.802420957288515;1.04991152468235
"2020-07-28";15;151011;0.908106180520797;0.78794935764759;1.028263003394
"2020-07-29";15;151011;0.854788623552945;0.737223542732291;0.972353704373599
"2020-07-30";15;151011;0.842292955725107;0.730529618409152;0.954056293041063
"2020-07-31";15;151011;0.861628388332684;0.738856131216514;0.984400645448854
"2020-08-01";15;151011;0.887733427711544;0.762687708774198;1.01277914664889
"2020-08-02";15;151011;0.935681484307883;0.811985436544778;1.05937753207099
"2020-08-03";15;151011;0.92152058448142;0.805701690300933;1.03733947866191
"2020-08-04";15;151011;0.945311013605736;0.82362425330507;1.0669977739064
"2020-08-05";15;151011;0.985732108172659;0.864217955018146;1.10724626132717
"2020-08-06";15;151011;1.01450621816209;0.904757705794752;1.12425473052942
"2020-08-07";15;151011;0.99164753136854;0.881969819311107;1.10132524342597
"2020-08-08";15;151011;0.984109260958039;0.873847997774362;1.09437052414172
"2020-08-09";15;151011;0.953515250371485;0.839845342884143;1.06718515785883
"2020-08-10";15;151011;0.914004965693954;0.801505261182849;1.02650467020506
"2020-08-11";15;151011;0.901474569073486;0.790444503678334;1.01250463446864
"2020-08-12";15;151011;0.894418878887963;0.774883129274353;1.01395462850157
"2020-08-13";15;151011;0.846733745282448;0.730722987855122;0.962744502709774
"2020-08-14";15;151011;0.867920596745868;0.752577045136694;0.983264148355042
"2020-08-15";15;151011;0.850938156664739;0.736043004413292;0.965833308916187
"2020-08-16";15;151011;0.860452544131936;0.742315521821807;0.978589566442064
"2020-08-17";15;151011;0.883577118261906;0.756720872845631;1.01043336367818
"2020-08-18";15;151011;0.924684156357155;0.789692325494618;1.05967598721969
"2020-08-19";15;151011;0.924634607968481;0.790641601607877;1.05862761432908
"2020-08-20";15;151011;0.923686646831006;0.795567757009846;1.05180553665217
"2020-08-21";15;151011;0.906296270166814;0.781960627391967;1.03063191294166
"2020-08-22";15;151011;0.897016627741377;0.76752463295084;1.02650862253191
"2020-08-23";15;151011;0.884582579337399;0.751250374472831;1.01791478420197
"2020-08-24";15;151011;0.886507928511992;0.758933398752396;1.01408245827159
"2020-08-25";15;151011;0.843656683282987;0.717272905758897;0.970040460807077
"2020-08-26";15;151011;0.872385442040274;0.74082704042748;1.00394384365307
"2020-08-27";15;151011;0.933492210348364;0.788892952597621;1.07809146809911
"2020-08-28";15;151011;0.980382230156093;0.827667040996246;1.13309741931594
"2020-08-29";15;151011;1.00259079239773;0.841059876388829;1.16412170840662
"2020-08-30";15;151011;1.00643498694478;0.856085440345233;1.15678453354432
"2020-08-31";15;151011;0.992337885649404;0.851630530685052;1.13304524061376
"2020-09-01";15;151011;1.00359980824027;0.854014757577725;1.15318485890281
"2020-09-02";15;151011;0.974349468141853;0.828450734252111;1.12024820203159
"2020-09-03";15;151011;0.981083075147412;0.818833026717214;1.14333312357761
"2020-09-04";15;151011;0.956074196347049;0.795053108698648;1.11709528399545
"2020-09-05";15;151011;0.945435666141853;0.788294749639363;1.10257658264434
"2020-09-06";15;151011;0.958869888871927;0.80932778211904;1.10841199562482
"2020-09-07";15;151011;0.969143144645244;0.81178469763985;1.12650159165064
