"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-08-25";14;141011;2.53058508999963;0.979462096664901;4.19505464043269
"2020-08-26";14;141011;2.49855236734141;1.23202779454705;4.18889450145995
"2020-08-27";14;141011;2.93222615102197;0.985622235637636;4.93427131716092
"2020-08-28";14;141011;2.86569665011643;1.47843335345645;4.68786575825151
"2020-08-29";14;141011;2.8780169280619;1.23202779454705;4.68170561927877
"2020-08-30";14;141011;3.29321029482425;1.47843335345645;5.66732785491641
"2020-08-31";14;141011;5.00572892924464;3.19711212684958;7.40448704522774
"2020-09-01";14;141011;4.86281370507719;2.46405558909409;7.39832690625501
"2020-09-02";14;141011;5.1486441534121;2.7104611480035;7.89113802407383
"2020-09-03";14;141011;4.80367637093893;2.46405558909409;7.39216676728227
"2020-09-04";14;141011;5.57862185370902;3.19711212684958;8.87676025971146
"2020-09-05";14;141011;4.98971256791553;2.95070656794017;7.9034583020193
"2020-09-06";14;141011;4.73468281444429;2.45789545012136;7.1519213473456
"2020-09-07";14;141011;7.99093227543213;4.92811117818818;11.8274668276516
"2020-09-08";14;141011;7.52276171350426;4.92195103921545;9.8623824953491
"2020-09-09";14;141011;7.18518609779837;3.93632880357781;10.841844592014
"2020-09-10";14;141011;6.7330318971996;4.18889450145995;9.86854263432183
"2020-09-11";14;141011;6.0233838875405;3.20327226582232;8.87060012073873
"2020-09-12";14;141011;4.69279386942969;2.95070656794017;6.89935564946345
"2020-09-13";14;141011;4.10511661143075;2.21765003018468;6.16629911170796
"2020-09-14";14;141011;6.77245678662511;3.94248894255054;10.1026279152858
"2020-09-15";14;141011;5.83365160718026;3.93016866460507;9.11700567964813
"2020-09-16";14;141011;4.85295748272081;2.7104611480035;6.89935564946345
"2020-09-17";14;141011;6.28087769660084;3.94248894255054;9.36341123855754
"2020-09-18";14;141011;5.1092192639866;2.95686670691291;7.89113802407383
"2020-09-19";14;141011;5.88662880234578;3.20327226582232;8.38394914189264
"2020-09-20";14;141011;7.37122229477497;4.18889450145995;10.8541648699595
"2020-09-21";14;141011;14.9247847031429;10.0903076373403;19.7124447127527
"2020-09-22";14;141011;13.670580408294;8.62419456182931;18.7268224771151
"2020-09-23";14;141011;12.6787980336836;8.87060012073873;17.494794682568
"2020-09-24";14;141011;11.6266462971405;8.12522330503776;16.0348417460298
"2020-09-25";14;141011;12.3054936119359;8.61803442285658;17.2545492626314
"2020-09-26";14;141011;11.4147375164784;8.1313834440105;15.7699557702022
"2020-09-27";14;141011;8.62296253403477;5.16835659812485;12.3202779454704
"2020-09-28";14;141011;17.519435238459;13.2997400421354;23.4085280963939
"2020-09-29";14;141011;12.269764805894;8.86443998176599;17.2545492626314
"2020-09-30";14;141011;11.8878361895844;7.63857232619168;16.5091724469304
"2020-10-01";14;141011;11.3284955708601;7.87881774612835;15.5481907671837
"2020-10-02";14;141011;11.5539566572622;7.39216676728227;16.5153325859031
"2020-10-03";14;141011;9.02090751167346;6.15397883376249;11.8274668276516
"2020-10-04";14;141011;7.21598679266204;4.43530006036936;10.6015991720773
"2020-10-05";14;141011;11.8484113001589;8.1313834440105;16.262766888021
"2020-10-06";14;141011;11.5391723237276;8.12522330503776;15.5235502112928
"2020-10-07";14;141011;11.3999531829438;7.14576120837286;15.2833047913561
"2020-10-08";14;141011;10.4488277255535;6.89935564946345;14.0635972747545
"2020-10-09";14;141011;10.7974915914103;7.13960106940013;14.2976825557185
"2020-10-10";14;141011;10.436507447608;7.63857232619168;13.8048714378996
"2020-10-11";14;141011;8.42337403131815;5.17451673709759;12.0800325255338
"2020-10-12";14;141011;12.4866016977343;8.86443998176599;16.262766888021
"2020-10-13";14;141011;17.5132750994862;11.8274668276516;23.9136594921581
"2020-10-14";14;141011;14.6943955055626;10.3428733352224;20.2114159695443
"2020-10-15";14;141011;14.5268397255042;10.330553057277;18.7453028940333
"2020-10-16";14;141011;12.2796210282504;8.1313834440105;16.262766888021
"2020-10-17";14;141011;13.1790013182697;9.1108455406754;17.494794682568
"2020-10-18";14;141011;9.29934579324109;5.66732785491641;13.5523057400175
"2020-10-19";14;141011;14.5822809762588;9.85622235637636;19.2196335949339
"2020-10-20";14;141011;15.9830965786588;11.5749011297695;20.9506326462725
"2020-10-21";14;141011;16.8319637291017;12.3202779454704;21.9362548819101
"2020-10-22";14;141011;15.3202656251925;11.3284955708601;20.2114159695443
"2020-10-23";14;141011;18.8241526728843;13.7987112989269;24.1662251900403
"2020-10-24";14;141011;15.3424421254944;11.0820900119507;20.2052558305715
"2020-10-25";14;141011;14.402404918255;10.3428733352224;19.4660391538433
"2020-10-26";14;141011;21.1415969544273;15.2648243744379;26.6118003622162
"2020-10-27";14;141011;21.8093560190718;15.7637956312294;27.615903014772
"2020-10-28";14;141011;23.5206426256976;17.7227198245592;30.5666095827122
"2020-10-29";14;141011;18.3091650547636;13.0594946221987;24.4003104710042
"2020-10-30";14;141011;18.501361390713;14.285362277773;23.9013392142127
"2020-10-31";14;141011;15.3855630983035;10.8356844530413;19.7678859635074
"2020-11-01";14;141011;16.0841228578117;11.5810612687422;22.1765003018468
"2020-11-02";14;141011;26.0031786317099;19.9465299937167;32.525533776042
"2020-11-03";14;141011;22.6545270861311;17.2237485677677;29.3222615102197
"2020-11-04";14;141011;20.7978611997487;15.7699557702022;25.8725836854879
"2020-11-05";14;141011;20.1485825520224;15.0307390934739;26.3777150812522
"2020-11-06";14;141011;22.9526778124114;17.9752855224414;29.0758559513103
"2020-11-07";14;141011;21.1600773713455;15.5235502112928;27.5974225978538
"2020-11-08";14;141011;17.3149186245642;11.8274668276516;23.1682826764572
