"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2022-05-25";3;33;1.22380368760699;0.952952143338784;1.49465523187519
"2022-05-26";3;33;1.23866396581661;0.979697930085888;1.49763000154733
"2022-05-27";3;33;1.27139364535077;1.01194579055331;1.53084150014823
"2022-05-28";3;33;1.26611103393064;1.02252702263426;1.50969504522702
"2022-05-29";3;33;1.2390820923585;1.01237446013713;1.46578972457988
"2022-05-30";3;33;1.30347261891764;1.05706537727698;1.5498798605583
"2022-05-31";3;33;1.33016637334096;1.07625303671546;1.58407970996647
"2022-06-01";3;33;1.42517726739513;1.14808393889659;1.70227059589366
"2022-06-02";3;33;1.48341969606626;1.17979325308906;1.78704613904345
"2022-06-03";3;33;1.40639059165859;1.09382035308263;1.71896083023454
"2020-03-08";3;32;4.86233168108464;0;3.99
"2020-03-09";3;32;4.79350917739555;0;3.99
"2020-03-10";3;32;4.7593316904802;0;3.99
"2020-03-11";3;32;4.6912580431994;0;3.99
"2020-03-12";3;32;4.68744227607344;0;3.99
"2020-03-13";3;32;4.51814718931874;0;3.99
"2020-03-14";3;32;4.46167673152381;0;3.99
"2020-03-15";3;32;4.49628966912011;0;3.99
"2020-03-16";3;32;4.54102289776078;0;3.99
"2020-03-17";3;32;4.57901359610296;0;3.99
"2020-03-18";3;32;4.45758134906291;0;3.99
"2020-03-19";3;32;4.37173989505379;0;3.99
"2020-03-20";3;32;4.41078201769309;0;3.99
"2020-03-21";3;32;4.39717600440235;0;3.99
"2020-03-22";3;32;4.41056944572488;0;3.99
"2020-03-23";3;32;4.36382471056297;0;3.99
"2020-03-24";3;32;4.37964686300822;0;3.99
"2020-03-25";3;32;4.31204063699908;0;3.99
"2020-03-26";3;32;4.34366275354871;0;3.99
"2020-03-27";3;32;4.2366440408089;0;3.99
"2020-03-28";3;32;4.22480965544546;0;3.99
"2020-03-29";3;32;4.31200840809868;0;3.99
"2020-03-30";3;32;4.36955497527278;0;3.99
"2020-03-31";3;32;4.3529454467927;0;3.99
"2020-04-01";3;32;4.28353576101231;0;3.99
"2020-04-02";3;32;4.21857815769828;0;3.99
"2020-04-03";3;32;4.20985813997016;0;3.99
