"fecha";"region";"provincia";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-06-21;"05";"054";0.259603971464192;0.178525204234179;0.350103242114379
2020-06-28;"05";"054";0.117628382834157;0.0563588952599737;0.195650036119423
2020-07-05;"05";"054";0.18437847071046;0.110582221866838;0.271033990855718
2020-07-12;"05";"054";0.259222301048245;0.16998766439044;0.35979933238979
2020-07-19;"05";"054";0.174835522480459;0.0951193019282832;0.268385645948609
2020-07-26;"05";"054";0.364086853279412;0.254043958945347;0.482614456725965
2020-08-02;"05";"054";0.169151272476096;0.0828896756928701;0.275905451927369
2020-08-09;"05";"054";0.337010169474639;0.226100031784899;0.454298225119753
2020-08-16;"05";"054";0.366125786366285;0.264771300023943;0.474855223868511
2020-08-23;"05";"054";0.409339663499909;0.281922989918814;0.527593380423691
2020-08-30;"05";"054";0.488519501562414;0.328707812151506;0.630025230708494
2020-09-06;"05";"054";0.315486114732476;0.143143249253211;0.535620041242697
2020-03-08;"05";"055";0.110777024808203;0.0330134133309199;0.222069457361929
2020-03-15;"05";"055";0.110777024808203;0.0330134133309199;0.222069457361929
2020-03-22;"05";"055";0.0685309837085736;0.000984300586877994;0.249439005530898
2020-03-29;"05";"055";0.0715648668122222;0.0075554000039281;0.197449459569837
2020-04-05;"05";"055";0.0829992353776778;0.00652609510116903;0.244182319803226
2020-04-12;"05";"055";0.0485898026629168;0.000466554720804107;0.18806889786824
2020-04-19;"05";"055";0.131400598023027;0.0258939936647983;0.296237541404548
2020-04-26;"05";"055";0.256990473760636;0.0988729003619404;0.459117719691877
2020-05-03;"05";"055";0.0504098765363689;0.000951162633080747;0.169053901064321
2020-05-10;"05";"055";0.159017891120868;0.0757092128827176;0.266873222839881
2020-05-17;"05";"055";0.126194389750062;0.0530807780983059;0.22075171743323
2020-05-24;"05";"055";0.0310825537526906;0.00412856916554905;0.0797489160236675
2020-05-31;"05";"055";0.126939101686499;0.0737252754908614;0.19217567661038
