"fecha";"region";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2022-03-17";13;0.83601936797334;0.786073242120412;0.885965493826268;0.803361843547174;0.868676892399506
"2022-03-18";13;0.822229468792503;0.768448081541435;0.876010856043572;0.787064086586743;0.857394850998264
"2022-03-19";13;0.80308103404414;0.745547217323443;0.860614850764836;0.76546197148689;0.84070009660139
"2022-03-20";13;0.790583064149201;0.727739206088703;0.8534269222097;0.749491838446704;0.831674289851699
"2022-03-21";13;0.763244370499735;0.697442238243484;0.829046502755987;0.7202187580032;0.806269982996271
"2022-03-22";13;0.750957196930504;0.677835795706033;0.824078598154975;0.70314577942191;0.798768614439099
"2022-03-23";13;0.750257332876587;0.671222751175857;0.829291914577317;0.698579475141266;0.801935190611908
"2022-03-24";13;0.755471990202145;0.672865370504683;0.838078609899608;0.701458614301109;0.809485366103182
"2022-03-25";13;0.766195144915437;0.682842287971911;0.849548001858963;0.711693809680894;0.82069648014998
"2022-03-26";13;0.786269152644448;0.703841497314843;0.868696807974054;0.732372711832529;0.840165593456368
"2022-03-27";13;0.806176686374005;0.727220006209455;0.885133366538555;0.754549859029488;0.857803513718522
"2022-03-28";13;0.80465071664398;0.732184202997809;0.87711723029015;0.75726766368318;0.852033769604779
"2022-03-29";13;0.800291137742934;0.730844282397053;0.869737993088816;0.754882590977955;0.845699684507913
"2022-03-30";13;0.805099962249655;0.735759445670735;0.874440478828576;0.759761029327134;0.850438895172177
"2022-03-31";13;0.802848673706094;0.734821206741802;0.870876140670387;0.758368446787934;0.847328900624255
"2022-04-01";13;0.794723334227695;0.727665176286952;0.861781492168437;0.750876905640174;0.838569762815216
"2022-04-02";13;0.796660802234991;0.728760368230399;0.864561236239583;0.752263369871932;0.841058234598051
"2022-04-03";13;0.803349651278155;0.734962369673726;0.871736932882584;0.758633809081112;0.848065493475197
"2022-04-04";13;0.796940207662961;0.730025033268073;0.863855382057849;0.753186987309875;0.840693428016047
"2022-04-05";13;0.797118373677643;0.728655291696965;0.865581455658321;0.752353333116597;0.841883414238688
"2022-04-06";13;0.784267723531561;0.715252044768452;0.85328340229467;0.739142137573978;0.829393309489145
"2022-04-07";13;0.788012551372984;0.716817876883891;0.859207225862077;0.74146167259524;0.834563430150728
"2022-04-08";13;0.801498072280318;0.728910060638577;0.87408608392206;0.754036021106853;0.848960123453784
"2022-04-09";13;0.820647442887116;0.74929102427806;0.892003861496171;0.773990475506863;0.867304410267369
"2022-04-10";13;0.829995202320862;0.762266264994518;0.897724139647206;0.785710212694804;0.87428019194692
"2022-04-11";13;0.818280227974065;0.75497237175649;0.881588084191641;0.776886091518239;0.859674364429891
"2022-04-12";13;0.812579076495247;0.749432499434695;0.875725653555798;0.771290451531469;0.853867701459024
"2022-04-13";13;0.816088704652779;0.750134056755449;0.88204335255011;0.772965050062908;0.85921235924265
"2022-04-14";13;0.813225702543789;0.74765749507972;0.878793910007858;0.7703546867821;0.856096718305479
"2022-04-15";13;0.807827604013833;0.742828035557154;0.872827172470512;0.765327875964931;0.850327332062736
"2022-04-16";13;0.831097416770723;0.762615959975902;0.899578873565543;0.786321260788246;0.875873572753199
"2022-04-17";13;0.862510364725784;0.795750910682876;0.929269818768693;0.818859895160431;0.906160834291138
"2022-04-18";13;0.89048848744865;0.826616807267047;0.954360167630254;0.848728074374131;0.932248900523169
"2022-04-19";13;0.903116003148178;0.84661562709175;0.959616379204606;0.866174350047308;0.940057656249049
"2022-04-20";13;0.914560657239767;0.86096290814566;0.968158406333873;0.879518544203079;0.949602770276454
"2022-04-21";13;0.936019923289919;0.884760922158975;0.987278924420864;0.902507970300189;0.96953187627965
"2022-04-22";13;0.953538485903778;0.905496053106712;1.00158091870084;0.922129688339787;0.984947283467769
"2022-04-23";13;0.953900998278814;0.908742680352475;0.999059316205153;0.924378344922358;0.98342365163527
"2022-04-24";13;0.938556961080137;0.896079636988656;0.981034285171617;0.910788529596998;0.966325392563275
"2022-04-25";13;0.93035659987099;0.890906617808654;0.969806581933326;0.904567530917375;0.956145668824605
"2022-04-26";13;0.948251371727287;0.911281830675546;0.985220912779028;0.924081397162302;0.972421346292272
"2022-04-27";13;0.971893089337527;0.932814307767128;1.01097187090793;0.946348811831287;0.997437366843768
"2022-04-28";13;0.989645110260466;0.949309968917824;1.02998025160311;0.963283628203834;1.0160065923171
"2022-04-29";13;1.02236319819752;0.982076013590518;1.06265038280453;0.996031706219671;1.04869469017537
"2022-04-30";13;1.05180340052979;1.00789358391448;1.09571321714511;1.02310162150623;1.08050517955336
"2022-05-01";13;1.09416786263033;1.0425301054531;1.14580561980755;1.06041182230217;1.12792390295848
"2022-05-02";13;1.14607331968351;1.08193673217344;1.21020990719357;1.10414095257699;1.18800568679002
"2022-05-03";13;1.19669244468806;1.11433949974853;1.2790453896276;1.1428460418856;1.25053884749052
"2022-05-04";13;1.2272134512111;1.12221759047666;1.33220931194554;1.15856147434257;1.29586542807964
"2022-05-05";13;1.23413762786489;1.11444437308181;1.35383088264797;1.15587493052338;1.3124003252064
"2022-05-06";13;1.24100374548661;1.1148721643145;1.36713532665873;1.15853108101506;1.32347640995817
"2022-05-07";13;1.24744367735294;1.11839663765147;1.37649071705441;1.16306458284073;1.33182277186515
"2022-05-08";13;1.24605927190016;1.11622589011824;1.37589265368208;1.16116595553756;1.33095258826275
"2022-05-09";13;1.26841928658427;1.1365198430762;1.40031873009233;1.18217532532868;1.35466324783986
"2022-05-10";13;1.28518247124029;1.14779332537046;1.42257161711011;1.19534877278315;1.37501616969742
"2022-05-11";13;1.30776207525635;1.16238847901525;1.45313567149746;1.21270759124119;1.40281655927152
"2022-05-12";13;1.31352492160577;1.15952725616671;1.46752258704484;1.21283145746741;1.41421838574414
"2022-05-13";13;1.31684748391487;1.1587388133744;1.47495615445534;1.2134658919531;1.42022907587664
"2022-05-14";13;1.31368226281293;1.15445994316482;1.47290458246103;1.20957243645008;1.41779208917578
"2022-05-15";13;1.2890926094262;1.13326638990985;1.44491882894256;1.1872033937233;1.3909818251291
"2022-05-16";13;1.30574580589392;1.15513290816494;1.4563587036229;1.20726545800525;1.40422615378259
"2022-05-17";13;1.29233381287795;1.14235500357083;1.44231262218506;1.19426807586107;1.39039954989483
"2022-05-18";13;1.25774791520975;1.11556864494531;1.39992718547419;1.16478198488517;1.35071384553434
"2022-05-19";13;1.23793707541293;1.10822680214131;1.36764734868454;1.15312428908615;1.32274986173971
"2022-05-20";13;1.23159138352695;1.11288818956236;1.35029457749154;1.15397566412998;1.30920710292392
"2022-05-21";13;1.1979676576714;1.08876451013089;1.3071708052119;1.12656363671225;1.26937167863054
"2022-05-22";13;1.18967720897755;1.09187642461313;1.28747799334196;1.12572887266501;1.25362554529008
"2022-05-23";13;1.1943372744249;1.1024684434942;1.28620610535561;1.13426780730063;1.25440674154918
"2022-05-24";13;1.2009331061154;1.1105870429961;1.29127916923471;1.14185929012737;1.26000692210344
"2022-05-25";13;1.20599208913652;1.11474909531994;1.2972350829531;1.14633171304773;1.26565246522531
"2022-05-26";13;1.19543008468067;1.10296906430129;1.28789110506005;1.13497335097426;1.25588681838708
"2022-05-27";13;1.16899960231603;1.08026916504021;1.25773003959184;1.11098218794988;1.22701701668218
"2022-05-28";13;1.15033809856622;1.07029680700417;1.23037939012827;1.09800217380968;1.20267402332276
"2022-05-29";13;1.12114211584488;1.05012393219647;1.1921602994933;1.07470621579803;1.16757801589174
"2022-05-30";13;1.10867205406163;1.04846342661533;1.16888068150793;1.06930406086102;1.14804004726224
"2022-05-31";13;1.08373508152906;1.03119095027688;1.13627921278124;1.04937890650559;1.11809125655253
"2022-06-01";13;1.07555696489655;1.03143710456604;1.11967682522707;1.04670913872076;1.10440479107234
"2022-06-02";13;1.06664247648843;1.02801195275414;1.10527300022271;1.04138397194124;1.09190098103562
"2022-06-03";13;1.0714076013243;1.03587965793248;1.10693554471612;1.04817850138392;1.09463670126468
"2022-06-04";13;1.08455193670059;1.05034962565134;1.11875424774984;1.0621894332386;1.10691444016259
"2022-06-05";13;1.09176134116198;1.05616521228895;1.12735747003502;1.06848709064111;1.11503559168286
"2022-06-06";13;1.10640141874096;1.06755660511084;1.14524623237109;1.08100315860531;1.13179967887662
"2022-06-07";13;1.1128789625532;1.06887197089819;1.15688595420821;1.08410525876337;1.14165266634303
"2022-06-08";13;1.10423286284751;1.05691546577847;1.15155025991655;1.0732942928951;1.13517143279991
"2022-06-09";13;1.09711429129676;1.05071270432076;1.14351587827276;1.06677434101623;1.12745424157729
"2022-06-10";13;1.08113383145519;1.03704415821139;1.12522350469899;1.05230559591077;1.10996206699961
"2022-06-11";13;1.05005797524302;1.01138657853764;1.0887293719484;1.02477264124472;1.07534330924131
"2022-06-12";13;1.02829766786258;0.99824367087244;1.05835166485272;1.00864705328083;1.04794828244433
"2022-06-13";13;1.00567423251016;0.981106989233833;1.03024147578648;0.989612512940101;1.02173595208021
"2022-06-14";13;0.985864266986262;0.964786523118573;1.00694201085395;0.97208383584656;0.999644698125964
"2022-06-15";13;0.965228037864801;0.942466242320504;0.987989833409099;0.950347182379422;0.980108893350181
"2022-06-16";13;0.946306023596461;0.919953775579878;0.972658271613045;0.929076529159768;0.963535518033155
"2022-06-17";13;0.922003034171995;0.891119910226494;0.952886158117497;0.901810325688405;0.942195742655586
"2022-06-18";13;0.905413297465896;0.867730905137826;0.943095689793966;0.880774531157766;0.930052063774025
"2022-06-19";13;0.886809842011328;0.843613430363041;0.930006253659615;0.858565537701767;0.91505414632089
"2022-06-20";13;0.858725358004623;0.810225947836392;0.907224768172854;0.827013675784702;0.890437040224545
"2022-06-21";13;0.825436968599007;0.770046311396464;0.88082762580155;0.789219292679723;0.861654644518291
"2022-06-22";13;0.84690598652683;0.778695355956773;0.915116617096888;0.802305694777648;0.891506278276013
"2022-06-23";13;0.854093009891893;0.787526196460861;0.920659823322924;0.81056751173367;0.897618508050115
"2022-06-24";13;0.863283520828419;0.799500442515378;0.927066599141461;0.821578175745562;0.904988865911277
"2022-06-25";13;0.88100857358901;0.820099382748178;0.941917764429841;0.84118245897954;0.920834688198479
"2022-06-26";13;0.896469232655827;0.84160388804157;0.951334577270084;0.860594920477444;0.93234354483421
"2022-06-27";13;0.861009721385345;0.814602480032657;0.907416962738033;0.830665960541169;0.891353482229521
"2022-06-28";13;0.91104870214829;0.856490111885429;0.965607292411152;0.875375208499968;0.946722195796613
"2022-06-29";13;0.891271292161852;0.847043017033109;0.935499567290594;0.862352814612623;0.920189769711081
"2022-06-30";13;0.886596378969952;0.841853376053092;0.931339381886813;0.857341742074598;0.915851015865306
"2022-07-01";13;0.88326882656628;0.83778963636428;0.92874801676828;0.853532819324762;0.913004833807799
"2022-07-02";13;0.889767893970863;0.843732821697091;0.935802966244635;0.859667899288154;0.919867888653571
"2022-07-03";13;0.899310157261291;0.854166838249417;0.944453476273166;0.869793115192688;0.928827199329895
"2022-07-04";13;0.932217835200174;0.888074372518185;0.976361297882163;0.903354649632113;0.961081020768235
"2022-07-05";13;0.892876266178383;0.856422401212338;0.929330131144427;0.869042258450367;0.916710273906398
"2022-07-06";13;0.87098389830013;0.831410581884789;0.910557214715471;0.845109914963634;0.896857881636626
"2022-07-07";13;0.867578520062385;0.822517617357186;0.912639422767585;0.838115590762881;0.897041449361889
"2022-07-08";13;0.872342460962517;0.824054651891246;0.920630270033788;0.840769180717827;0.903915741207207
"2022-07-09";13;0.8690509526032;0.819937157292875;0.918164747913526;0.83693782472696;0.901164080479441
"2022-07-10";13;0.873871534071933;0.823766259889469;0.923976808254398;0.841109911771491;0.906633156372376
"2022-07-11";13;0.858914459915005;0.809512609157415;0.908316310672594;0.82661325344379;0.891215666386219
"2022-07-12";13;0.853405317714806;0.80153516574854;0.905275469681071;0.81948998211541;0.887320653314201
"2022-07-13";13;0.851386417351369;0.797990060953291;0.904782773749448;0.816472742135156;0.886300092567582
"2022-07-14";13;0.840633587387002;0.786181027698835;0.895086147075168;0.805029428139566;0.876237746634437
"2022-07-15";13;0.833510789415639;0.776770753695351;0.890250825135928;0.796410816189034;0.870610762642244
"2022-07-16";13;0.829656318346418;0.770320069271777;0.888992567421058;0.79085878082943;0.868453855863405
"2022-07-17";13;0.829292776481205;0.767952554870557;0.890632998091852;0.789184924732209;0.8694006282302
"2022-07-18";13;0.840004057042729;0.776612056906517;0.903396057178941;0.79855480985095;0.881453304234508
"2022-07-19";13;0.859578355760969;0.797066779548608;0.922089931973331;0.818704717364162;0.900451994157777
