fecha_primeros_sintomas;region;provincia;prop2d
2021-11-15;15;151;0.872956233775562
2021-11-16;15;151;0.85097821179754
2021-11-17;15;151;0.833517894337222
2021-11-18;15;151;0.84285496249782
2021-11-19;15;151;0.869640676783534
2021-11-20;15;151;0.79583115297401
2021-11-21;15;151;0.792429792429792
2021-11-22;15;151;0.776556776556777
2021-11-23;15;151;0.80952380952381
2021-11-24;15;151;0.83028083028083
2021-11-25;15;151;0.82017982017982
2021-11-26;15;151;0.82017982017982
2021-11-27;15;151;0.858275058275058
2021-11-28;15;151;0.882084582084582
2021-11-29;15;151;0.888036963036963
2021-11-30;15;151;0.888036963036963
2021-12-01;15;151;0.899025974025974
2021-12-02;15;151;0.925
2021-12-03;15;151;0.884183673469388
2021-12-04;15;151;0.941326530612245
2021-12-05;15;151;0.869897959183674
2021-12-06;15;151;0.852040816326531
2021-12-07;15;151;0.852040816326531
2021-12-08;15;151;0.852040816326531
2021-12-09;15;151;0.816326530612245
2021-12-10;15;151;0.80952380952381
2021-12-11;15;151;0.80952380952381
2021-12-12;15;151;0.838095238095238
2021-12-13;15;151;0.840842490842491
2021-12-14;15;151;0.828937728937729
2021-12-15;15;151;0.786080586080586
2021-12-16;15;151;0.821794871794872
2021-12-17;15;151;0.849005756148613
2021-12-18;15;151;0.828597592883307
2021-12-19;15;151;0.830638409209838
2021-12-20;15;151;0.831859410430839
2021-12-21;15;151;0.843764172335601
2021-12-22;15;151;0.878217953848206
2021-12-23;15;151;0.863932239562492
2021-12-24;15;151;0.818406336893732
2021-12-25;15;151;0.79119545253999
2021-12-26;15;151;0.820107017165841
2021-12-27;15;151;0.785186382245206
2021-12-28;15;151;0.758400667959491
2021-12-29;15;151;0.737247379057724
2021-12-30;15;151;0.731124930078132
2021-12-31;15;151;0.766755965709168
2022-01-01;15;151;0.751875013328215
2022-01-02;15;151;0.735465746918949
2022-01-03;15;151;0.784467283017259
2022-01-04;15;151;0.789704713184857
2022-01-05;15;151;0.797951181899986
2022-01-06;15;151;0.795289247561033
2022-01-07;15;151;0.790463472243455
2022-01-08;15;151;0.817249186529169
2022-01-09;15;151;0.810013511090729
2022-01-10;15;151;0.792422231402675
2022-01-11;15;151;0.786401593215027
2022-01-12;15;151;0.777854172541334
2022-01-13;15;151;0.748770075134255
