"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2021-12-14";3;33;22;42
"2021-12-15";3;35;23;49
"2021-12-16";3;31;22;42
"2021-12-17";3;30;21;42
"2021-12-18";3;29;19;42
"2021-12-19";3;24;14;34
"2021-12-20";3;49;35;64
"2021-12-21";3;38;27;50
"2021-12-22";3;31;20;42
"2021-12-23";3;26;16;35
"2021-12-24";3;20;8;30
"2021-12-25";3;19;9;35
"2021-12-26";3;19;13;25
"2021-12-27";3;38;26;53
"2021-12-28";3;38;28;51
"2021-12-29";3;36;24;53
"2021-12-30";3;32;17;41
"2021-12-31";3;26;16;37
"2022-01-01";3;28;18;42
"2022-01-02";3;28;18;38
"2022-01-03";3;52;38;73
"2022-01-04";3;56;40;72
"2022-01-05";3;65;50;76
"2022-01-06";3;69;55;90
"2022-01-07";3;75;54;103
"2022-01-08";3;69;54;91
"2022-01-09";3;68;52;85
"2022-01-10";3;145;115;180
"2022-01-11";3;118;96;141
"2022-01-12";3;194;164;229
"2022-01-13";3;157;125;202
"2022-01-14";3;196;168;229
"2022-01-15";3;129;107;156
"2022-01-16";3;145;118;183
"2022-01-17";3;331;285;364
"2022-01-18";3;332;297;366
"2022-01-19";3;408;368;454
"2022-01-20";3;442;410;501
"2022-01-21";3;464;402;523
"2022-01-22";3;381;344;433
"2022-01-23";3;365;321;419
"2022-01-24";3;832;757;889
"2022-01-25";3;850;786;916
"2022-01-26";3;745;657;816
"2022-01-27";3;765;685;838
"2022-01-28";3;730;671;787
"2022-01-29";3;500;451;541
"2022-01-30";3;421;371;483
"2022-01-31";3;1046;985;1118
"2022-02-01";3;810;742;867
"2022-02-02";3;751;696;803
"2022-02-03";3;659;602;707
"2022-02-04";3;675;603;758
"2022-02-05";3;480;431;539
"2022-02-06";3;567;508;625
"2022-02-07";3;1106;1030;1205
"2022-02-08";3;820;747;897
"2022-02-09";3;702;634;771
"2022-02-10";3;643;582;698
"2022-02-11";3;644;568;691
"2022-02-12";3;431;384;483
"2022-02-13";3;424;380;474
"2022-02-14";3;832;736;917
"2022-02-15";3;735;687;810
"2022-02-16";3;625;568;698
"2022-02-17";3;658;575;713
"2022-02-18";3;579;530;625
"2022-02-19";3;427;373;483
"2022-02-20";3;385;338;439
"2022-02-21";3;687;616;750
"2022-02-22";3;605;539;671
"2022-02-23";3;555;464;609
"2022-02-24";3;461;416;524
"2022-02-25";3;472;417;520
"2022-02-26";3;335;302;376
"2022-02-27";3;273;224;313
"2022-02-28";3;586;532;627
"2022-03-01";3;463;420;518
"2022-03-02";3;416;365;452
"2022-03-03";3;364;319;408
"2022-03-04";3;396;353;455
"2022-03-05";3;263;222;303
"2022-03-06";3;209;186;238
"2022-03-07";3;407;357;466
"2022-03-08";3;332;297;364
"2022-03-09";3;288;250;327
"2022-03-10";3;277;242;310
"2022-03-11";3;250;205;292
"2022-03-12";3;188;156;221
"2022-03-13";3;158;140;183
"2022-03-14";3;316;268;347
"2022-03-15";3;234;203;276
"2022-03-16";3;203;168;248
"2022-03-17";3;164;133;202
"2022-03-18";3;183;148;220
"2022-03-19";3;135;112;161
"2022-03-20";3;113;88;143
"2022-03-21";3;229;199;255
"2022-03-22";3;147;118;175
"2022-03-23";3;148;126;173
"2022-03-24";3;116;97;136
"2022-03-25";3;106;86;130
"2022-03-26";3;87;69;105
"2022-03-27";3;78;57;101
"2022-03-28";3;122;102;156
"2022-03-29";3;93;68;123
"2022-03-30";3;79;59;102
"2022-03-31";3;77;60;100
"2022-04-01";3;67;49;85
"2022-04-02";3;41;27;54
"2022-04-03";3;33;24;43
"2022-04-04";3;68;54;85
"2022-04-05";3;67;47;91
"2022-04-06";3;58;41;75
"2022-04-07";3;43;29;60
"2022-04-08";3;44;33;56
"2022-04-09";3;40;28;54
"2022-04-10";3;33;24;46
"2022-04-11";3;69;54;95
"2022-04-12";3;52;39;68
"2022-04-13";3;44;30;56
"2022-04-14";3;38;26;50
"2022-04-15";3;25;13;36
"2022-04-16";3;27;17;44
"2022-04-17";3;26;14;40
"2022-04-18";3;49;34;65
"2022-04-19";3;43;32;62
"2022-04-20";3;39;28;50
"2022-04-21";3;37;23;50
"2022-04-22";3;37;27;50
"2022-04-23";3;29;16;46
"2022-04-24";3;29;19;41
"2022-04-25";3;51;36;68
"2022-04-26";3;39;22;58
"2022-04-27";3;44;29;57
"2022-04-28";3;44;30;59
"2022-04-29";3;38;26;56
"2022-04-30";3;28;20;38
"2022-05-01";3;28;17;34
"2022-05-02";3;43;27;64
"2022-05-03";3;40;29;51
"2022-05-04";3;40;27;55
"2022-05-05";3;39;24;60
"2022-05-06";3;35;19;49
"2022-05-07";3;35;24;52
"2022-05-08";3;36;22;45
"2022-05-09";3;75;53;100
"2022-05-10";3;67;48;85
"2022-05-11";3;66;50;87
"2022-05-12";3;50;33;64
"2022-05-13";3;56;44;78
"2022-05-14";3;46;30;63
"2022-05-15";3;49;36;66
"2022-05-16";3;89;66;112
"2022-05-17";3;80;57;102
"2022-05-18";3;100;78;118
"2022-05-19";3;76;60;97
"2022-05-20";3;77;61;94
"2022-05-21";3;77;62;97
"2022-05-22";3;78;60;100
"2022-05-23";3;123;98;149
"2022-05-24";3;119;93;140
"2022-05-25";3;123;97;141
"2022-05-26";3;126;97;161
"2022-05-27";3;124;103;152
"2022-05-28";3;105;83;131
"2022-05-29";3;98;77;132
"2022-05-30";3;182;146;229
"2022-05-31";3;164;125;189
"2022-06-01";3;212;184;250
"2022-06-02";3;185;158;211
"2022-06-03";3;183;149;216
"2022-06-04";3;161;142;203
"2022-06-05";3;172;140;209
"2022-06-06";3;305;249;359
"2022-06-07";3;272;231;314
"2022-06-08";3;291;255;328
"2022-06-09";3;321;275;386
"2022-06-10";3;277;245;335
"2022-06-11";3;240;207;290
"2022-06-12";3;247;197;276
"2022-06-13";3;398;353;437
"2022-06-14";3;382;323;444
"2022-06-15";3;346;296;389
"2022-06-16";3;279;238;334
"2022-06-17";3;319;279;367
"2022-06-18";3;237;212;268
"2022-06-19";3;227;189;261
"2022-06-20";3;412;369;451
"2022-06-21";3;292;242;340
"2022-06-22";3;447;376;500
"2022-06-23";3;397;354;441
"2022-06-24";3;339;290;382
"2022-06-25";3;290;249;327
"2022-06-26";3;277;235;315
"2022-06-27";3;354;318;392
"2022-06-28";3;483;435;535
"2022-06-29";3;460;402;515
"2022-06-30";3;433;385;489
"2022-07-01";3;434;393;500
"2022-07-02";3;353;297;395
"2022-07-03";3;362;319;422
"2022-07-04";3;611;545;674
"2022-07-05";3;522;470;579
"2022-07-06";3;498;427;550
"2022-07-07";3;510;459;560
"2022-07-08";3;512;462;556
"2022-07-09";3;316;276;368
"2022-07-10";3;355;305;402
"2022-07-11";3;587;531;644
"2022-07-12";3;497;445;547
"2022-07-13";3;508;446;581
"2022-07-14";3;363;321;423
"2022-07-15";3;252;222;300
"2022-07-16";3;274;236;307
"2022-07-17";3;312;275;351
"2022-07-18";3;506;453;576
"2022-07-19";3;428;385;484
"2022-07-20";3;423;366;478
"2022-07-21";3;358;322;393
"2022-07-22";3;366;317;432
"2022-07-23";3;282;249;321
"2022-07-24";3;297;267;334
"2022-07-25";3;592;527;650
"2022-07-26";3;429;376;471
"2022-07-27";3;402;354;462
"2022-07-28";3;381;327;426
"2022-07-29";3;381;332;420
"2022-07-30";3;281;238;316
"2022-07-31";3;274;238;310
"2022-08-01";3;524;463;600
"2022-08-02";3;398;348;449
"2022-08-03";3;371;324;421
"2022-08-04";3;392;344;441
"2022-08-05";3;304;269;349
"2022-08-06";3;254;208;293
"2022-08-07";3;231;202;276
"2022-08-08";3;420;375;493
"2022-08-09";3;378;332;425
"2022-08-10";3;302;266;342
"2022-08-11";3;251;207;286
"2022-08-12";3;273;219;318
"2022-08-13";3;197;165;229
"2022-08-14";3;199;171;239
"2022-08-15";3;243;203;293
"2022-08-16";3;384;326;435
"2022-08-17";3;282;247;328
"2022-08-18";3;270;231;302
"2022-08-19";3;252;215;295
"2022-08-20";3;202;158;232
"2022-08-21";3;222;177;246
"2022-08-22";3;373;323;415
"2022-08-23";3;267;221;324
"2022-08-24";3;263;225;296
"2022-08-25";3;206;157;253
"2022-08-26";3;194;151;229
"2022-08-27";3;163;127;200
"2022-08-28";3;144;114;186
"2020-04-01";4;2;0;7
"2020-04-02";4;2;0;6
"2020-04-03";4;2;0;5
"2020-04-04";4;2;0;6
"2020-04-05";4;1;0;3
"2020-04-06";4;2;0;4
"2020-04-07";4;3;1;6
"2020-04-08";4;2;0;5
"2020-04-09";4;2;0;6
"2020-04-10";4;2;0;3
"2020-04-11";4;2;0;5
"2020-04-12";4;2;0;5
"2020-04-13";4;2;0;5
"2020-04-14";4;2;0;6
"2020-04-15";4;2;0;5
"2020-04-16";4;2;0;5
"2020-04-17";4;2;0;4
"2020-04-18";4;2;0;5
"2020-04-19";4;2;0;5
"2020-04-20";4;3;0;7
"2020-04-21";4;3;0;8
"2020-04-22";4;3;0;8
"2020-04-23";4;4;1;8
"2020-04-24";4;3;0;8
"2020-04-25";4;4;1;9
"2020-04-26";4;4;0;8
"2020-04-27";4;8;4;14
"2020-04-28";4;8;3;12
"2020-04-29";4;10;5;17
"2020-04-30";4;10;4;18
"2020-05-01";4;12;6;18
"2020-05-02";4;12;6;18
"2020-05-03";4;14;8;22
"2020-05-04";4;21;13;30
"2020-05-05";4;22;14;30
"2020-05-06";4;25;17;33
"2020-05-07";4;29;19;46
"2020-05-08";4;31;18;43
"2020-05-09";4;28;17;43
"2020-05-10";4;25;17;34
"2020-05-11";4;39;27;52
"2020-05-12";4;32;21;44
"2020-05-13";4;31;17;47
"2020-05-14";4;30;20;40
"2020-05-15";4;32;20;47
"2020-05-16";4;26;17;35
"2020-05-17";4;24;17;35
"2020-05-18";4;35;24;48
"2020-05-19";4;34;23;47
"2020-05-20";4;40;23;58
"2020-05-21";4;39;26;50
"2020-05-22";4;44;31;60
"2020-05-23";4;47;35;63
"2020-05-24";4;46;31;62
"2020-05-25";4;74;51;93
"2020-05-26";4;74;50;89
"2020-05-27";4;70;43;94
"2020-05-28";4;61;47;72
"2020-05-29";4;65;50;79
"2020-05-30";4;64;48;85
"2020-05-31";4;61;42;85
"2020-06-01";4;89;72;113
"2020-06-02";4;68;53;82
"2020-06-03";4;64;49;86
"2020-06-04";4;66;50;86
"2020-06-05";4;66;50;79
"2020-06-06";4;65;43;82
"2020-06-07";4;54;44;66
"2020-06-08";4;86;65;107
"2020-06-09";4;91;74;112
"2020-06-10";4;91;60;115
"2020-06-11";4;70;47;89
"2020-06-12";4;82;64;108
"2020-06-13";4;68;55;86
"2020-06-14";4;70;53;87
"2020-06-15";4;92;75;112
"2020-06-16";4;86;64;111
"2020-06-17";4;78;61;97
"2020-06-18";4;72;58;91
"2020-06-19";4;74;55;92
"2020-06-20";4;71;55;90
"2020-06-21";4;66;49;82
"2020-06-22";4;101;80;129
"2020-06-23";4;82;55;108
"2020-06-24";4;79;59;102
"2020-06-25";4;89;74;110
"2020-06-26";4;97;76;121
"2020-06-27";4;82;59;105
"2020-06-28";4;63;47;78
"2020-06-29";4;74;54;93
"2020-06-30";4;78;60;99
"2020-07-01";4;100;82;129
"2020-07-02";4;92;76;116
"2020-07-03";4;93;73;117
"2020-07-04";4;107;85;125
"2020-07-05";4;88;65;108
"2020-07-06";4;147;121;175
"2020-07-07";4;129;101;152
"2020-07-08";4;119;100;140
"2020-07-09";4;108;89;132
"2020-07-10";4;113;89;144
"2020-07-11";4;106;82;133
"2020-07-12";4;87;69;106
"2020-07-13";4;147;116;177
"2020-07-14";4;143;109;166
"2020-07-15";4;130;106;161
"2020-07-16";4;111;91;131
"2020-07-17";4;123;106;141
"2020-07-18";4;105;80;130
"2020-07-19";4;105;87;128
"2020-07-20";4;153;132;180
"2020-07-21";4;129;113;150
"2020-07-22";4;120;106;142
"2020-07-23";4;124;97;142
"2020-07-24";4;126;104;144
"2020-07-25";4;135;106;162
"2020-07-26";4;104;92;125
"2020-07-27";4;151;129;187
"2020-07-28";4;121;103;142
"2020-07-29";4;133;104;163
"2020-07-30";4;119;95;141
"2020-07-31";4;118;87;157
"2020-08-01";4;137;109;167
"2020-08-02";4;112;95;138
"2020-08-03";4;141;115;168
"2020-08-04";4;129;107;154
"2020-08-05";4;133;115;159
"2020-08-06";4;111;80;133
"2020-08-07";4;116;97;132
"2020-08-08";4;102;83;123
"2020-08-09";4;84;63;104
"2020-08-10";4;136;111;161
"2020-08-11";4;119;92;146
"2020-08-12";4;114;89;135
"2020-08-13";4;122;101;143
"2020-08-14";4;130;103;152
"2020-08-15";4;114;90;142
"2020-08-16";4;88;74;104
"2020-08-17";4;135;115;161
"2020-08-18";4;157;129;185
"2020-08-19";4;136;110;163
"2020-08-20";4;127;101;151
"2020-08-21";4;119;98;144
"2020-08-22";4;96;73;116
"2020-08-23";4;86;69;106
"2020-08-24";4;137;108;172
"2020-08-25";4;101;83;123
"2020-08-26";4;112;92;132
"2020-08-27";4;86;68;116
"2020-08-28";4;89;66;110
"2020-08-29";4;75;53;92
"2020-08-30";4;76;61;102
"2020-08-31";4;102;72;133
"2020-09-01";4;94;70;117
"2020-09-02";4;100;86;125
"2020-09-03";4;88;71;109
"2020-09-04";4;71;49;92
"2020-09-05";4;63;45;79
"2020-09-06";4;60;45;77
"2020-09-07";4;94;75;114
"2020-09-08";4;89;71;112
"2020-09-09";4;67;46;90
"2020-09-10";4;70;52;92
"2020-09-11";4;66;51;85
"2020-09-12";4;51;37;65
"2020-09-13";4;40;27;56
"2020-09-14";4;64;48;79
"2020-09-15";4;48;37;65
"2020-09-16";4;40;27;55
"2020-09-17";4;39;30;51
"2020-09-18";4;42;32;52
"2020-09-19";4;34;19;48
"2020-09-20";4;35;21;47
"2020-09-21";4;57;43;71
"2020-09-22";4;53;36;64
"2020-09-23";4;61;44;76
"2020-09-24";4;48;35;61
"2020-09-25";4;41;29;55
"2020-09-26";4;34;22;47
"2020-09-27";4;28;17;39
"2020-09-28";4;40;27;54
"2020-09-29";4;39;25;54
"2020-09-30";4;35;24;44
"2020-10-01";4;35;23;48
"2020-10-02";4;31;22;45
"2020-10-03";4;23;13;34
"2020-10-04";4;24;16;34
"2020-10-05";4;30;19;40
"2020-10-06";4;28;19;37
"2020-10-07";4;24;16;35
"2020-10-08";4;26;14;36
"2020-10-09";4;24;12;33
"2020-10-10";4;20;13;29
"2020-10-11";4;17;8;26
"2020-10-12";4;22;15;30
"2020-10-13";4;24;15;33
"2020-10-14";4;22;12;30
"2020-10-15";4;21;10;29
"2020-10-16";4;18;12;27
"2020-10-17";4;18;10;26
"2020-10-18";4;16;10;22
"2020-10-19";4;24;15;32
"2020-10-20";4;19;12;26
"2020-10-21";4;19;8;28
"2020-10-22";4;17;9;26
"2020-10-23";4;12;7;19
"2020-10-24";4;11;6;20
"2020-10-25";4;10;4;16
"2020-10-26";4;16;8;26
"2020-10-27";4;16;11;26
"2020-10-28";4;13;6;21
"2020-10-29";4;11;6;20
"2020-10-30";4;10;3;16
"2020-10-31";4;8;3;15
"2020-11-01";4;8;3;13
"2020-11-02";4;12;7;20
"2020-11-03";4;14;6;20
"2020-11-04";4;11;5;20
"2020-11-05";4;11;5;16
"2020-11-06";4;11;7;19
"2020-11-07";4;10;5;15
"2020-11-08";4;10;5;17
"2020-11-09";4;15;7;27
"2020-11-10";4;14;8;23
"2020-11-11";4;13;8;22
"2020-11-12";4;13;6;23
"2020-11-13";4;14;5;21
"2020-11-14";4;13;5;22
"2020-11-15";4;12;8;19
"2020-11-16";4;20;9;31
"2020-11-17";4;20;12;30
"2020-11-18";4;19;12;27
"2020-11-19";4;20;12;29
"2020-11-20";4;21;12;28
"2020-11-21";4;21;12;35
"2020-11-22";4;18;10;25
"2020-11-23";4;27;20;36
"2020-11-24";4;27;18;38
"2020-11-25";4;33;23;46
"2020-11-26";4;32;22;43
"2020-11-27";4;32;16;46
"2020-11-28";4;26;15;38
"2020-11-29";4;24;17;30
"2020-11-30";4;42;31;51
"2020-12-01";4;35;24;49
"2020-12-02";4;35;23;49
"2020-12-03";4;30;20;44
"2020-12-04";4;29;18;44
"2020-12-05";4;28;19;38
"2020-12-06";4;23;16;31
"2020-12-07";4;37;27;51
"2020-12-08";4;36;27;50
"2020-12-09";4;41;30;53
"2020-12-10";4;40;23;54
"2020-12-11";4;41;29;53
"2020-12-12";4;37;26;48
"2020-12-13";4;35;26;45
"2020-12-14";4;53;42;71
"2020-12-15";4;53;39;68
"2020-12-16";4;45;33;55
"2020-12-17";4;40;28;53
"2020-12-18";4;40;26;52
"2020-12-19";4;35;24;46
"2020-12-20";4;33;17;46
"2020-12-21";4;55;35;79
"2020-12-22";4;44;30;62
"2020-12-23";4;41;27;57
"2020-12-24";4;39;29;53
"2020-12-25";4;37;25;50
"2020-12-26";4;39;30;50
"2020-12-27";4;45;32;65
"2020-12-28";4;60;45;78
"2020-12-29";4;51;34;65
"2020-12-30";4;60;44;78
"2020-12-31";4;58;45;71
"2021-01-01";4;64;47;87
"2021-01-02";4;61;38;77
"2021-01-03";4;62;45;81
"2021-01-04";4;86;64;104
"2021-01-05";4;76;60;94
"2021-01-06";4;78;66;95
"2021-01-07";4;85;69;99
"2021-01-08";4;87;68;114
"2021-01-09";4;73;55;92
"2021-01-10";4;74;51;93
"2021-01-11";4;105;82;131
"2021-01-12";4;106;86;125
"2021-01-13";4;98;80;117
"2021-01-14";4;107;88;128
"2021-01-15";4;109;84;131
"2021-01-16";4;100;74;132
"2021-01-17";4;95;77;117
"2021-01-18";4;131;100;163
"2021-01-19";4;110;80;131
"2021-01-20";4;113;89;138
"2021-01-21";4;125;105;148
"2021-01-22";4;125;103;141
"2021-01-23";4;112;93;134
"2021-01-24";4;99;77;123
"2021-01-25";4;155;119;193
"2021-01-26";4;125;105;153
"2021-01-27";4;115;92;144
"2021-01-28";4;130;103;153
"2021-01-29";4;128;106;156
"2021-01-30";4;130;103;159
"2021-01-31";4;118;99;136
"2021-02-01";4;192;167;226
"2021-02-02";4;152;119;182
"2021-02-03";4;148;123;182
"2021-02-04";4;127;104;151
"2021-02-05";4;150;129;179
"2021-02-06";4;122;102;157
"2021-02-07";4;110;85;134
"2021-02-08";4;151;115;171
"2021-02-09";4;161;134;186
"2021-02-10";4;133;106;164
"2021-02-11";4;131;104;154
"2021-02-12";4;122;98;153
"2021-02-13";4;120;97;142
"2021-02-14";4;109;75;138
"2021-02-15";4;175;138;214
"2021-02-16";4;162;134;191
"2021-02-17";4;166;139;195
"2021-02-18";4;170;146;197
"2021-02-19";4;150;125;189
"2021-02-20";4;159;131;192
"2021-02-21";4;126;105;148
"2021-02-22";4;217;183;258
"2021-02-23";4;180;150;209
"2021-02-24";4;172;142;198
"2021-02-25";4;184;161;212
"2021-02-26";4;178;157;199
"2021-02-27";4;180;131;217
"2021-02-28";4;140;124;165
"2021-03-01";4;239;202;291
"2021-03-02";4;200;163;229
"2021-03-03";4;200;177;242
"2021-03-04";4;200;166;232
"2021-03-05";4;220;192;253
"2021-03-06";4;194;152;226
"2021-03-07";4;175;144;212
"2021-03-08";4;230;194;263
"2021-03-09";4;222;178;249
"2021-03-10";4;198;177;230
"2021-03-11";4;189;164;228
"2021-03-12";4;202;161;238
"2021-03-13";4;216;183;257
"2021-03-14";4;159;131;184
"2021-03-15";4;262;229;300
"2021-03-16";4;225;196;253
"2021-03-17";4;195;161;231
"2021-03-18";4;195;155;230
"2021-03-19";4;222;177;264
"2021-03-20";4;184;161;215
"2021-03-21";4;152;130;193
"2021-03-22";4;204;179;244
"2021-03-23";4;195;164;228
"2021-03-24";4;205;162;235
"2021-03-25";4;198;177;238
"2021-03-26";4;227;198;256
"2021-03-27";4;154;131;184
"2021-03-28";4;147;109;171
"2021-03-29";4;226;198;256
"2021-03-30";4;188;154;224
"2021-03-31";4;179;153;214
"2021-04-01";4;199;168;239
"2021-04-02";4;150;118;182
"2021-04-03";4;146;119;170
"2021-04-04";4;136;117;169
"2021-04-05";4;230;190;275
"2021-04-06";4;189;159;214
"2021-04-07";4;165;135;201
"2021-04-08";4;158;127;188
"2021-04-09";4;160;136;185
"2021-04-10";4;148;123;175
"2021-04-11";4;138;117;162
"2021-04-12";4;210;181;241
"2021-04-13";4;169;141;197
"2021-04-14";4;169;139;202
"2021-04-15";4;175;147;205
"2021-04-16";4;158;132;186
"2021-04-17";4;165;138;197
"2021-04-18";4;135;112;163
"2021-04-19";4;192;154;227
"2021-04-20";4;170;145;207
"2021-04-21";4;159;141;178
"2021-04-22";4;175;142;218
"2021-04-23";4;182;153;214
"2021-04-24";4;143;118;174
"2021-04-25";4;138;112;162
"2021-04-26";4;182;151;211
"2021-04-27";4;174;141;211
"2021-04-28";4;164;128;195
"2021-04-29";4;146;125;169
"2021-04-30";4;161;128;197
"2021-05-01";4;143;116;173
"2021-05-02";4;131;110;163
"2021-05-03";4;206;177;246
"2021-05-04";4;170;137;203
"2021-05-05";4;170;149;208
"2021-05-06";4;179;148;211
"2021-05-07";4;181;157;205
"2021-05-08";4;137;105;163
"2021-05-09";4;134;103;152
"2021-05-10";4;234;205;262
"2021-05-11";4;174;146;209
"2021-05-12";4;194;161;227
"2021-05-13";4;203;175;243
"2021-05-14";4;210;178;249
"2021-05-15";4;166;128;198
"2021-05-16";4;157;131;182
"2021-05-17";4;295;252;333
"2021-05-18";4;235;204;278
"2021-05-19";4;233;197;270
"2021-05-20";4;232;204;265
"2021-05-21";4;199;167;232
"2021-05-22";4;214;169;264
"2021-05-23";4;205;170;247
"2021-05-24";4;297;247;339
"2021-05-25";4;277;245;315
"2021-05-26";4;237;200;277
"2021-05-27";4;252;207;284
"2021-05-28";4;254;218;294
"2021-05-29";4;241;205;280
"2021-05-30";4;182;155;202
"2021-05-31";4;347;296;381
"2021-06-01";4;324;268;364
"2021-06-02";4;283;244;336
"2021-06-03";4;298;257;343
"2021-06-04";4;286;245;329
"2021-06-05";4;233;204;265
"2021-06-06";4;215;184;250
"2021-06-07";4;336;292;377
"2021-06-08";4;289;250;341
"2021-06-09";4;279;246;319
"2021-06-10";4;271;234;304
"2021-06-11";4;299;270;338
"2021-06-12";4;228;199;264
"2021-06-13";4;185;143;220
"2021-06-14";4;294;259;337
"2021-06-15";4;268;230;299
"2021-06-16";4;247;215;282
"2021-06-17";4;256;218;287
"2021-06-18";4;227;196;272
"2021-06-19";4;186;162;217
"2021-06-20";4;149;126;181
"2021-06-21";4;181;149;203
"2021-06-22";4;181;150;203
"2021-06-23";4;152;125;178
"2021-06-24";4;156;128;180
"2021-06-25";4;151;128;189
"2021-06-26";4;126;101;149
"2021-06-27";4;106;84;129
"2021-06-28";4;123;93;147
"2021-06-29";4;135;108;160
"2021-06-30";4;119;98;134
"2021-07-01";4;96;75;118
"2021-07-02";4;101;79;127
"2021-07-03";4;88;70;108
"2021-07-04";4;77;57;95
"2021-07-05";4;123;93;147
"2021-07-06";4;100;77;125
"2021-07-07";4;98;79;123
"2021-07-08";4;88;69;111
"2021-07-09";4;76;54;99
"2021-07-10";4;67;52;86
"2021-07-11";4;60;48;80
"2021-07-12";4;69;52;88
"2021-07-13";4;63;52;75
"2021-07-14";4;65;45;91
"2021-07-15";4;55;40;75
"2021-07-16";4;48;34;70
"2021-07-17";4;48;34;65
"2021-07-18";4;44;29;64
"2021-07-19";4;65;47;84
"2021-07-20";4;55;41;69
"2021-07-21";4;59;39;80
"2021-07-22";4;45;31;58
"2021-07-23";4;42;29;56
"2021-07-24";4;40;26;55
"2021-07-25";4;36;25;47
"2021-07-26";4;45;30;60
"2021-07-27";4;38;26;51
"2021-07-28";4;32;20;45
"2021-07-29";4;37;20;54
"2021-07-30";4;28;17;40
"2021-07-31";4;25;16;36
"2021-08-01";4;24;16;33
"2021-08-02";4;37;26;49
"2021-08-03";4;34;22;45
"2021-08-04";4;30;18;43
"2021-08-05";4;27;15;37
"2021-08-06";4;26;13;37
"2021-08-07";4;22;14;30
"2021-08-08";4;23;15;36
"2021-08-09";4;33;22;46
"2021-08-10";4;28;17;39
"2021-08-11";4;27;19;36
"2021-08-12";4;25;15;34
"2021-08-13";4;21;10;29
"2021-08-14";4;17;9;26
"2021-08-15";4;17;9;27
"2021-08-16";4;22;13;33
"2021-08-17";4;17;9;27
"2021-08-18";4;15;7;20
"2021-08-19";4;12;7;17
"2021-08-20";4;11;6;17
"2021-08-21";4;12;5;18
"2021-08-22";4;11;4;17
"2021-08-23";4;17;9;26
"2021-08-24";4;15;9;24
"2021-08-25";4;15;9;24
"2021-08-26";4;14;5;22
"2021-08-27";4;14;7;23
"2021-08-28";4;12;5;17
"2021-08-29";4;11;5;17
"2021-08-30";4;15;10;20
"2021-08-31";4;14;6;22
"2021-09-01";4;13;8;20
"2021-09-02";4;12;4;19
"2021-09-03";4;11;5;17
"2021-09-04";4;9;4;16
"2021-09-05";4;10;4;15
"2021-09-06";4;14;7;22
"2021-09-07";4;14;8;26
"2021-09-08";4;13;7;20
"2021-09-09";4;12;6;18
"2021-09-10";4;12;5;18
"2021-09-11";4;13;4;21
"2021-09-12";4;13;8;21
"2021-09-13";4;17;8;26
"2021-09-14";4;18;11;28
"2021-09-15";4;18;13;26
"2021-09-16";4;16;9;22
"2021-09-17";4;18;9;27
"2021-09-18";4;18;9;26
"2021-09-19";4;17;7;26
"2021-09-20";4;24;13;34
"2021-09-21";4;25;15;34
"2021-09-22";4;26;17;34
"2021-09-23";4;25;15;37
"2021-09-24";4;25;13;37
"2021-09-25";4;22;13;32
"2021-09-26";4;21;13;29
"2021-09-27";4;32;18;44
"2021-09-28";4;26;16;36
"2021-09-29";4;25;11;34
"2021-09-30";4;21;14;31
"2021-10-01";4;21;13;29
"2021-10-02";4;21;13;29
"2021-10-03";4;22;13;35
"2021-10-04";4;32;23;48
"2021-10-05";4;27;15;42
"2021-10-06";4;29;21;40
"2021-10-07";4;26;17;37
"2021-10-08";4;24;15;34
"2021-10-09";4;24;16;31
"2021-10-10";4;22;14;31
"2021-10-11";4;35;22;48
"2021-10-12";4;38;27;50
"2021-10-13";4;31;18;47
"2021-10-14";4;33;23;48
"2021-10-15";4;38;24;50
"2021-10-16";4;38;28;49
"2021-10-17";4;44;28;57
"2021-10-18";4;75;60;92
"2021-10-19";4;80;64;100
"2021-10-20";4;70;48;86
"2021-10-21";4;65;56;79
"2021-10-22";4;66;48;81
"2021-10-23";4;64;49;78
"2021-10-24";4;56;36;77
"2021-10-25";4;79;65;95
"2021-10-26";4;78;55;94
"2021-10-27";4;67;50;80
"2021-10-28";4;69;52;84
"2021-10-29";4;72;58;84
"2021-10-30";4;69;52;84
"2021-10-31";4;70;52;86
"2021-11-01";4;94;79;119
"2021-11-02";4;109;89;129
"2021-11-03";4;100;77;124
"2021-11-04";4;96;76;116
"2021-11-05";4;90;65;113
"2021-11-06";4;72;54;97
"2021-11-07";4;79;60;111
"2021-11-08";4;112;82;144
"2021-11-09";4;96;73;120
"2021-11-10";4;99;73;122
"2021-11-11";4;89;71;104
"2021-11-12";4;89;68;109
"2021-11-13";4;97;75;114
"2021-11-14";4;92;72;111
"2021-11-15";4;126;103;153
"2021-11-16";4;128;104;166
"2021-11-17";4;115;94;138
"2021-11-18";4;126;105;151
"2021-11-19";4;118;82;139
"2021-11-20";4;103;80;128
"2021-11-21";4;98;80;117
"2021-11-22";4;133;110;157
"2021-11-23";4;125;105;162
"2021-11-24";4;106;84;125
"2021-11-25";4;111;88;129
"2021-11-26";4;96;79;121
"2021-11-27";4;87;64;110
"2021-11-28";4;81;64;99
"2021-11-29";4;126;95;158
"2021-11-30";4;87;58;108
"2021-12-01";4;86;72;100
"2021-12-02";4;72;59;86
"2021-12-03";4;79;52;97
"2021-12-04";4;72;53;92
"2021-12-05";4;67;48;80
