Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,10.0,4.0,6.0,10.0,5.0,6.0,9.0,10.0,9.0,1.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,11.0,7.0,6.0,37.0,26.0,35.0,56.0,46.0,49.0,25.0,23.0,10.0,10.0,11.0,6.0,12.0,15.0,12.0,16.0,15.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,108.0,104.0,91.0,105.0,157.0,383.0,634.0,1009.0,1275.0,1774.0,2641.0,2640.0,2739.0,2522.0,2347.0,1952.0,1770.0,1591.0,1654.0,1905.0,1798.0,1802.0,1841.0,1729.0,1222.0,191.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,9.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,33.0,19.0,31.0,16.0,27.0,14.0,2.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,18.0,22.0,62.0,138.0,187.0,227.0,216.0,282.0,269.0,210.0,170.0,168.0,120.0,103.0,69.0,77.0,111.0,56.0,75.0,76.0,97.0,34.0,7.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,19.0,31.0,38.0,70.0,73.0,76.0,55.0,78.0,40.0,31.0,18.0,14.0,10.0,11.0,13.0,7.0,24.0,17.0,3.0,1.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,21.0,22.0,65.0,228.0,207.0,277.0,319.0,278.0,349.0,351.0,248.0,186.0,158.0,90.0,93.0,95.0,69.0,43.0,37.0,36.0,36.0,41.0,45.0,5.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,15.0,14.0,37.0,49.0,109.0,276.0,594.0,707.0,749.0,789.0,769.0,653.0,564.0,332.0,277.0,199.0,144.0,113.0,184.0,122.0,121.0,105.0,101.0,88.0,65.0,15.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,23.0,17.0,25.0,36.0,133.0,371.0,544.0,616.0,617.0,606.0,419.0,345.0,256.0,177.0,147.0,76.0,57.0,52.0,67.0,55.0,87.0,79.0,82.0,61.0,15.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,42.0,72.0,133.0,386.0,636.0,725.0,682.0,650.0,652.0,560.0,472.0,334.0,280.0,201.0,93.0,112.0,95.0,84.0,98.0,90.0,77.0,78.0,79.0,13.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,18.0,40.0,70.0,96.0,137.0,100.0,90.0,67.0,53.0,48.0,46.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,29.0,1.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,22.0,28.0,46.0,48.0,83.0,225.0,403.0,553.0,551.0,746.0,837.0,736.0,569.0,482.0,381.0,248.0,205.0,142.0,111.0,91.0,79.0,101.0,112.0,90.0,58.0,10.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,17.0,41.0,77.0,141.0,101.0,129.0,132.0,157.0,104.0,100.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,14.0,9.0,14.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,33.0,42.0,81.0,170.0,371.0,577.0,674.0,694.0,748.0,700.0,569.0,456.0,321.0,229.0,203.0,126.0,97.0,81.0,78.0,64.0,82.0,92.0,58.0,40.0,9.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,21.0,11.0,18.0,19.0,32.0,56.0,213.0,376.0,505.0,457.0,419.0,387.0,298.0,302.0,187.0,148.0,118.0,88.0,98.0,79.0,68.0,73.0,43.0,52.0,51.0,41.0,8.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,49.0,144.0,305.0,567.0,790.0,789.0,784.0,728.0,572.0,440.0,341.0,218.0,202.0,169.0,113.0,83.0,103.0,83.0,84.0,78.0,110.0,71.0,51.0,13.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,12.0,25.0,37.0,74.0,89.0,102.0,79.0,78.0,78.0,73.0,114.0,117.0,78.0,73.0,63.0,40.0,49.0,52.0,19.0,13.0,2.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,123.0,245.0,335.0,326.0,446.0,401.0,313.0,285.0,190.0,123.0,121.0,58.0,66.0,57.0,57.0,52.0,55.0,47.0,57.0,27.0,6.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,65.0,79.0,106.0,221.0,591.0,1051.0,1549.0,1742.0,1618.0,1663.0,1206.0,1097.0,818.0,525.0,408.0,276.0,262.0,204.0,211.0,165.0,163.0,204.0,226.0,173.0,39.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,272.0,620.0,920.0,1024.0,806.0,813.0,647.0,532.0,361.0,349.0,197.0,103.0,105.0,72.0,93.0,68.0,53.0,52.0,65.0,50.0,7.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,50.0,93.0,164.0,376.0,854.0,1017.0,1312.0,1441.0,1438.0,1001.0,794.0,559.0,363.0,248.0,213.0,184.0,205.0,208.0,145.0,152.0,151.0,136.0,76.0,9.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,16.0,13.0,18.0,8.0,12.0,39.0,75.0,125.0,225.0,306.0,257.0,245.0,219.0,187.0,132.0,119.0,74.0,49.0,36.0,50.0,39.0,53.0,58.0,27.0,28.0,23.0,9.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,19.0,53.0,139.0,295.0,356.0,404.0,384.0,437.0,364.0,246.0,192.0,163.0,152.0,106.0,67.0,63.0,97.0,48.0,58.0,62.0,63.0,36.0,2.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,126.0,69.0,43.0,36.0,31.0,73.0,244.0,506.0,705.0,770.0,690.0,586.0,508.0,375.0,291.0,223.0,144.0,137.0,120.0,93.0,87.0,99.0,95.0,85.0,86.0,109.0,30.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,14.0,55.0,30.0,20.0,37.0,38.0,65.0,153.0,269.0,403.0,420.0,406.0,428.0,318.0,184.0,134.0,107.0,56.0,64.0,55.0,54.0,50.0,62.0,71.0,63.0,56.0,27.0,5.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,0.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,77.0,184.0,354.0,431.0,385.0,513.0,548.0,405.0,367.0,261.0,187.0,142.0,130.0,107.0,77.0,73.0,57.0,67.0,75.0,67.0,58.0,10.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,21.0,15.0,23.0,31.0,105.0,197.0,363.0,495.0,519.0,630.0,530.0,498.0,404.0,250.0,207.0,207.0,161.0,72.0,107.0,112.0,91.0,91.0,122.0,86.0,51.0,9.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,23.0,19.0,14.0,23.0,77.0,195.0,443.0,543.0,654.0,576.0,637.0,469.0,381.0,260.0,189.0,157.0,96.0,112.0,85.0,64.0,78.0,54.0,69.0,54.0,47.0,17.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,14.0,50.0,72.0,82.0,97.0,115.0,152.0,433.0,912.0,1373.0,1605.0,1704.0,1837.0,1607.0,1275.0,984.0,699.0,545.0,375.0,323.0,312.0,303.0,227.0,267.0,231.0,274.0,197.0,59.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,43.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,6.0,2.0,6.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,105.0,213.0,356.0,482.0,488.0,423.0,459.0,372.0,301.0,219.0,133.0,78.0,68.0,66.0,92.0,60.0,65.0,147.0,87.0,19.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,54.0,42.0,46.0,46.0,66.0,73.0,154.0,371.0,538.0,770.0,664.0,658.0,557.0,381.0,316.0,209.0,188.0,85.0,94.0,112.0,97.0,87.0,80.0,85.0,107.0,79.0,15.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,60.0,100.0,171.0,252.0,231.0,285.0,234.0,191.0,177.0,120.0,107.0,52.0,69.0,39.0,35.0,32.0,32.0,28.0,26.0,26.0,2.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,28.0,84.0,86.0,133.0,151.0,271.0,237.0,211.0,194.0,186.0,108.0,65.0,50.0,33.0,69.0,45.0,55.0,85.0,89.0,64.0,8.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,6.0,16.0,24.0,46.0,32.0,74.0,175.0,364.0,429.0,399.0,508.0,569.0,438.0,351.0,241.0,221.0,150.0,106.0,92.0,84.0,65.0,46.0,45.0,50.0,65.0,34.0,2.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,15.0,26.0,59.0,109.0,212.0,310.0,317.0,335.0,329.0,322.0,213.0,158.0,211.0,75.0,69.0,62.0,57.0,71.0,73.0,56.0,26.0,34.0,7.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,36.0,39.0,51.0,71.0,121.0,407.0,985.0,1338.0,1659.0,1597.0,1436.0,1107.0,845.0,585.0,449.0,331.0,208.0,207.0,178.0,132.0,119.0,145.0,123.0,103.0,85.0,13.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,16.0,39.0,60.0,81.0,158.0,152.0,116.0,116.0,82.0,80.0,75.0,36.0,22.0,16.0,26.0,25.0,18.0,14.0,11.0,23.0,11.0,1.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,62.0,23.0,25.0,33.0,41.0,40.0,97.0,282.0,329.0,407.0,430.0,296.0,241.0,208.0,185.0,157.0,120.0,69.0,62.0,68.0,70.0,44.0,43.0,32.0,39.0,28.0,15.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,19.0,25.0,36.0,42.0,46.0,146.0,362.0,682.0,1029.0,1302.0,1280.0,1311.0,876.0,750.0,515.0,375.0,331.0,266.0,193.0,181.0,147.0,161.0,219.0,161.0,139.0,98.0,9.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,3.0,11.0,65.0,104.0,181.0,209.0,327.0,380.0,852.0,1589.0,2222.0,2588.0,2606.0,2834.0,2406.0,1905.0,1467.0,1056.0,734.0,545.0,367.0,465.0,418.0,497.0,377.0,451.0,453.0,325.0,59.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,28.0,45.0,44.0,142.0,332.0,549.0,826.0,968.0,905.0,1049.0,1100.0,897.0,666.0,406.0,335.0,244.0,177.0,163.0,140.0,136.0,117.0,139.0,126.0,110.0,64.0,11.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,51.0,100.0,268.0,466.0,585.0,719.0,775.0,677.0,552.0,423.0,332.0,254.0,238.0,110.0,129.0,157.0,138.0,109.0,98.0,99.0,101.0,55.0,7.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,15.0,39.0,46.0,112.0,285.0,740.0,1190.0,1147.0,1009.0,879.0,787.0,588.0,515.0,311.0,252.0,181.0,99.0,124.0,95.0,122.0,96.0,104.0,89.0,104.0,58.0,15.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,36.0,67.0,112.0,303.0,629.0,743.0,851.0,792.0,865.0,800.0,897.0,614.0,493.0,420.0,311.0,301.0,247.0,261.0,212.0,168.0,148.0,188.0,146.0,13.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,39.0,68.0,78.0,123.0,154.0,339.0,659.0,900.0,1084.0,1294.0,1420.0,1268.0,1083.0,835.0,588.0,423.0,256.0,237.0,214.0,195.0,160.0,163.0,157.0,125.0,108.0,19.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,23.0,15.0,34.0,43.0,84.0,228.0,504.0,656.0,486.0,501.0,572.0,471.0,352.0,275.0,201.0,192.0,158.0,87.0,90.0,75.0,65.0,66.0,84.0,52.0,36.0,8.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,22.0,49.0,56.0,92.0,68.0,78.0,61.0,43.0,43.0,28.0,31.0,16.0,39.0,27.0,9.0,7.0,5.0,6.0,16.0,11.0,5.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,23.0,27.0,46.0,47.0,78.0,207.0,451.0,519.0,635.0,586.0,655.0,461.0,440.0,259.0,221.0,169.0,124.0,65.0,128.0,92.0,88.0,115.0,58.0,73.0,52.0,15.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,30.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,1.0,3.0,0.0,0.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,13.0,42.0,90.0,249.0,456.0,556.0,532.0,461.0,548.0,413.0,299.0,201.0,190.0,165.0,103.0,74.0,61.0,52.0,49.0,46.0,36.0,38.0,34.0,4.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,99.0,102.0,148.0,167.0,175.0,395.0,961.0,1730.0,1733.0,1860.0,1631.0,1471.0,1194.0,989.0,648.0,517.0,434.0,237.0,188.0,160.0,173.0,138.0,148.0,208.0,180.0,126.0,33.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,43.0,59.0,100.0,124.0,162.0,185.0,228.0,212.0,194.0,140.0,86.0,53.0,68.0,26.0,32.0,44.0,25.0,17.0,27.0,12.0,4.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,10.0,34.0,44.0,60.0,58.0,90.0,62.0,51.0,44.0,39.0,15.0,15.0,14.0,12.0,13.0,13.0,19.0,5.0,5.0,2.0,0.0
Metropolitana,13,Vitacura,13132,96774.0,0,0.0,0.0,6.0,32.0,50.0,29.0,14.0,7.0,5.0,13.0,55.0,163.0,219.0,187.0,156.0,139.0,105.0,96.0,80.0,54.0,32.0,32.0,25.0,38.0,25.0,27.0,28.0,16.0,16.0,23.0,5.0
Metropolitana,13,Desconocido Metropolitana,,,0,0.0,0.0,0.0,5.0,9.0,19.0,54.0,176.0,358.0,530.0,634.0,1268.0,1992.0,2262.0,1558.0,1208.0,1244.0,1276.0,744.0,408.0,258.0,149.0,82.0,103.0,48.0,25.0,43.0,49.0,56.0,62.0,26.0
Metropolitana,13,Total,,8125072.0,0.0,1.0,15.0,70.0,352.0,1018.0,1118.0,1442.0,1897.0,2852.0,5298.0,12434.0,23500.0,30435.0,34092.0,33514.0,33600.0,27595.0,23112.0,16659.0,12644.0,9698.0,6532.0,5469.0,5226.0,4878.0,4320.0,4321.0,4333.0,4273.0,3078.0,638.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Libertador General Bernardo O’Higgins,06,Chepica,06302,15925.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,6.0,22.0,18.0,20.0,16.0,26.0,17.0,13.0,2.0,5.0,12.0,19.0,16.0,8.0,6.0,2.0
Del Libertador General Bernardo O’Higgins,06,Chimbarongo,06303,37696.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,9.0,7.0,12.0,18.0,20.0,28.0,23.0,16.0,16.0,14.0,16.0,7.0,7.0,15.0,13.0,16.0,10.0,3.0
Del Libertador General Bernardo O’Higgins,06,Codegua,06102,14096.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,13.0,17.0,21.0,34.0,23.0,27.0,31.0,22.0,11.0,8.0,26.0,25.0,11.0,16.0,11.0,3.0
Del Libertador General Bernardo O’Higgins,06,Coinco,06103,7831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,8.0,3.0,5.0,7.0,20.0,8.0,14.0,13.0,11.0,4.0,10.0,9.0,4.0,7.0,11.0,7.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coltauco,06104,21263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,13.0,4.0,4.0,8.0,20.0,22.0,16.0,26.0,31.0,46.0,30.0,39.0,32.0,47.0,31.0,15.0,16.0,4.0
Del Libertador General Bernardo O’Higgins,06,Donihue,06105,22700.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,15.0,14.0,11.0,20.0,31.0,69.0,58.0,56.0,44.0,35.0,22.0,26.0,23.0,21.0,18.0,20.0,33.0,19.0,13.0
Del Libertador General Bernardo O’Higgins,06,Graneros,06106,36504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,21.0,24.0,24.0,32.0,53.0,65.0,67.0,61.0,48.0,33.0,11.0,17.0,40.0,49.0,23.0,30.0,39.0,17.0,9.0
Del Libertador General Bernardo O’Higgins,06,La Estrella,06202,3114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,12.0,6.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Las Cabras,06107,26749.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,9.0,17.0,30.0,43.0,29.0,29.0,16.0,14.0,29.0,37.0,61.0,39.0,47.0,39.0,34.0,4.0
Del Libertador General Bernardo O’Higgins,06,Litueche,06203,6765.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,1.0,6.0,15.0,21.0,8.0,6.0,3.0,2.0,6.0,4.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0
Del Libertador General Bernardo O’Higgins,06,Lolol,06304,7289.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,5.0,7.0,5.0,13.0,1.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Machali,06108,59913.0,0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,5.0,9.0,18.0,23.0,35.0,55.0,104.0,223.0,193.0,122.0,62.0,56.0,34.0,38.0,21.0,25.0,23.0,44.0,40.0,26.0,3.0
Del Libertador General Bernardo O’Higgins,06,Malloa,06109,14163.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,6.0,11.0,15.0,16.0,10.0,15.0,23.0,18.0,11.0,4.0,11.0,12.0,7.0,10.0,14.0,1.0
Del Libertador General Bernardo O’Higgins,06,Marchihue,06204,7632.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Mostazal,06110,27462.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,15.0,21.0,28.0,23.0,25.0,40.0,31.0,18.0,15.0,14.0,17.0,10.0,23.0,15.0,14.0,25.0,19.0,6.0
Del Libertador General Bernardo O’Higgins,06,Nancagua,06305,19141.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,9.0,8.0,12.0,8.0,7.0,12.0,10.0,5.0,3.0,4.0,15.0,6.0,13.0,15.0,29.0,11.0,0.0
Del Libertador General Bernardo O’Higgins,06,Navidad,06205,6904.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,1.0,11.0,12.0,9.0,7.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Olivar,06111,14624.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,12.0,5.0,13.0,16.0,28.0,33.0,37.0,19.0,9.0,16.0,12.0,16.0,12.0,19.0,9.0,14.0,3.0,3.0
Del Libertador General Bernardo O’Higgins,06,Palmilla,06306,13299.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,7.0,4.0,3.0,2.0,8.0,3.0,3.0,17.0,4.0,15.0,35.0,26.0,19.0,14.0,2.0
Del Libertador General Bernardo O’Higgins,06,Paredones,06206,6349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,4.0,2.0,7.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0
Del Libertador General Bernardo O’Higgins,06,Peralillo,06307,11848.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,12.0,11.0,1.0,6.0,3.0,2.0,2.0,3.0,6.0,2.0,5.0,4.0,5.0,12.0,3.0,0.0
Del Libertador General Bernardo O’Higgins,06,Peumo,06112,14952.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,2.0,14.0,19.0,6.0,17.0,20.0,18.0,24.0,31.0,27.0,31.0,2.0
Del Libertador General Bernardo O’Higgins,06,Pichidegua,06113,20743.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,3.0,3.0,7.0,9.0,15.0,23.0,31.0,21.0,17.0,22.0,53.0,51.0,36.0,49.0,45.0,67.0,62.0,12.0
Del Libertador General Bernardo O’Higgins,06,Pichilemu,06201,17882.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,4.0,2.0,6.0,6.0,4.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,5.0
Del Libertador General Bernardo O’Higgins,06,Placilla,06308,9164.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,10.0,3.0,2.0,7.0,11.0,6.0,6.0,3.0,0.0,9.0,2.0,2.0,5.0,21.0,14.0,3.0
Del Libertador General Bernardo O’Higgins,06,Pumanque,06309,3531.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0
Del Libertador General Bernardo O’Higgins,06,Quinta de Tilcoco,06114,13877.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,10.0,16.0,20.0,15.0,11.0,16.0,12.0,14.0,6.0,3.0,1.0,3.0,4.0,8.0,3.0
Del Libertador General Bernardo O’Higgins,06,Rancagua,06101,265211.0,0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,4.0,8.0,12.0,25.0,87.0,175.0,228.0,278.0,429.0,656.0,1110.0,935.0,698.0,508.0,281.0,168.0,217.0,239.0,242.0,239.0,262.0,242.0,261.0,48.0
Del Libertador General Bernardo O’Higgins,06,Rengo,06115,63710.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,8.0,19.0,29.0,28.0,49.0,69.0,121.0,140.0,138.0,179.0,118.0,96.0,74.0,85.0,45.0,41.0,27.0,38.0,15.0,0.0
Del Libertador General Bernardo O’Higgins,06,Requinoa,06116,30371.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,13.0,20.0,16.0,39.0,78.0,60.0,54.0,45.0,26.0,22.0,28.0,14.0,13.0,17.0,18.0,9.0,8.0,2.0
Del Libertador General Bernardo O’Higgins,06,San Fernando,06301,78642.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,8.0,9.0,23.0,16.0,22.0,27.0,54.0,61.0,50.0,59.0,56.0,55.0,68.0,75.0,66.0,75.0,84.0,81.0,79.0,15.0
Del Libertador General Bernardo O’Higgins,06,San Vicente,06117,50617.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,16.0,27.0,16.0,14.0,24.0,37.0,58.0,51.0,51.0,54.0,56.0,48.0,71.0,101.0,56.0,44.0,45.0,48.0,31.0,6.0
