Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,82.0,106.0,101.0,95.0,109.0,165.0,387.0,647.0,1026.0,1302.0,1777.0,2626.0,2614.0,2700.0,2504.0,2333.0,1963.0,1771.0,1617.0,1584.0,1883.0,1801.0,1778.0,1853.0,1852.0,1671.0,1163.0,1342.0,1221.0,1023.0,937.0,794.0,726.0,804.0,750.0,743.0,829.0,958.0,1016.0,1256.0,1333.0,2116.0,2747.0,2454.0,2381.0,2209.0,2257.0,2411.0,2761.0,3169.0,3825.0,4797.0,5922.0,6821.0,6555.0,6564.0,5773.0,5288.0,4143.0,2402.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,33.0,28.0,18.0,23.0,17.0,34.0,20.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,1.0,11.0,9.0,6.0,9.0,12.0,53.0,24.0,30.0,25.0,5.0,12.0,12.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,64.0,141.0,190.0,229.0,233.0,279.0,266.0,211.0,170.0,168.0,119.0,104.0,70.0,78.0,114.0,56.0,75.0,77.0,100.0,39.0,68.0,77.0,65.0,51.0,32.0,49.0,46.0,30.0,27.0,46.0,23.0,50.0,66.0,52.0,58.0,96.0,99.0,90.0,91.0,103.0,113.0,147.0,119.0,135.0,183.0,217.0,282.0,313.0,334.0,258.0,267.0,302.0,286.0,164.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,10.0,23.0,31.0,38.0,71.0,73.0,76.0,56.0,77.0,39.0,31.0,18.0,15.0,9.0,11.0,12.0,7.0,23.0,18.0,4.0,9.0,7.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,8.0,11.0,14.0,15.0,12.0,26.0,13.0,21.0,16.0,27.0,22.0,44.0,66.0,62.0,114.0,82.0,105.0,100.0,71.0,66.0,60.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,22.0,65.0,227.0,212.0,279.0,329.0,281.0,349.0,349.0,249.0,185.0,156.0,91.0,93.0,96.0,68.0,45.0,37.0,37.0,38.0,43.0,48.0,30.0,33.0,27.0,39.0,23.0,19.0,26.0,22.0,29.0,13.0,23.0,29.0,42.0,25.0,39.0,47.0,75.0,58.0,87.0,68.0,47.0,82.0,101.0,125.0,155.0,194.0,173.0,163.0,167.0,196.0,212.0,228.0,166.0,82.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,15.0,14.0,38.0,49.0,112.0,282.0,604.0,713.0,751.0,789.0,773.0,658.0,561.0,338.0,273.0,197.0,143.0,116.0,182.0,123.0,122.0,107.0,101.0,88.0,75.0,65.0,60.0,39.0,57.0,31.0,21.0,41.0,63.0,66.0,72.0,71.0,58.0,64.0,73.0,90.0,153.0,141.0,153.0,158.0,149.0,147.0,128.0,108.0,141.0,173.0,227.0,353.0,432.0,448.0,553.0,602.0,608.0,533.0,294.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,372.0,553.0,615.0,624.0,607.0,419.0,343.0,256.0,176.0,145.0,76.0,57.0,56.0,66.0,57.0,87.0,80.0,81.0,68.0,60.0,51.0,46.0,52.0,40.0,49.0,26.0,30.0,32.0,55.0,32.0,44.0,47.0,66.0,61.0,90.0,125.0,119.0,154.0,121.0,107.0,141.0,144.0,151.0,227.0,205.0,292.0,369.0,424.0,460.0,389.0,367.0,333.0,223.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,18.0,14.0,19.0,41.0,71.0,133.0,394.0,642.0,724.0,687.0,649.0,645.0,562.0,473.0,333.0,278.0,200.0,91.0,115.0,98.0,83.0,98.0,89.0,74.0,81.0,92.0,59.0,75.0,46.0,38.0,51.0,65.0,49.0,39.0,55.0,44.0,47.0,67.0,75.0,52.0,74.0,82.0,98.0,112.0,117.0,112.0,108.0,122.0,108.0,132.0,166.0,197.0,286.0,385.0,424.0,363.0,374.0,325.0,315.0,167.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,70.0,94.0,138.0,98.0,89.0,67.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,31.0,12.0,11.0,4.0,8.0,5.0,5.0,21.0,16.0,14.0,12.0,22.0,40.0,32.0,37.0,14.0,43.0,35.0,23.0,29.0,20.0,31.0,18.0,16.0,30.0,65.0,83.0,133.0,124.0,135.0,130.0,115.0,89.0,79.0,40.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,21.0,29.0,47.0,52.0,89.0,237.0,422.0,580.0,581.0,739.0,843.0,735.0,577.0,480.0,376.0,251.0,204.0,142.0,114.0,91.0,80.0,98.0,117.0,92.0,69.0,53.0,56.0,69.0,50.0,71.0,73.0,64.0,66.0,59.0,62.0,74.0,74.0,105.0,91.0,119.0,151.0,157.0,165.0,211.0,215.0,184.0,175.0,259.0,224.0,315.0,398.0,494.0,574.0,686.0,721.0,682.0,720.0,608.0,285.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,145.0,103.0,128.0,130.0,154.0,103.0,97.0,69.0,36.0,44.0,42.0,39.0,12.0,10.0,11.0,15.0,14.0,22.0,34.0,13.0,23.0,20.0,8.0,10.0,4.0,7.0,6.0,15.0,4.0,14.0,13.0,10.0,17.0,40.0,13.0,18.0,21.0,34.0,24.0,28.0,28.0,44.0,67.0,93.0,95.0,130.0,167.0,156.0,165.0,142.0,83.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,34.0,43.0,82.0,171.0,376.0,590.0,673.0,709.0,761.0,710.0,570.0,459.0,322.0,224.0,203.0,129.0,101.0,86.0,81.0,66.0,84.0,92.0,61.0,50.0,40.0,42.0,57.0,54.0,63.0,53.0,54.0,61.0,47.0,45.0,60.0,84.0,106.0,90.0,125.0,134.0,149.0,160.0,159.0,152.0,216.0,203.0,184.0,222.0,272.0,422.0,468.0,491.0,532.0,480.0,488.0,467.0,400.0,256.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,20.0,10.0,19.0,19.0,33.0,60.0,218.0,377.0,511.0,459.0,430.0,385.0,300.0,301.0,188.0,152.0,116.0,91.0,89.0,79.0,74.0,67.0,41.0,57.0,59.0,47.0,36.0,36.0,42.0,30.0,39.0,43.0,41.0,52.0,39.0,39.0,37.0,38.0,44.0,64.0,35.0,66.0,72.0,93.0,97.0,79.0,83.0,87.0,87.0,90.0,112.0,148.0,217.0,227.0,239.0,278.0,203.0,219.0,175.0,119.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,308.0,570.0,810.0,805.0,796.0,740.0,573.0,426.0,344.0,229.0,206.0,173.0,120.0,84.0,111.0,88.0,88.0,96.0,112.0,72.0,58.0,39.0,57.0,48.0,81.0,55.0,36.0,23.0,30.0,32.0,28.0,40.0,48.0,57.0,57.0,51.0,125.0,139.0,124.0,116.0,86.0,91.0,107.0,138.0,124.0,211.0,246.0,296.0,359.0,362.0,347.0,293.0,265.0,246.0,175.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,90.0,100.0,78.0,77.0,78.0,71.0,114.0,118.0,77.0,72.0,64.0,40.0,52.0,52.0,18.0,20.0,13.0,24.0,26.0,17.0,31.0,59.0,37.0,15.0,11.0,10.0,10.0,14.0,17.0,9.0,5.0,18.0,28.0,23.0,40.0,44.0,46.0,36.0,60.0,49.0,73.0,93.0,127.0,127.0,127.0,145.0,124.0,88.0,127.0,59.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,3.0,11.0,12.0,17.0,16.0,26.0,63.0,129.0,251.0,362.0,335.0,453.0,401.0,312.0,290.0,193.0,124.0,124.0,57.0,69.0,58.0,59.0,51.0,56.0,44.0,59.0,38.0,38.0,31.0,33.0,50.0,45.0,34.0,47.0,31.0,29.0,43.0,33.0,45.0,53.0,65.0,71.0,73.0,79.0,54.0,79.0,95.0,103.0,93.0,119.0,135.0,186.0,204.0,271.0,331.0,261.0,294.0,255.0,287.0,257.0,135.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,30.0,60.0,64.0,80.0,109.0,226.0,609.0,1086.0,1568.0,1752.0,1640.0,1667.0,1217.0,1103.0,825.0,529.0,410.0,279.0,261.0,200.0,215.0,163.0,169.0,209.0,235.0,198.0,188.0,146.0,135.0,141.0,137.0,111.0,121.0,116.0,115.0,141.0,152.0,181.0,213.0,262.0,273.0,339.0,360.0,364.0,360.0,321.0,380.0,394.0,412.0,501.0,761.0,921.0,1227.0,1307.0,1373.0,1274.0,1211.0,1204.0,1048.0,516.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,75.0,280.0,634.0,935.0,1032.0,808.0,809.0,644.0,533.0,364.0,347.0,196.0,104.0,106.0,76.0,90.0,69.0,51.0,54.0,68.0,66.0,74.0,75.0,77.0,61.0,65.0,42.0,40.0,45.0,63.0,67.0,43.0,43.0,51.0,67.0,99.0,89.0,102.0,130.0,125.0,116.0,120.0,118.0,105.0,120.0,179.0,288.0,341.0,378.0,466.0,458.0,452.0,413.0,371.0,176.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,10.0,19.0,35.0,50.0,95.0,164.0,389.0,868.0,1036.0,1313.0,1447.0,1433.0,1004.0,798.0,556.0,363.0,244.0,211.0,189.0,207.0,203.0,147.0,149.0,144.0,138.0,95.0,65.0,91.0,64.0,81.0,74.0,87.0,74.0,88.0,74.0,93.0,95.0,82.0,79.0,71.0,85.0,158.0,220.0,180.0,173.0,164.0,147.0,174.0,189.0,179.0,261.0,386.0,463.0,636.0,749.0,678.0,822.0,701.0,692.0,360.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,17.0,13.0,19.0,8.0,13.0,40.0,74.0,129.0,226.0,307.0,257.0,245.0,216.0,184.0,132.0,120.0,73.0,50.0,36.0,52.0,39.0,54.0,56.0,29.0,28.0,32.0,24.0,36.0,41.0,32.0,24.0,26.0,27.0,23.0,31.0,19.0,22.0,29.0,41.0,40.0,50.0,71.0,84.0,76.0,77.0,53.0,54.0,56.0,73.0,82.0,130.0,184.0,219.0,264.0,212.0,170.0,177.0,151.0,122.0,81.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,21.0,54.0,141.0,292.0,357.0,406.0,385.0,434.0,365.0,245.0,192.0,162.0,151.0,106.0,66.0,64.0,98.0,50.0,60.0,61.0,65.0,39.0,28.0,32.0,37.0,34.0,26.0,13.0,44.0,36.0,38.0,18.0,27.0,30.0,44.0,44.0,55.0,72.0,62.0,70.0,92.0,91.0,80.0,89.0,98.0,138.0,189.0,215.0,254.0,277.0,316.0,321.0,314.0,320.0,275.0,155.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,58.0,130.0,71.0,43.0,38.0,31.0,74.0,247.0,522.0,715.0,782.0,701.0,594.0,518.0,407.0,321.0,241.0,151.0,134.0,131.0,115.0,92.0,99.0,95.0,87.0,95.0,118.0,96.0,128.0,133.0,126.0,116.0,111.0,73.0,98.0,69.0,108.0,117.0,118.0,143.0,175.0,204.0,218.0,281.0,283.0,260.0,203.0,186.0,199.0,222.0,267.0,356.0,478.0,574.0,663.0,524.0,331.0,261.0,206.0,221.0,154.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,15.0,54.0,28.0,19.0,38.0,39.0,66.0,152.0,280.0,403.0,428.0,421.0,432.0,322.0,185.0,135.0,111.0,57.0,65.0,56.0,56.0,51.0,64.0,69.0,68.0,59.0,32.0,23.0,41.0,45.0,61.0,38.0,39.0,45.0,55.0,28.0,42.0,38.0,36.0,85.0,76.0,82.0,74.0,160.0,101.0,62.0,75.0,79.0,86.0,95.0,84.0,144.0,211.0,238.0,331.0,256.0,195.0,140.0,108.0,117.0,88.0,0.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,4.0,10.0,23.0,30.0,22.0,79.0,186.0,372.0,455.0,406.0,525.0,542.0,407.0,369.0,260.0,188.0,143.0,131.0,108.0,76.0,75.0,54.0,68.0,76.0,71.0,69.0,42.0,44.0,46.0,31.0,47.0,25.0,29.0,31.0,43.0,53.0,44.0,46.0,37.0,54.0,47.0,61.0,80.0,97.0,86.0,101.0,108.0,59.0,79.0,92.0,139.0,171.0,196.0,295.0,364.0,375.0,341.0,271.0,205.0,135.0,0.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,22.0,14.0,23.0,31.0,107.0,199.0,367.0,493.0,523.0,635.0,528.0,498.0,404.0,250.0,210.0,200.0,160.0,75.0,112.0,108.0,91.0,93.0,130.0,93.0,58.0,39.0,30.0,62.0,39.0,40.0,51.0,46.0,34.0,37.0,30.0,27.0,40.0,40.0,53.0,66.0,102.0,100.0,94.0,114.0,87.0,130.0,108.0,101.0,147.0,172.0,241.0,283.0,342.0,415.0,410.0,400.0,371.0,321.0,261.0,0.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,4.0,16.0,23.0,19.0,15.0,23.0,79.0,200.0,446.0,548.0,665.0,576.0,634.0,470.0,384.0,260.0,190.0,159.0,100.0,113.0,87.0,65.0,78.0,55.0,71.0,51.0,54.0,55.0,57.0,53.0,53.0,21.0,44.0,45.0,33.0,48.0,48.0,43.0,73.0,92.0,95.0,92.0,130.0,170.0,132.0,127.0,101.0,104.0,132.0,136.0,167.0,219.0,228.0,308.0,354.0,368.0,369.0,384.0,346.0,297.0,151.0,0.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,13.0,52.0,74.0,91.0,95.0,119.0,156.0,443.0,952.0,1394.0,1639.0,1731.0,1839.0,1632.0,1291.0,993.0,701.0,545.0,373.0,325.0,318.0,299.0,234.0,265.0,236.0,279.0,252.0,265.0,257.0,195.0,214.0,212.0,173.0,128.0,161.0,157.0,165.0,181.0,194.0,256.0,289.0,316.0,402.0,467.0,372.0,405.0,391.0,383.0,448.0,478.0,590.0,796.0,1052.0,1204.0,1454.0,1396.0,1296.0,1215.0,1179.0,1013.0,615.0,0.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,41.0,25.0,28.0,47.0,32.0,30.0,23.0,12.0,8.0,10.0,16.0,10.0,4.0,5.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,11.0,13.0,4.0,9.0,8.0,14.0,15.0,20.0,17.0,20.0,14.0,17.0,9.0,25.0,36.0,53.0,52.0,39.0,75.0,71.0,57.0,42.0,23.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,89.0,110.0,214.0,357.0,490.0,485.0,421.0,461.0,371.0,298.0,218.0,134.0,79.0,69.0,70.0,96.0,58.0,68.0,158.0,92.0,57.0,96.0,48.0,41.0,39.0,31.0,27.0,43.0,29.0,48.0,65.0,63.0,60.0,38.0,56.0,49.0,59.0,61.0,59.0,88.0,135.0,140.0,179.0,187.0,216.0,239.0,303.0,436.0,330.0,369.0,313.0,251.0,257.0,160.0,0.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,45.0,47.0,65.0,75.0,156.0,380.0,538.0,780.0,673.0,665.0,569.0,393.0,322.0,211.0,191.0,91.0,93.0,112.0,98.0,89.0,77.0,89.0,111.0,94.0,56.0,83.0,65.0,63.0,64.0,56.0,56.0,75.0,43.0,70.0,86.0,109.0,145.0,136.0,145.0,158.0,215.0,204.0,182.0,148.0,156.0,197.0,221.0,329.0,378.0,392.0,523.0,527.0,524.0,358.0,327.0,277.0,231.0,157.0,0.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,11.0,6.0,13.0,9.0,17.0,61.0,109.0,169.0,258.0,233.0,290.0,233.0,189.0,172.0,122.0,106.0,51.0,69.0,40.0,35.0,31.0,32.0,30.0,26.0,30.0,22.0,29.0,36.0,39.0,33.0,41.0,37.0,15.0,11.0,16.0,8.0,22.0,23.0,36.0,43.0,73.0,55.0,67.0,60.0,70.0,70.0,84.0,117.0,93.0,154.0,212.0,217.0,242.0,278.0,290.0,260.0,229.0,166.0,112.0,0.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,31.0,83.0,87.0,145.0,160.0,271.0,236.0,215.0,193.0,190.0,114.0,69.0,51.0,33.0,69.0,48.0,54.0,84.0,94.0,79.0,86.0,64.0,39.0,21.0,35.0,30.0,32.0,18.0,25.0,18.0,26.0,27.0,32.0,50.0,38.0,53.0,50.0,91.0,75.0,43.0,49.0,62.0,71.0,73.0,94.0,140.0,165.0,207.0,177.0,206.0,187.0,200.0,231.0,144.0,0.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,6.0,17.0,23.0,47.0,33.0,77.0,178.0,379.0,444.0,412.0,504.0,574.0,442.0,354.0,244.0,222.0,156.0,110.0,93.0,85.0,68.0,44.0,44.0,53.0,68.0,36.0,25.0,63.0,25.0,33.0,35.0,27.0,29.0,40.0,42.0,42.0,54.0,32.0,57.0,74.0,58.0,76.0,99.0,82.0,97.0,91.0,87.0,103.0,131.0,110.0,135.0,236.0,287.0,303.0,327.0,355.0,364.0,405.0,317.0,191.0,0.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,5.0,8.0,15.0,28.0,60.0,117.0,211.0,308.0,323.0,335.0,337.0,321.0,217.0,159.0,213.0,76.0,69.0,61.0,57.0,70.0,77.0,54.0,26.0,38.0,38.0,41.0,38.0,48.0,21.0,22.0,25.0,29.0,17.0,25.0,32.0,20.0,31.0,33.0,26.0,58.0,49.0,76.0,64.0,56.0,64.0,72.0,95.0,91.0,151.0,241.0,219.0,235.0,254.0,282.0,236.0,217.0,201.0,158.0,0.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,38.0,41.0,51.0,72.0,123.0,409.0,995.0,1343.0,1666.0,1601.0,1426.0,1102.0,834.0,582.0,454.0,336.0,210.0,205.0,178.0,129.0,119.0,146.0,130.0,108.0,93.0,61.0,114.0,74.0,75.0,64.0,67.0,55.0,78.0,71.0,78.0,63.0,79.0,115.0,128.0,186.0,213.0,225.0,191.0,197.0,155.0,227.0,198.0,216.0,268.0,368.0,563.0,762.0,862.0,949.0,1014.0,1028.0,931.0,864.0,506.0,0.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,6.0,17.0,39.0,62.0,84.0,160.0,152.0,116.0,116.0,78.0,80.0,74.0,36.0,23.0,16.0,26.0,25.0,18.0,16.0,11.0,23.0,11.0,7.0,6.0,7.0,10.0,6.0,6.0,7.0,9.0,3.0,4.0,4.0,16.0,20.0,38.0,19.0,14.0,19.0,28.0,31.0,46.0,33.0,28.0,33.0,39.0,39.0,71.0,81.0,86.0,109.0,90.0,102.0,92.0,75.0,59.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,63.0,25.0,25.0,32.0,39.0,39.0,101.0,296.0,338.0,424.0,445.0,312.0,244.0,207.0,187.0,156.0,123.0,68.0,64.0,68.0,70.0,44.0,46.0,32.0,42.0,34.0,43.0,63.0,45.0,32.0,48.0,41.0,50.0,50.0,42.0,41.0,44.0,83.0,78.0,90.0,100.0,122.0,106.0,99.0,123.0,104.0,112.0,109.0,103.0,129.0,184.0,251.0,343.0,305.0,256.0,184.0,156.0,128.0,141.0,72.0,0.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,0.0,4.0,21.0,25.0,37.0,43.0,48.0,149.0,365.0,695.0,1033.0,1317.0,1289.0,1306.0,875.0,756.0,516.0,373.0,331.0,271.0,195.0,178.0,145.0,162.0,219.0,168.0,141.0,117.0,87.0,101.0,89.0,93.0,90.0,74.0,61.0,70.0,80.0,94.0,116.0,98.0,153.0,148.0,196.0,248.0,236.0,227.0,218.0,218.0,292.0,230.0,223.0,317.0,394.0,568.0,733.0,895.0,903.0,1084.0,768.0,728.0,685.0,382.0,0.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,4.0,11.0,65.0,107.0,184.0,209.0,339.0,386.0,856.0,1652.0,2262.0,2637.0,2634.0,2828.0,2417.0,1923.0,1483.0,1062.0,738.0,549.0,373.0,473.0,426.0,494.0,380.0,459.0,464.0,361.0,281.0,317.0,298.0,308.0,288.0,238.0,226.0,177.0,226.0,264.0,313.0,339.0,363.0,363.0,488.0,601.0,574.0,623.0,623.0,599.0,623.0,598.0,675.0,745.0,1055.0,1331.0,1718.0,2062.0,2286.0,2460.0,2491.0,2391.0,1938.0,970.0,0.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,27.0,45.0,45.0,143.0,336.0,569.0,840.0,973.0,916.0,1061.0,1097.0,897.0,666.0,410.0,336.0,244.0,185.0,169.0,143.0,137.0,121.0,140.0,125.0,113.0,90.0,78.0,91.0,62.0,66.0,75.0,79.0,47.0,59.0,54.0,43.0,48.0,58.0,76.0,74.0,96.0,122.0,143.0,122.0,168.0,153.0,163.0,177.0,173.0,217.0,308.0,388.0,508.0,602.0,627.0,575.0,606.0,512.0,486.0,310.0,0.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,26.0,41.0,49.0,53.0,101.0,276.0,467.0,589.0,725.0,788.0,676.0,557.0,428.0,340.0,257.0,241.0,120.0,134.0,163.0,138.0,109.0,97.0,104.0,108.0,61.0,37.0,43.0,58.0,41.0,57.0,39.0,59.0,39.0,53.0,51.0,54.0,57.0,66.0,75.0,86.0,169.0,153.0,146.0,152.0,144.0,121.0,146.0,174.0,135.0,240.0,268.0,325.0,380.0,423.0,394.0,366.0,404.0,378.0,244.0,0.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,16.0,38.0,45.0,114.0,291.0,742.0,1210.0,1157.0,1013.0,880.0,790.0,591.0,516.0,311.0,253.0,181.0,101.0,123.0,99.0,127.0,97.0,107.0,89.0,106.0,65.0,64.0,58.0,63.0,46.0,61.0,75.0,44.0,53.0,45.0,55.0,57.0,71.0,87.0,84.0,66.0,95.0,159.0,135.0,175.0,153.0,124.0,117.0,147.0,186.0,285.0,314.0,338.0,466.0,478.0,453.0,424.0,403.0,397.0,222.0,0.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,9.0,38.0,68.0,113.0,308.0,632.0,738.0,853.0,795.0,868.0,800.0,887.0,614.0,486.0,420.0,307.0,309.0,247.0,262.0,207.0,166.0,150.0,193.0,186.0,190.0,171.0,72.0,50.0,59.0,49.0,43.0,53.0,54.0,46.0,52.0,86.0,93.0,111.0,119.0,144.0,202.0,133.0,173.0,197.0,181.0,143.0,151.0,196.0,353.0,420.0,500.0,640.0,697.0,807.0,909.0,736.0,625.0,400.0,0.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,21.0,36.0,68.0,84.0,129.0,173.0,368.0,725.0,947.0,1111.0,1331.0,1442.0,1289.0,1100.0,841.0,591.0,422.0,258.0,244.0,218.0,198.0,157.0,167.0,159.0,133.0,128.0,126.0,124.0,129.0,101.0,101.0,130.0,101.0,78.0,94.0,103.0,121.0,120.0,148.0,159.0,146.0,179.0,251.0,304.0,293.0,248.0,272.0,303.0,312.0,358.0,554.0,660.0,869.0,1152.0,1222.0,1196.0,1213.0,1100.0,990.0,538.0,0.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,23.0,15.0,35.0,42.0,88.0,243.0,518.0,664.0,495.0,515.0,577.0,470.0,356.0,274.0,204.0,192.0,158.0,84.0,92.0,75.0,63.0,68.0,83.0,53.0,42.0,36.0,40.0,32.0,33.0,36.0,28.0,53.0,32.0,47.0,54.0,35.0,60.0,29.0,55.0,81.0,112.0,98.0,108.0,135.0,111.0,88.0,113.0,103.0,131.0,152.0,207.0,311.0,353.0,351.0,338.0,371.0,320.0,329.0,199.0,0.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,22.0,49.0,58.0,92.0,67.0,80.0,60.0,43.0,42.0,27.0,33.0,17.0,40.0,27.0,9.0,7.0,5.0,6.0,17.0,18.0,15.0,7.0,5.0,15.0,10.0,8.0,1.0,0.0,2.0,4.0,4.0,4.0,5.0,4.0,11.0,13.0,13.0,3.0,12.0,6.0,18.0,33.0,16.0,22.0,17.0,23.0,20.0,36.0,42.0,61.0,68.0,50.0,45.0,18.0,0.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,0.0,2.0,4.0,27.0,25.0,26.0,46.0,51.0,79.0,215.0,464.0,534.0,656.0,603.0,665.0,464.0,451.0,267.0,222.0,170.0,129.0,66.0,134.0,93.0,87.0,115.0,64.0,81.0,60.0,54.0,56.0,47.0,73.0,43.0,53.0,54.0,47.0,51.0,48.0,61.0,76.0,73.0,87.0,105.0,139.0,141.0,128.0,160.0,145.0,183.0,170.0,167.0,195.0,282.0,303.0,364.0,461.0,455.0,406.0,380.0,364.0,340.0,238.0,0.0
