Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,18.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,3.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,11.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,8.0,4.0,18.0,6.0,5.0,1.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,15.0,13.0,20.0,16.0,26.0,82.0,118.0,147.0,234.0,318.0,488.0,546.0,504.0,378.0,328.0,343.0,324.0,319.0,326.0,312.0,342.0,403.0,354.0,430.0,323.0,127.0,40.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,41.0,53.0,74.0,123.0,185.0,183.0,214.0,140.0,174.0,127.0,101.0,100.0,107.0,124.0,120.0,118.0,123.0,142.0,143.0,54.0,19.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,27.0,21.0,14.0,20.0,25.0,79.0,141.0,198.0,241.0,305.0,409.0,397.0,462.0,428.0,375.0,290.0,273.0,234.0,258.0,352.0,373.0,373.0,397.0,354.0,306.0,118.0,57.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,10.0,5.0,5.0,12.0,7.0,6.0,10.0,12.0,5.0,3.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,11.0,7.0,6.0,36.0,26.0,35.0,56.0,46.0,49.0,25.0,23.0,10.0,10.0,11.0,6.0,11.0,14.0,12.0,11.0,14.0,10.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,107.0,104.0,92.0,105.0,157.0,383.0,635.0,1010.0,1277.0,1775.0,2638.0,2640.0,2745.0,2527.0,2360.0,1959.0,1777.0,1628.0,1607.0,1925.0,1811.0,1817.0,1887.0,1857.0,1507.0,694.0,239.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,9.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,33.0,19.0,31.0,16.0,28.0,14.0,3.0,1.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,18.0,22.0,62.0,140.0,187.0,230.0,219.0,282.0,270.0,210.0,170.0,168.0,120.0,103.0,69.0,77.0,111.0,56.0,77.0,78.0,99.0,38.0,51.0,25.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,19.0,31.0,38.0,71.0,73.0,76.0,55.0,79.0,39.0,31.0,18.0,14.0,10.0,11.0,13.0,7.0,24.0,17.0,3.0,7.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,21.0,22.0,65.0,228.0,207.0,277.0,319.0,278.0,349.0,351.0,249.0,186.0,158.0,90.0,93.0,95.0,69.0,43.0,37.0,36.0,36.0,45.0,46.0,24.0,12.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,15.0,13.0,38.0,49.0,111.0,275.0,594.0,707.0,749.0,787.0,771.0,654.0,564.0,332.0,277.0,198.0,144.0,113.0,184.0,122.0,121.0,106.0,102.0,87.0,70.0,53.0,15.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,23.0,17.0,25.0,36.0,133.0,372.0,546.0,616.0,621.0,607.0,419.0,345.0,256.0,177.0,147.0,76.0,58.0,53.0,66.0,55.0,87.0,79.0,82.0,67.0,42.0,14.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,42.0,72.0,133.0,386.0,636.0,726.0,682.0,650.0,652.0,561.0,472.0,333.0,281.0,201.0,93.0,112.0,95.0,84.0,99.0,89.0,76.0,79.0,88.0,43.0,8.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,70.0,96.0,137.0,100.0,90.0,67.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,26.0,30.0,13.0,6.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,22.0,28.0,46.0,48.0,83.0,225.0,403.0,554.0,551.0,746.0,837.0,736.0,569.0,482.0,382.0,247.0,205.0,143.0,111.0,91.0,80.0,101.0,111.0,89.0,68.0,43.0,8.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,17.0,41.0,77.0,141.0,101.0,129.0,132.0,157.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,14.0,12.0,18.0,4.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,33.0,42.0,81.0,170.0,371.0,579.0,673.0,695.0,748.0,702.0,570.0,456.0,321.0,228.0,203.0,126.0,98.0,82.0,78.0,64.0,82.0,93.0,57.0,42.0,32.0,8.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,21.0,11.0,18.0,19.0,32.0,56.0,214.0,376.0,506.0,457.0,420.0,387.0,297.0,303.0,187.0,149.0,118.0,89.0,94.0,80.0,73.0,73.0,42.0,52.0,53.0,45.0,24.0,9.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,49.0,144.0,305.0,567.0,790.0,791.0,785.0,729.0,572.0,440.0,341.0,219.0,201.0,169.0,113.0,83.0,103.0,82.0,85.0,79.0,110.0,70.0,53.0,34.0,7.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,12.0,25.0,38.0,75.0,89.0,102.0,79.0,78.0,78.0,73.0,114.0,117.0,78.0,73.0,63.0,40.0,50.0,52.0,18.0,17.0,11.0,5.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,123.0,245.0,336.0,326.0,446.0,403.0,315.0,284.0,190.0,123.0,121.0,59.0,66.0,57.0,57.0,52.0,58.0,45.0,58.0,36.0,29.0,8.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,65.0,79.0,106.0,221.0,592.0,1051.0,1549.0,1744.0,1623.0,1665.0,1207.0,1097.0,819.0,525.0,408.0,276.0,261.0,204.0,212.0,165.0,163.0,204.0,230.0,190.0,139.0,29.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,272.0,620.0,920.0,1024.0,807.0,813.0,647.0,531.0,362.0,349.0,196.0,104.0,105.0,72.0,93.0,68.0,53.0,52.0,64.0,67.0,65.0,3.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,50.0,93.0,164.0,376.0,854.0,1018.0,1313.0,1441.0,1438.0,1000.0,795.0,558.0,364.0,247.0,213.0,185.0,206.0,208.0,146.0,151.0,152.0,136.0,89.0,42.0,15.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,16.0,13.0,18.0,8.0,12.0,39.0,75.0,125.0,224.0,306.0,257.0,245.0,219.0,186.0,132.0,119.0,74.0,49.0,36.0,50.0,39.0,54.0,57.0,29.0,29.0,28.0,21.0,2.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,19.0,53.0,139.0,295.0,357.0,404.0,385.0,437.0,364.0,246.0,193.0,163.0,152.0,106.0,67.0,63.0,97.0,48.0,58.0,63.0,64.0,39.0,26.0,5.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,126.0,69.0,43.0,36.0,31.0,73.0,244.0,509.0,708.0,770.0,694.0,587.0,509.0,376.0,294.0,228.0,147.0,135.0,121.0,93.0,88.0,99.0,95.0,86.0,91.0,113.0,85.0,36.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,14.0,55.0,30.0,20.0,37.0,38.0,65.0,153.0,269.0,404.0,420.0,407.0,428.0,318.0,185.0,134.0,108.0,57.0,65.0,55.0,54.0,49.0,62.0,71.0,64.0,56.0,29.0,18.0,7.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,0.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,76.0,184.0,354.0,431.0,385.0,513.0,549.0,405.0,367.0,261.0,187.0,142.0,130.0,108.0,78.0,73.0,57.0,67.0,74.0,68.0,65.0,37.0,9.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,21.0,15.0,23.0,31.0,105.0,197.0,363.0,494.0,519.0,630.0,530.0,499.0,405.0,250.0,208.0,209.0,161.0,74.0,106.0,111.0,89.0,93.0,125.0,93.0,54.0,31.0,2.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,23.0,19.0,14.0,23.0,77.0,195.0,443.0,543.0,654.0,576.0,638.0,469.0,381.0,260.0,189.0,157.0,96.0,112.0,85.0,64.0,78.0,54.0,69.0,54.0,50.0,45.0,9.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,14.0,50.0,72.0,83.0,97.0,115.0,152.0,433.0,912.0,1374.0,1608.0,1707.0,1838.0,1609.0,1277.0,986.0,699.0,545.0,376.0,325.0,312.0,304.0,227.0,268.0,236.0,277.0,230.0,210.0,40.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,43.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,6.0,2.0,6.0,1.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,105.0,213.0,356.0,482.0,487.0,423.0,459.0,373.0,301.0,219.0,133.0,78.0,68.0,68.0,94.0,64.0,63.0,146.0,90.0,45.0,26.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,46.0,46.0,66.0,73.0,154.0,372.0,538.0,773.0,665.0,658.0,563.0,384.0,317.0,209.0,188.0,85.0,94.0,112.0,97.0,87.0,80.0,85.0,111.0,89.0,49.0,12.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,60.0,100.0,171.0,252.0,231.0,285.0,234.0,191.0,177.0,120.0,107.0,52.0,69.0,39.0,35.0,32.0,32.0,28.0,27.0,31.0,18.0,1.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,28.0,84.0,86.0,133.0,154.0,271.0,237.0,212.0,194.0,185.0,108.0,65.0,51.0,33.0,70.0,45.0,55.0,84.0,90.0,78.0,69.0,17.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,6.0,16.0,24.0,46.0,32.0,74.0,175.0,364.0,430.0,399.0,508.0,568.0,439.0,351.0,241.0,222.0,150.0,106.0,92.0,84.0,65.0,46.0,44.0,51.0,68.0,33.0,16.0,5.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,15.0,26.0,59.0,109.0,213.0,310.0,317.0,335.0,329.0,322.0,213.0,157.0,211.0,75.0,69.0,63.0,56.0,71.0,75.0,57.0,25.0,36.0,31.0,10.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,36.0,39.0,51.0,71.0,121.0,407.0,985.0,1338.0,1659.0,1598.0,1436.0,1107.0,845.0,585.0,449.0,331.0,208.0,207.0,178.0,132.0,120.0,147.0,123.0,105.0,94.0,52.0,30.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,16.0,39.0,60.0,81.0,158.0,152.0,116.0,116.0,82.0,80.0,75.0,36.0,22.0,16.0,26.0,25.0,18.0,15.0,11.0,23.0,11.0,6.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,62.0,23.0,25.0,33.0,41.0,40.0,97.0,282.0,330.0,409.0,431.0,296.0,242.0,208.0,185.0,158.0,120.0,69.0,62.0,68.0,70.0,44.0,44.0,32.0,41.0,30.0,35.0,11.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,19.0,25.0,36.0,42.0,46.0,145.0,362.0,682.0,1030.0,1302.0,1279.0,1311.0,877.0,751.0,515.0,376.0,331.0,266.0,193.0,181.0,148.0,161.0,218.0,165.0,142.0,108.0,71.0,16.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,3.0,11.0,65.0,104.0,181.0,209.0,327.0,379.0,854.0,1591.0,2227.0,2589.0,2607.0,2834.0,2409.0,1906.0,1471.0,1056.0,733.0,545.0,367.0,464.0,418.0,494.0,378.0,452.0,458.0,354.0,231.0,60.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,28.0,45.0,44.0,142.0,332.0,549.0,825.0,969.0,905.0,1050.0,1100.0,896.0,666.0,406.0,335.0,244.0,177.0,163.0,141.0,136.0,117.0,140.0,127.0,110.0,81.0,55.0,9.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,51.0,99.0,269.0,466.0,584.0,720.0,774.0,677.0,554.0,423.0,332.0,254.0,237.0,110.0,129.0,157.0,138.0,109.0,98.0,102.0,101.0,59.0,28.0,16.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,15.0,39.0,46.0,112.0,285.0,740.0,1190.0,1148.0,1008.0,880.0,789.0,588.0,516.0,311.0,252.0,181.0,99.0,124.0,95.0,122.0,99.0,104.0,91.0,108.0,57.0,53.0,9.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,36.0,68.0,112.0,304.0,629.0,743.0,852.0,791.0,866.0,802.0,898.0,615.0,493.0,419.0,311.0,301.0,249.0,261.0,213.0,169.0,149.0,196.0,181.0,167.0,40.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,39.0,67.0,77.0,123.0,154.0,341.0,661.0,900.0,1084.0,1295.0,1420.0,1268.0,1085.0,836.0,588.0,423.0,256.0,236.0,214.0,196.0,160.0,164.0,158.0,130.0,119.0,92.0,16.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,23.0,15.0,34.0,43.0,84.0,228.0,504.0,655.0,486.0,506.0,572.0,471.0,353.0,275.0,201.0,192.0,159.0,86.0,90.0,75.0,65.0,65.0,83.0,53.0,42.0,32.0,10.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,22.0,49.0,56.0,92.0,68.0,78.0,61.0,43.0,43.0,28.0,31.0,16.0,39.0,27.0,9.0,7.0,5.0,6.0,16.0,14.0,8.0,2.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,23.0,27.0,46.0,47.0,78.0,207.0,451.0,519.0,635.0,585.0,655.0,461.0,442.0,260.0,222.0,172.0,123.0,65.0,128.0,94.0,88.0,116.0,58.0,72.0,55.0,44.0,8.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,31.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,1.0,3.0,0.0,3.0,0.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,13.0,42.0,90.0,249.0,456.0,555.0,533.0,461.0,548.0,413.0,299.0,201.0,190.0,166.0,101.0,75.0,61.0,52.0,49.0,46.0,36.0,39.0,41.0,37.0,7.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,99.0,101.0,148.0,167.0,175.0,395.0,962.0,1731.0,1735.0,1860.0,1629.0,1472.0,1195.0,990.0,649.0,518.0,435.0,239.0,189.0,160.0,173.0,139.0,148.0,209.0,181.0,142.0,117.0,13.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,43.0,59.0,100.0,124.0,162.0,185.0,228.0,212.0,194.0,138.0,86.0,53.0,69.0,26.0,33.0,44.0,25.0,17.0,26.0,16.0,10.0,5.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,10.0,34.0,44.0,60.0,58.0,90.0,62.0,51.0,44.0,39.0,15.0,15.0,14.0,12.0,13.0,13.0,19.0,5.0,5.0,2.0,3.0,0.0
Metropolitana,13,Vitacura,13132,96774.0,0,0.0,0.0,6.0,32.0,50.0,29.0,14.0,7.0,5.0,13.0,55.0,163.0,220.0,189.0,158.0,139.0,106.0,99.0,81.0,55.0,35.0,33.0,27.0,39.0,25.0,27.0,28.0,16.0,16.0,24.0,14.0,7.0
Metropolitana,13,Desconocido Metropolitana,,,0,0.0,0.0,0.0,6.0,8.0,19.0,53.0,176.0,358.0,530.0,631.0,1258.0,1974.0,2234.0,1513.0,1186.0,1226.0,1262.0,727.0,395.0,253.0,144.0,77.0,99.0,46.0,25.0,38.0,39.0,52.0,51.0,44.0,41.0
Metropolitana,13,Total,,8125072.0,0.0,1.0,15.0,70.0,353.0,1016.0,1118.0,1440.0,1897.0,2853.0,5296.0,12440.0,23502.0,30441.0,34086.0,33503.0,33593.0,27603.0,23120.0,16662.0,12639.0,9699.0,6531.0,5473.0,5230.0,4887.0,4328.0,4335.0,4348.0,4334.0,3423.0,2482.0,659.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Libertador General Bernardo O’Higgins,06,Chepica,06302,15925.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,6.0,22.0,18.0,20.0,16.0,26.0,17.0,13.0,3.0,5.0,12.0,19.0,17.0,11.0,5.0,19.0,1.0
Del Libertador General Bernardo O’Higgins,06,Chimbarongo,06303,37696.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,9.0,7.0,12.0,18.0,20.0,28.0,23.0,16.0,16.0,14.0,16.0,7.0,7.0,15.0,20.0,21.0,8.0,7.0,4.0
Del Libertador General Bernardo O’Higgins,06,Codegua,06102,14096.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,13.0,17.0,21.0,34.0,23.0,27.0,31.0,22.0,11.0,8.0,27.0,25.0,11.0,17.0,11.0,12.0,2.0
Del Libertador General Bernardo O’Higgins,06,Coinco,06103,7831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,8.0,3.0,5.0,7.0,20.0,8.0,14.0,13.0,11.0,5.0,10.0,9.0,4.0,7.0,12.0,6.0,4.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coltauco,06104,21263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,13.0,4.0,4.0,8.0,20.0,23.0,16.0,26.0,32.0,47.0,31.0,37.0,32.0,47.0,31.0,23.0,11.0,7.0,1.0
Del Libertador General Bernardo O’Higgins,06,Donihue,06105,22700.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,15.0,13.0,11.0,20.0,31.0,69.0,58.0,56.0,46.0,36.0,22.0,27.0,21.0,19.0,17.0,24.0,34.0,17.0,16.0,3.0
Del Libertador General Bernardo O’Higgins,06,Graneros,06106,36504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,21.0,24.0,24.0,32.0,53.0,65.0,67.0,62.0,48.0,33.0,11.0,18.0,39.0,49.0,23.0,30.0,43.0,20.0,31.0,13.0
Del Libertador General Bernardo O’Higgins,06,La Estrella,06202,3114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,12.0,6.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Las Cabras,06107,26749.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,9.0,17.0,30.0,43.0,29.0,29.0,16.0,14.0,29.0,37.0,61.0,42.0,48.0,35.0,37.0,30.0,16.0
Del Libertador General Bernardo O’Higgins,06,Litueche,06203,6765.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,1.0,6.0,15.0,21.0,8.0,6.0,3.0,2.0,6.0,4.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0
Del Libertador General Bernardo O’Higgins,06,Lolol,06304,7289.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,5.0,7.0,5.0,13.0,1.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Machali,06108,59913.0,0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,5.0,9.0,18.0,23.0,35.0,56.0,105.0,223.0,193.0,122.0,63.0,56.0,37.0,37.0,23.0,24.0,25.0,51.0,38.0,24.0,18.0,9.0
Del Libertador General Bernardo O’Higgins,06,Malloa,06109,14163.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,6.0,11.0,15.0,16.0,10.0,15.0,23.0,19.0,10.0,4.0,11.0,12.0,7.0,10.0,14.0,13.0,4.0
Del Libertador General Bernardo O’Higgins,06,Marchihue,06204,7632.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Mostazal,06110,27462.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,15.0,21.0,28.0,23.0,25.0,40.0,31.0,18.0,15.0,15.0,16.0,10.0,23.0,15.0,16.0,29.0,17.0,9.0,4.0
Del Libertador General Bernardo O’Higgins,06,Nancagua,06305,19141.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,9.0,8.0,12.0,8.0,7.0,12.0,10.0,5.0,3.0,4.0,15.0,6.0,13.0,15.0,29.0,12.0,8.0,3.0
Del Libertador General Bernardo O’Higgins,06,Navidad,06205,6904.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,1.0,11.0,12.0,9.0,7.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Olivar,06111,14624.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,12.0,5.0,13.0,16.0,28.0,33.0,37.0,19.0,9.0,16.0,12.0,17.0,12.0,18.0,8.0,15.0,7.0,16.0,9.0
Del Libertador General Bernardo O’Higgins,06,Palmilla,06306,13299.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,5.0,7.0,4.0,3.0,2.0,9.0,3.0,3.0,16.0,4.0,15.0,35.0,27.0,19.0,15.0,6.0,0.0
Del Libertador General Bernardo O’Higgins,06,Paredones,06206,6349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,4.0,2.0,7.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Peralillo,06307,11848.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,12.0,11.0,1.0,6.0,3.0,2.0,2.0,3.0,6.0,2.0,5.0,4.0,5.0,13.0,3.0,7.0,4.0
Del Libertador General Bernardo O’Higgins,06,Peumo,06112,14952.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,2.0,14.0,20.0,10.0,18.0,21.0,16.0,24.0,28.0,30.0,36.0,17.0,7.0
Del Libertador General Bernardo O’Higgins,06,Pichidegua,06113,20743.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,3.0,3.0,7.0,9.0,15.0,23.0,31.0,21.0,17.0,22.0,53.0,51.0,37.0,48.0,46.0,66.0,72.0,37.0,6.0
Del Libertador General Bernardo O’Higgins,06,Pichilemu,06201,17882.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,4.0,2.0,6.0,6.0,4.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,8.0,0.0
Del Libertador General Bernardo O’Higgins,06,Placilla,06308,9164.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,10.0,3.0,2.0,7.0,11.0,6.0,6.0,3.0,0.0,9.0,2.0,2.0,6.0,27.0,15.0,3.0,0.0
