Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126
Coquimbo,04,Coquimbo,04102,256735.0,0,0.0,0.0,0.0,4.0,13.0,3.0,2.0,1.0,6.0,7.0,20.0,81.0,85.0,69.0,145.0,143.0,156.0,179.0,239.0,235.0,338.0,362.0,350.0,334.0,334.0,339.0,340.0,283.0,210.0,190.0,105.0,124.0,84.0,80.0,45.0,50.0,36.0,31.0,30.0,44.0,52.0,50.0,59.0,82.0,83.0,125.0,181.0,263.0,307.0,363.0,322.0,315.0,369.0,430.0,452.0,453.0,407.0,411.0,344.0,378.0,347.0,312.0,370.0,467.0,549.0,627.0,596.0,590.0,564.0,475.0,287.0,34.0
Coquimbo,04,Illapel,04201,32801.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,20.0,14.0,18.0,20.0,41.0,43.0,63.0,9.0,23.0,49.0,19.0,31.0,19.0,11.0,18.0,22.0,12.0,33.0,17.0,6.0,9.0,5.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,9.0,2.0,2.0,10.0,21.0,33.0,31.0,41.0,50.0,52.0,40.0,49.0,67.0,100.0,63.0,102.0,84.0,99.0,66.0,59.0,47.0,42.0,59.0,74.0,88.0,123.0,133.0,106.0,15.0
Coquimbo,04,La Higuera,04104,4450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,9.0,27.0,9.0,17.0,19.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,4.0,0.0,8.0,11.0,9.0,4.0,0.0,12.0,14.0,17.0,9.0,7.0,3.0,15.0,14.0,1.0,16.0,9.0,21.0,12.0,18.0,15.0,11.0,11.0,2.0
Coquimbo,04,La Serena,04101,249656.0,0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,2.0,3.0,7.0,16.0,52.0,50.0,73.0,109.0,115.0,135.0,196.0,186.0,225.0,268.0,270.0,335.0,335.0,289.0,173.0,229.0,178.0,194.0,125.0,60.0,70.0,85.0,69.0,45.0,49.0,34.0,28.0,19.0,44.0,31.0,59.0,60.0,68.0,90.0,118.0,162.0,260.0,311.0,358.0,477.0,382.0,422.0,493.0,535.0,579.0,558.0,473.0,420.0,404.0,481.0,504.0,449.0,417.0,439.0,495.0,533.0,572.0,583.0,507.0,317.0,71.0
Coquimbo,04,Los Vilos,04203,23374.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,5.0,12.0,26.0,11.0,12.0,17.0,21.0,18.0,25.0,30.0,25.0,15.0,27.0,20.0,15.0,19.0,7.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,5.0,4.0,4.0,8.0,8.0,26.0,45.0,47.0,56.0,53.0,36.0,44.0,30.0,48.0,50.0,45.0,97.0,76.0,34.0,38.0,54.0,44.0,46.0,64.0,78.0,89.0,77.0,80.0,46.0,34.0,32.0,5.0
Coquimbo,04,Monte Patria,04303,32527.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,25.0,26.0,24.0,44.0,22.0,30.0,24.0,14.0,13.0,10.0,21.0,24.0,49.0,43.0,36.0,27.0,18.0,15.0,17.0,7.0,7.0,5.0,13.0,2.0,4.0,6.0,7.0,10.0,16.0,22.0,19.0,20.0,34.0,27.0,23.0,17.0,32.0,27.0,24.0,27.0,32.0,58.0,86.0,49.0,70.0,51.0,45.0,37.0,32.0,33.0,45.0,46.0,38.0,76.0,74.0,76.0,67.0,52.0,9.0
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,32.0,47.0,57.0,115.0,168.0,178.0,151.0,135.0,90.0,82.0,57.0,81.0,114.0,189.0,216.0,245.0,200.0,155.0,133.0,87.0,107.0,46.0,31.0,31.0,9.0,13.0,18.0,41.0,64.0,76.0,135.0,132.0,144.0,87.0,107.0,150.0,119.0,133.0,112.0,145.0,138.0,129.0,207.0,219.0,201.0,256.0,262.0,241.0,212.0,183.0,167.0,167.0,176.0,226.0,281.0,340.0,395.0,412.0,355.0,172.0,18.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,9.0,4.0,7.0,10.0,11.0,12.0,13.0,25.0,12.0,17.0,11.0,3.0,8.0,4.0,2.0,6.0,9.0,15.0,57.0,25.0,10.0,0.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,16.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,12.0,18.0,16.0,19.0,12.0,14.0,5.0,8.0,2.0,3.0,6.0,3.0,1.0,6.0,7.0,5.0,11.0,12.0,16.0,9.0,7.0,14.0,12.0,6.0,13.0,11.0,17.0,16.0,14.0,15.0,18.0,22.0,13.0,33.0,24.0,22.0,20.0,19.0,18.0,9.0,23.0,30.0,83.0,63.0,55.0,38.0,17.0,0.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,11.0,1.0,1.0,2.0,3.0,2.0,0.0,6.0,7.0,6.0,8.0,2.0,10.0,5.0,12.0,9.0,22.0,15.0,6.0,9.0,4.0,2.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,15.0,14.0,3.0,6.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,15.0,12.0,7.0,14.0,1.0,6.0,4.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,7.0,3.0,24.0,16.0,33.0,30.0,31.0,49.0,78.0,64.0,73.0,43.0,48.0,37.0,47.0,60.0,72.0,94.0,52.0,46.0,49.0,59.0,120.0,92.0,77.0,60.0,36.0,7.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,7.0,2.0,1.0,8.0,11.0,33.0,33.0,22.0,13.0,17.0,15.0,18.0,23.0,34.0,26.0,16.0,14.0,6.0,3.0,3.0,1.0,1.0,8.0,6.0,3.0,3.0,2.0,4.0,8.0,5.0,3.0,10.0,12.0,8.0,20.0,36.0,32.0,77.0,55.0,74.0,80.0,65.0,64.0,62.0,73.0,42.0,30.0,35.0,51.0,25.0,39.0,61.0,128.0,162.0,130.0,76.0,14.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,8.0,9.0,17.0,10.0,15.0,9.0,17.0,12.0,2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,9.0,13.0,12.0,9.0,27.0,3.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,6.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,18.0,66.0,197.0,219.0,264.0,484.0,521.0,571.0,615.0,703.0,681.0,869.0,843.0,908.0,950.0,967.0,933.0,992.0,814.0,730.0,602.0,362.0,436.0,272.0,225.0,167.0,146.0,99.0,99.0,114.0,177.0,224.0,288.0,310.0,368.0,318.0,457.0,658.0,807.0,957.0,1052.0,1219.0,1129.0,1257.0,1448.0,1601.0,1667.0,1674.0,1569.0,1418.0,1403.0,1425.0,1340.0,1318.0,1405.0,1529.0,1808.0,2053.0,2199.0,2233.0,1919.0,1160.0,191.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,20.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,13.0,9.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,15.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,12.0,29.0,36.0,22.0,27.0,39.0,19.0,20.0,43.0,38.0,35.0,51.0,71.0,25.0,23.0,30.0,38.0,39.0,47.0,28.0,37.0,20.0,5.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,51.0,60.0,38.0,44.0,21.0,11.0,6.0,9.0,20.0,19.0,24.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,33.0,40.0,29.0,19.0,10.0,13.0,19.0,28.0,23.0,43.0,58.0,47.0,22.0,32.0,39.0,29.0,31.0,30.0,27.0,31.0,25.0,41.0,68.0,51.0,55.0,35.0,12.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,22.0,51.0,64.0,84.0,86.0,99.0,101.0,107.0,90.0,86.0,145.0,94.0,70.0,96.0,81.0,52.0,40.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,13.0,7.0,6.0,10.0,12.0,25.0,33.0,39.0,36.0,28.0,52.0,66.0,60.0,78.0,78.0,100.0,159.0,279.0,247.0,238.0,187.0,148.0,163.0,129.0,123.0,131.0,158.0,175.0,170.0,168.0,130.0,14.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,27.0,0.0,10.0,8.0,5.0,10.0,18.0,16.0,11.0,5.0,6.0,11.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,15.0,7.0,25.0,32.0,32.0,28.0,40.0,30.0,33.0,37.0,39.0,37.0,33.0,21.0,47.0,50.0,74.0,71.0,47.0,15.0,4.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,18.0,14.0,20.0,19.0,21.0,15.0,19.0,10.0,15.0,12.0,8.0,5.0,10.0,15.0,6.0,16.0,14.0,20.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,16.0,12.0,26.0,28.0,41.0,36.0,38.0,30.0,31.0,59.0,38.0,37.0,60.0,56.0,84.0,70.0,100.0,50.0,49.0,94.0,77.0,101.0,99.0,145.0,149.0,114.0,57.0,7.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,32.0,35.0,58.0,58.0,35.0,16.0,21.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,7.0,6.0,17.0,7.0,23.0,28.0,15.0,28.0,37.0,51.0,67.0,78.0,40.0,41.0,42.0,27.0,17.0,43.0,60.0,38.0,78.0,103.0,73.0,70.0,69.0,48.0,31.0,37.0,63.0,83.0,90.0,96.0,77.0,52.0,29.0,9.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,8.0,16.0,15.0,13.0,17.0,8.0,4.0,6.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,5.0,8.0,3.0,6.0,14.0,19.0,20.0,20.0,28.0,40.0,11.0,25.0,46.0,72.0,66.0,25.0,35.0,17.0,9.0,26.0,23.0,20.0,29.0,74.0,39.0,46.0,16.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,28.0,52.0,44.0,52.0,82.0,76.0,56.0,37.0,13.0,20.0,24.0,29.0,32.0,22.0,39.0,33.0,15.0,22.0,25.0,13.0,11.0,17.0,24.0,33.0,23.0,22.0,25.0,37.0,33.0,37.0,41.0,67.0,80.0,61.0,55.0,46.0,57.0,60.0,32.0,47.0,91.0,121.0,134.0,165.0,114.0,140.0,99.0,118.0,70.0,60.0,78.0,73.0,77.0,136.0,92.0,80.0,44.0,5.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,10.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,24.0,9.0,9.0,4.0,10.0,10.0,3.0,2.0,2.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,29.0,16.0,13.0,31.0,36.0,29.0,20.0,23.0,20.0,30.0,35.0,31.0,59.0,41.0,43.0,60.0,67.0,75.0,142.0,59.0,34.0,2.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,26.0,21.0,19.0,23.0,32.0,18.0,9.0,10.0,25.0,18.0,5.0,4.0,2.0,7.0,17.0,8.0,9.0,4.0,5.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,3.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,26.0,32.0,31.0,21.0,22.0,23.0,28.0,41.0,50.0,26.0,31.0,35.0,21.0,39.0,45.0,38.0,49.0,72.0,82.0,88.0,70.0,15.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,12.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,28.0,20.0,17.0,19.0,13.0,16.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,29.0,14.0,23.0,12.0,18.0,15.0,25.0,26.0,22.0,28.0,45.0,68.0,75.0,59.0,78.0,68.0,64.0,51.0,31.0,27.0,34.0,29.0,37.0,22.0,2.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,8.0,14.0,16.0,11.0,12.0,25.0,17.0,23.0,30.0,42.0,22.0,16.0,22.0,19.0,16.0,24.0,28.0,10.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,25.0,17.0,23.0,22.0,23.0,27.0,61.0,67.0,91.0,67.0,72.0,65.0,63.0,42.0,66.0,56.0,61.0,61.0,62.0,74.0,57.0,40.0,6.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,49.0,52.0,55.0,69.0,49.0,57.0,63.0,79.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,13.0,20.0,17.0,12.0,29.0,41.0,64.0,56.0,23.0,48.0,60.0,55.0,55.0,77.0,52.0,54.0,58.0,68.0,101.0,83.0,81.0,81.0,42.0,36.0,49.0,75.0,96.0,96.0,84.0,132.0,111.0,86.0,17.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,26.0,33.0,24.0,36.0,87.0,98.0,104.0,91.0,93.0,62.0,58.0,46.0,47.0,89.0,52.0,66.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,21.0,27.0,14.0,13.0,17.0,15.0,22.0,18.0,19.0,13.0,14.0,45.0,47.0,46.0,41.0,56.0,52.0,41.0,50.0,39.0,78.0,121.0,173.0,145.0,103.0,128.0,127.0,126.0,107.0,157.0,139.0,89.0,121.0,149.0,133.0,108.0,74.0,13.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,31.0,26.0,26.0,31.0,23.0,34.0,29.0,30.0,49.0,21.0,23.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,20.0,8.0,24.0,30.0,27.0,18.0,12.0,16.0,8.0,2.0,6.0,13.0,11.0,10.0,9.0,15.0,35.0,13.0,9.0,5.0,8.0,11.0,18.0,22.0,47.0,56.0,58.0,72.0,101.0,64.0,48.0,43.0,44.0,44.0,29.0,41.0,68.0,81.0,151.0,122.0,96.0,17.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,86.0,92.0,135.0,111.0,110.0,102.0,88.0,64.0,69.0,56.0,26.0,36.0,12.0,22.0,38.0,43.0,40.0,40.0,53.0,57.0,19.0,35.0,14.0,15.0,19.0,14.0,4.0,5.0,14.0,19.0,32.0,29.0,46.0,71.0,74.0,55.0,49.0,77.0,89.0,82.0,124.0,102.0,87.0,86.0,173.0,198.0,187.0,179.0,181.0,148.0,190.0,155.0,203.0,328.0,365.0,316.0,237.0,104.0,17.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,58.0,38.0,19.0,38.0,10.0,7.0,10.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,15.0,18.0,28.0,27.0,23.0,22.0,31.0,32.0,36.0,34.0,38.0,65.0,62.0,83.0,67.0,92.0,52.0,50.0,39.0,47.0,28.0,41.0,43.0,66.0,70.0,74.0,47.0,5.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,13.0,12.0,15.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,30.0,20.0,34.0,22.0,13.0,21.0,19.0,19.0,34.0,52.0,55.0,40.0,37.0,46.0,40.0,35.0,50.0,42.0,71.0,39.0,58.0,59.0,44.0,24.0,4.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,10.0,8.0,12.0,4.0,5.0,7.0,4.0,8.0,19.0,33.0,22.0,23.0,9.0,13.0,18.0,28.0,23.0,25.0,29.0,27.0,28.0,9.0,1.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,6.0,9.0,14.0,2.0,10.0,4.0,4.0,11.0,25.0,37.0,26.0,17.0,10.0,4.0,1.0,4.0,11.0,8.0,9.0,4.0,13.0,14.0,1.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,12.0,6.0,6.0,20.0,5.0,6.0,16.0,29.0,21.0,11.0,14.0,8.0,13.0,19.0,16.0,4.0,6.0,12.0,21.0,26.0,25.0,25.0,35.0,27.0,27.0,8.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,7.0,29.0,27.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,11.0,10.0,7.0,9.0,9.0,5.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,9.0,6.0,8.0,10.0,19.0,20.0,27.0,22.0,30.0,61.0,69.0,84.0,82.0,69.0,44.0,33.0,30.0,30.0,53.0,51.0,78.0,63.0,53.0,70.0,34.0,4.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,29.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,13.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,13.0,17.0,7.0,5.0,0.0,3.0,9.0,11.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,16.0,4.0,2.0,7.0,10.0,11.0,19.0,27.0,25.0,40.0,50.0,47.0,38.0,31.0,38.0,23.0,18.0,29.0,55.0,54.0,66.0,34.0,36.0,6.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,18.0,21.0,52.0,79.0,194.0,191.0,206.0,203.0,220.0,144.0,120.0,128.0,106.0,117.0,148.0,128.0,104.0,83.0,56.0,25.0,41.0,27.0,33.0,22.0,27.0,15.0,25.0,29.0,15.0,21.0,39.0,48.0,32.0,59.0,67.0,79.0,84.0,87.0,76.0,80.0,76.0,94.0,156.0,233.0,287.0,307.0,327.0,336.0,351.0,279.0,279.0,163.0,198.0,219.0,213.0,217.0,278.0,216.0,205.0,155.0,18.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,80.0,79.0,106.0,159.0,153.0,222.0,185.0,193.0,147.0,110.0,91.0,89.0,145.0,99.0,98.0,124.0,165.0,144.0,123.0,123.0,154.0,114.0,118.0,119.0,114.0,93.0,108.0,96.0,98.0,117.0,139.0,94.0,106.0,159.0,209.0,207.0,175.0,151.0,173.0,163.0,239.0,269.0,286.0,416.0,533.0,614.0,453.0,477.0,464.0,400.0,301.0,264.0,265.0,286.0,329.0,407.0,409.0,386.0,204.0,22.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,24.0,23.0,29.0,47.0,56.0,41.0,49.0,44.0,25.0,35.0,34.0,23.0,12.0,10.0,11.0,10.0,27.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,24.0,23.0,7.0,15.0,12.0,11.0,23.0,20.0,27.0,52.0,31.0,35.0,39.0,44.0,55.0,51.0,44.0,49.0,64.0,49.0,107.0,115.0,114.0,110.0,114.0,98.0,74.0,109.0,90.0,90.0,97.0,75.0,54.0,41.0,6.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,12.0,8.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,11.0,13.0,9.0,8.0,10.0,5.0,14.0,21.0,20.0,27.0,24.0,20.0,30.0,29.0,37.0,55.0,68.0,28.0,28.0,6.0
