Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coquimbo,04,Andacollo,04103,11791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
Coquimbo,04,Canela,04202,9546.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Coquimbo,04,Combarbala,04302,13884.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,11.0,10.0,3.0,0.0,0.0
Coquimbo,04,Coquimbo,04102,256735.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,7.0,10.0,11.0,7.0,13.0,9.0,7.0,17.0,5.0,5.0,16.0,18.0,28.0,23.0,21.0,21.0,25.0,18.0,25.0,6.0,10.0,8.0,9.0,15.0,11.0,6.0,11.0,8.0,6.0,9.0,12.0,5.0,7.0,27.0,25.0,25.0,55.0,50.0,50.0,40.0,50.0,46.0,53.0,66.0,54.0,33.0,0.0
Coquimbo,04,Illapel,04201,32801.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,8.0,7.0,5.0,9.0,16.0,14.0,3.0,2.0,0.0
Coquimbo,04,La Higuera,04104,4450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Coquimbo,04,La Serena,04101,249656.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,13.0,5.0,11.0,16.0,31.0,35.0,32.0,4.0,10.0,41.0,66.0,45.0,34.0,23.0,37.0,33.0,9.0,16.0,18.0,21.0,9.0,11.0,4.0,5.0,7.0,6.0,5.0,8.0,7.0,11.0,9.0,17.0,25.0,46.0,56.0,50.0,77.0,66.0,66.0,73.0,67.0,78.0,85.0,72.0,42.0,0.0
Coquimbo,04,Los Vilos,04203,23374.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,4.0,5.0,0.0,4.0,7.0,5.0,10.0,10.0,9.0,0.0
Coquimbo,04,Monte Patria,04303,32527.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,6.0,3.0,6.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,6.0,4.0,1.0,8.0,9.0,5.0,17.0,4.0,0.0
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,9.0,15.0,30.0,45.0,51.0,33.0,25.0,4.0,6.0,23.0,37.0,51.0,62.0,66.0,57.0,34.0,28.0,43.0,20.0,10.0,7.0,2.0,0.0,4.0,7.0,17.0,5.0,36.0,38.0,35.0,18.0,26.0,44.0,33.0,37.0,28.0,26.0,29.0,24.0,35.0,40.0,29.0,32.0,38.0,16.0,0.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0
