Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117
Atacama,03,Desconocido Atacama,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,3.0,1.0,0.0,11.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,10.0
Atacama,03,Total,,314709.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,10.0,24.0,46.0,52.0,24.0,38.0,88.0,169.0,213.0,263.0,242.0,296.0,324.0,395.0,636.0,793.0,837.0,628.0,456.0,360.0,336.0,321.0,303.0,280.0,224.0,202.0,182.0,156.0,86.0,41.0,82.0,82.0,91.0,65.0,72.0,106.0,105.0,202.0,399.0,488.0,502.0,561.0,477.0,463.0,479.0,526.0,490.0,566.0,583.0,586.0,731.0,1032.0,1055.0,933.0,259.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coquimbo,04,Andacollo,04103,11791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,7.0,6.0,1.0,5.0,7.0,4.0,3.0,3.0,2.0,5.0,5.0,10.0,16.0,15.0,24.0,21.0,14.0,12.0,11.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,7.0,14.0,20.0,23.0,17.0,24.0,18.0,13.0,10.0,16.0,29.0,20.0,4.0,6.0,1.0
Coquimbo,04,Canela,04202,9546.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,5.0,0.0,4.0,3.0,2.0,11.0,19.0,11.0,8.0,5.0,4.0,10.0,8.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,6.0,8.0,17.0,22.0,7.0,22.0,20.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,15.0,20.0,17.0,4.0
Coquimbo,04,Combarbala,04302,13884.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,4.0,6.0,8.0,10.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,0.0,2.0,4.0,22.0,5.0,3.0,8.0,1.0,5.0,8.0,11.0,6.0,4.0,13.0,21.0,19.0,17.0,15.0,40.0,32.0,13.0,22.0,13.0,20.0,15.0,1.0
Coquimbo,04,Coquimbo,04102,256735.0,0,0.0,0.0,0.0,4.0,13.0,3.0,2.0,1.0,6.0,7.0,20.0,83.0,85.0,69.0,146.0,143.0,156.0,180.0,239.0,235.0,338.0,359.0,350.0,334.0,334.0,340.0,338.0,283.0,208.0,189.0,104.0,124.0,84.0,79.0,45.0,47.0,36.0,31.0,30.0,43.0,52.0,50.0,58.0,82.0,83.0,125.0,181.0,263.0,307.0,362.0,322.0,317.0,369.0,435.0,454.0,452.0,408.0,411.0,345.0,379.0,344.0,278.0,68.0
Coquimbo,04,Illapel,04201,32801.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,1.0,0.0,1.0,5.0,20.0,14.0,18.0,20.0,41.0,43.0,63.0,9.0,23.0,49.0,19.0,31.0,19.0,11.0,18.0,22.0,12.0,33.0,17.0,6.0,9.0,5.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,10.0,21.0,33.0,30.0,41.0,50.0,50.0,40.0,49.0,68.0,100.0,63.0,101.0,83.0,98.0,61.0,21.0
Coquimbo,04,La Higuera,04104,4450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,9.0,27.0,9.0,17.0,19.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,4.0,0.0,8.0,11.0,9.0,4.0,0.0,12.0,14.0,17.0,9.0,7.0,3.0,14.0,15.0,1.0
Coquimbo,04,La Serena,04101,249656.0,0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,2.0,3.0,6.0,16.0,52.0,50.0,74.0,109.0,115.0,135.0,196.0,187.0,225.0,270.0,270.0,335.0,335.0,289.0,174.0,228.0,178.0,194.0,125.0,60.0,71.0,84.0,69.0,46.0,48.0,34.0,28.0,19.0,44.0,30.0,58.0,60.0,68.0,90.0,118.0,162.0,261.0,313.0,358.0,477.0,382.0,424.0,493.0,533.0,581.0,558.0,478.0,422.0,400.0,478.0,477.0,99.0
