fecha_fallecimiento;region_residencia;hospitalizacion;fallecidos
19-05-2020;Región Metropolitana de Santiago;VERDADERO;42
20-05-2020;Región Metropolitana de Santiago;VERDADERO;54
21-05-2020;Región Metropolitana de Santiago;VERDADERO;51
22-05-2020;Región Metropolitana de Santiago;VERDADERO;50
23-05-2020;Región Metropolitana de Santiago;VERDADERO;65
24-05-2020;Región Metropolitana de Santiago;VERDADERO;84
25-05-2020;Región Metropolitana de Santiago;VERDADERO;62
26-05-2020;Región Metropolitana de Santiago;VERDADERO;84
27-05-2020;Región Metropolitana de Santiago;VERDADERO;85
28-05-2020;Región Metropolitana de Santiago;VERDADERO;80
29-05-2020;Región Metropolitana de Santiago;VERDADERO;83
30-05-2020;Región Metropolitana de Santiago;VERDADERO;91
31-05-2020;Región Metropolitana de Santiago;VERDADERO;83
01-06-2020;Región Metropolitana de Santiago;VERDADERO;101
02-06-2020;Región Metropolitana de Santiago;VERDADERO;103
03-06-2020;Región Metropolitana de Santiago;VERDADERO;101
04-06-2020;Región Metropolitana de Santiago;VERDADERO;104
05-06-2020;Región Metropolitana de Santiago;VERDADERO;101
06-06-2020;Región Metropolitana de Santiago;VERDADERO;108
07-06-2020;Región Metropolitana de Santiago;VERDADERO;92
08-06-2020;Región Metropolitana de Santiago;VERDADERO;92
09-06-2020;Región Metropolitana de Santiago;VERDADERO;107
10-06-2020;Región Metropolitana de Santiago;VERDADERO;103
11-06-2020;Región Metropolitana de Santiago;VERDADERO;113
12-06-2020;Región Metropolitana de Santiago;VERDADERO;106
13-06-2020;Región Metropolitana de Santiago;VERDADERO;134
14-06-2020;Región Metropolitana de Santiago;VERDADERO;108
15-06-2020;Región Metropolitana de Santiago;VERDADERO;104
